"Time stamp","Main 1   (A)","Main 1 L1   (A)","Main 1 L2   (A)","Main 1 L3   (A)"
"2021-08-21 06:45","12.7","17.43","7.68","13.0"
"2021-08-21 06:50","13.07","17.0","7.72","14.48"
"2021-08-21 06:55","14.46","21.2","7.72","14.47"
"2021-08-21 07:00","15.03","23.07","7.72","14.31"
"2021-08-21 07:05","17.43","18.99","7.71","25.59"
"2021-08-21 07:10","17.69","18.6","7.68","26.8"
"2021-08-21 07:15","15.42","18.18","7.68","20.41"
"2021-08-21 07:20","8.9","15.71","7.68","3.33"
"2021-08-21 07:25","9.89","18.66","7.68","3.34"
"2021-08-21 07:30","12.76","20.81","7.69","9.79"
"2021-08-21 07:35","13.85","20.25","7.19","14.11"
"2021-08-21 07:40","12.75","19.04","4.76","14.45"
"2021-08-21 07:45","12.06","17.0","4.76","14.44"
"2021-08-21 07:50","11.39","14.99","4.76","14.42"
"2021-08-21 07:55","8.83","16.92","4.75","4.81"
"2021-08-21 08:00","8.6","17.72","4.76","3.31"
"2021-08-21 08:05","10.7","18.97","4.77","8.37"
"2021-08-21 08:10","12.12","17.44","4.77","14.14"
"2021-08-21 08:15","12.06","17.26","4.76","14.14"
"2021-08-21 08:20","12.22","17.77","4.76","14.13"
"2021-08-21 08:25","7.63","13.35","4.76","4.78"
"2021-08-21 08:30","8.44","17.2","4.76","3.35"
"2021-08-21 08:35","11.23","18.7","4.76","10.24"
"2021-08-21 08:40","13.22","20.39","4.76","14.5"
"2021-08-21 08:45","12.21","17.58","4.58","14.46"
"2021-08-21 08:50","13.88","17.79","3.56","20.3"
"2021-08-21 08:55","14.48","23.0","3.56","16.87"
"2021-08-21 09:00","8.97","18.82","3.56","4.54"
"2021-08-21 09:05","10.51","17.81","3.56","10.16"
"2021-08-21 09:10","12.59","20.04","3.58","14.16"
"2021-08-21 09:15","11.32","15.98","3.76","14.21"
"2021-08-21 09:20","11.7","16.08","4.8","14.22"
"2021-08-21 09:25","10.61","20.08","4.8","6.96"
"2021-08-21 09:30","10.07","22.05","4.81","3.34"
"2021-08-21 09:35","9.57","18.25","4.82","5.63"
"2021-08-21 09:40","13.03","19.78","4.8","14.52"
"2021-08-21 09:45","12.56","18.39","4.8","14.51"
"2021-08-21 09:50","12.01","16.75","4.79","14.49"
"2021-08-21 09:55","12.73","20.64","4.8","12.74"
"2021-08-21 10:00","9.54","20.49","4.76","3.36"
"2021-08-21 10:05","8.33","16.88","4.76","3.35"
"2021-08-21 10:10","10.54","18.02","4.76","8.84"
"2021-08-21 10:15","13.53","21.72","4.76","14.1"
"2021-08-21 10:20","11.73","16.34","4.76","14.1"
"2021-08-21 10:25","12.49","18.57","4.76","14.13"
"2021-08-21 10:30","13.16","20.59","4.76","14.12"
"2021-08-21 10:35","10.55","16.77","4.76","10.14"
"2021-08-21 10:40","7.67","14.69","4.76","3.56"
"2021-08-21 10:45","9.54","20.32","4.76","3.56"
"2021-08-21 10:50","10.28","20.06","4.76","6.01"
"2021-08-21 10:55","13.15","20.57","4.76","14.11"
"2021-08-21 11:00","13.31","21.08","4.76","14.1"
"2021-08-21 11:05","12.85","19.7","4.76","14.09"
"2021-08-21 11:10","11.44","15.5","4.76","14.05"
"2021-08-21 11:15","10.13","16.9","4.76","8.72"
"2021-08-21 11:20","11.89","18.84","4.76","12.07"
"2021-08-21 11:25","13.44","20.32","4.76","15.22"
"2021-08-21 11:30","12.14","22.52","4.76","9.13"
"2021-08-21 11:35","13.01","20.14","4.76","14.12"
"2021-08-21 11:40","11.81","16.57","4.76","14.11"
"2021-08-21 11:45","18.49","24.72","11.67","19.08"
"2021-08-21 11:50","31.37","47.19","19.64","27.29"
"2021-08-21 11:55","30.9","57.83","12.09","22.78"
"2021-08-21 12:00","31.15","53.62","9.98","29.86"
"2021-08-21 12:05","35.23","53.82","16.23","35.63"
"2021-08-21 12:10","36.09","48.35","17.66","42.27"
"2021-08-21 12:15","36.43","51.47","15.52","42.29"
"2021-08-21 12:20","35.1","48.44","14.74","42.13"
"2021-08-21 12:25","34.54","46.96","14.89","41.76"
"2021-08-21 12:30","35.17","47.51","15.22","42.8"
"2021-08-21 12:35","34.64","50.45","16.41","37.06"
"2021-08-21 12:40","30.71","46.53","16.13","29.47"
"2021-08-21 12:45","29.86","45.36","15.22","29.01"
"2021-08-21 12:50","35.95","51.37","16.98","39.5"
"2021-08-21 12:55","36.99","54.39","15.53","41.07"
"2021-08-21 13:00","36.07","52.5","15.54","40.16"
"2021-08-21 13:05","35.26","49.11","16.8","39.86"
"2021-08-21 13:10","29.84","45.65","15.13","28.73"
"2021-08-21 13:15","27.65","50.61","16.07","16.26"
"2021-08-21 13:20","31.38","49.67","16.25","28.23"
"2021-08-21 13:25","29.42","45.02","15.03","28.22"
"2021-08-21 13:30","30.26","45.99","16.66","28.13"
"2021-08-21 13:35","31.68","51.19","15.72","28.14"
"2021-08-21 13:40","35.14","52.55","15.3","37.57"
"2021-08-21 13:45","35.13","49.59","16.72","39.08"
"2021-08-21 13:50","33.62","46.23","15.28","39.35"
"2021-08-21 13:55","32.99","42.93","15.92","40.13"
"2021-08-21 14:00","32.82","50.56","16.15","31.74"
"2021-08-21 14:05","31.31","49.71","15.51","28.7"
"2021-08-21 14:10","29.67","45.56","15.59","27.85"
"2021-08-21 14:15","33.33","48.02","15.54","36.43"
"2021-08-21 14:20","34.65","48.92","15.52","39.49"
"2021-08-21 14:25","33.43","44.12","15.54","40.64"
"2021-08-21 14:30","32.56","42.69","15.53","39.48"
"2021-08-21 14:35","33.88","46.78","15.57","39.29"
"2021-08-21 14:40","34.81","49.27","15.54","39.61"
"2021-08-21 14:45","34.69","48.69","15.72","39.66"
"2021-08-21 14:50","34.06","46.76","16.2","39.22"
"2021-08-21 14:55","33.71","45.65","15.66","39.82"
"2021-08-21 15:00","35.24","47.09","15.73","42.9"
"2021-08-21 15:05","34.76","46.59","15.04","42.64"
"2021-08-21 15:10","33.32","45.62","16.47","37.86"
"2021-08-21 15:15","33.53","46.38","15.78","38.43"
"2021-08-21 15:20","34.48","48.65","14.37","40.41"
"2021-08-21 15:25","35.63","50.41","16.63","39.85"
"2021-08-21 15:30","33.31","44.1","15.22","40.61"
"2021-08-21 15:35","33.02","42.66","16.44","39.96"
"2021-08-21 15:40","33.62","45.61","15.79","39.46"
"2021-08-21 15:45","35.19","51.34","15.47","38.77"
"2021-08-21 15:50","34.79","47.46","16.71","40.2"
"2021-08-21 15:55","24.15","28.62","11.47","32.37"
"2021-08-21 16:00","34.09","41.61","18.56","42.09"
"2021-08-21 16:05","34.98","49.03","12.62","43.28"
"2021-08-21 16:10","32.15","48.12","9.56","38.78"
"2021-08-21 16:15","32.52","48.18","10.31","39.08"
"2021-08-21 16:20","35.93","49.39","16.44","41.95"
"2021-08-21 16:25","33.45","46.55","14.16","39.65"
"2021-08-21 16:30","33.86","45.88","16.32","39.38"
"2021-08-21 16:35","34.27","42.7","15.54","44.57"
"2021-08-21 16:40","36.04","47.87","14.57","45.68"
"2021-08-21 16:45","35.38","46.95","16.68","42.51"
"2021-08-21 16:50","33.75","45.84","16.1","39.31"
"2021-08-21 16:55","33.85","45.57","14.42","41.55"
"2021-08-21 17:00","35.48","45.59","16.52","44.31"
"2021-08-21 17:05","34.05","45.56","14.61","41.99"
"2021-08-21 17:10","33.7","44.19","15.53","41.38"
"2021-08-21 17:15","29.41","42.54","16.04","29.66"
"2021-08-21 17:20","30.96","47.4","14.48","31.0"
"2021-08-21 17:25","34.4","53.39","16.31","33.5"
"2021-08-21 17:30","33.91","45.07","14.28","42.38"
"2021-08-21 17:35","32.34","40.88","14.83","41.31"
"2021-08-21 17:40","36.13","46.5","19.03","42.86"
"2021-08-21 17:45","35.38","42.08","18.55","45.49"
"2021-08-21 17:50","34.63","42.96","18.05","42.89"
"2021-08-21 17:55","37.03","46.89","19.82","44.36"
"2021-08-21 18:00","34.02","42.95","11.28","47.84"
"2021-08-21 18:05","32.45","41.84","9.24","46.29"
"2021-08-21 18:10","32.3","44.26","9.24","43.38"
"2021-08-21 18:15","34.36","46.14","15.95","40.98"
"2021-08-21 18:20","33.67","43.55","15.75","41.7"
"2021-08-21 18:25","35.25","45.32","14.37","46.05"
"2021-08-21 18:30","36.45","49.52","15.82","44.0"
"2021-08-21 18:35","34.47","47.82","13.82","41.77"
"2021-08-21 18:40","34.86","46.17","16.09","42.31"
"2021-08-21 18:45","36.57","48.59","14.37","46.75"
"2021-08-21 18:50","36.93","50.04","15.13","45.63"
"2021-08-21 18:55","35.95","49.08","14.96","43.81"
"2021-08-21 19:00","33.99","43.8","14.69","43.48"
"2021-08-21 19:05","36.84","48.04","15.83","46.66"
"2021-08-21 19:10","36.17","48.4","14.07","46.05"
"2021-08-21 19:15","34.3","44.1","15.83","42.96"
"2021-08-21 19:20","33.49","41.31","14.5","44.66"
"2021-08-21 19:25","35.06","43.44","15.09","46.65"
"2021-08-21 19:30","35.44","46.71","15.04","44.57"
"2021-08-21 19:35","35.48","48.87","14.2","43.38"
"2021-08-21 19:40","36.15","48.06","16.13","44.26"
"2021-08-21 19:45","36.12","46.15","14.33","47.88"
"2021-08-21 19:50","35.76","46.46","15.43","45.4"
"2021-08-21 19:55","24.85","29.12","11.33","34.1"
"2021-08-21 20:00","32.98","40.52","17.66","40.77"
"2021-08-21 20:05","39.72","56.42","15.73","47.02"
"2021-08-21 20:10","38.69","54.47","13.6","48.01"
"2021-08-21 20:15","37.02","48.95","16.26","45.85"
"2021-08-21 20:20","36.06","43.63","19.94","44.59"
"2021-08-21 20:25","35.01","41.48","17.62","45.94"
"2021-08-21 20:30","35.59","44.69","14.47","47.61"
"2021-08-21 20:35","35.18","45.21","14.07","46.27"
"2021-08-21 20:40","35.83","43.65","18.11","45.72"
"2021-08-21 20:45","35.86","43.01","18.58","45.99"
"2021-08-21 20:50","31.78","40.15","9.26","45.93"
"2021-08-21 20:55","30.71","39.61","9.2","43.34"
"2021-08-21 21:00","32.05","43.67","9.2","43.28"
"2021-08-21 21:05","33.38","40.21","14.38","45.55"
"2021-08-21 21:10","33.15","40.06","16.21","43.19"
"2021-08-21 21:15","36.22","51.62","14.02","43.02"
"2021-08-21 21:20","38.49","54.02","15.08","46.38"
"2021-08-21 21:25","35.63","47.86","13.96","45.08"
"2021-08-21 21:30","34.43","45.06","15.22","43.0"
"2021-08-21 21:35","35.38","46.47","15.2","44.45"
"2021-08-21 21:40","36.59","47.4","14.07","48.31"
"2021-08-21 21:45","35.24","45.08","15.46","45.18"
"2021-08-21 21:50","34.24","44.2","13.9","44.63"
"2021-08-21 21:55","36.98","47.38","15.91","47.66"
"2021-08-21 22:00","36.08","48.05","14.07","46.12"
"2021-08-21 22:05","36.32","48.61","15.06","45.27"
"2021-08-21 22:10","34.95","43.04","15.05","46.75"
"2021-08-21 22:15","35.48","47.37","14.06","44.99"
"2021-08-21 22:20","37.44","49.06","16.02","47.24"
"2021-08-21 22:25","36.64","48.76","14.11","47.04"
"2021-08-21 22:30","36.71","48.47","15.27","46.38"
"2021-08-21 22:35","36.38","48.75","14.54","45.84"
"2021-08-21 22:40","34.75","44.06","14.41","45.77"
"2021-08-21 22:45","34.41","41.68","15.86","45.69"
"2021-08-21 22:50","37.37","49.99","13.91","48.22"
"2021-08-21 22:55","37.91","52.37","15.42","45.94"
"2021-08-21 23:00","34.76","45.11","14.14","45.03"
"2021-08-21 23:05","37.41","48.91","15.76","47.55"
"2021-08-21 23:10","36.45","47.77","15.86","45.72"
"2021-08-21 23:15","35.65","45.34","16.08","45.54"
"2021-08-21 23:20","34.68","42.93","13.58","47.55"
"2021-08-21 23:25","36.49","47.51","15.32","46.66"
"2021-08-21 23:30","36.67","45.12","19.58","45.3"
"2021-08-21 23:35","36.33","47.29","14.44","47.27"
"2021-08-21 23:40","33.51","45.28","9.21","46.03"
"2021-08-21 23:45","31.9","41.95","9.15","44.58"
"2021-08-21 23:50","33.08","43.24","9.9","46.1"
"2021-08-21 23:55","36.22","44.27","16.64","47.73"
"2021-08-22 00:00","36.45","49.29","14.7","45.34"
"2021-08-22 00:05","36.52","51.13","15.05","43.37"
"2021-08-22 00:10","34.76","44.62","15.88","43.78"
"2021-08-22 00:15","35.67","45.34","14.36","47.31"
"2021-08-22 00:20","36.31","47.29","16.18","45.46"
"2021-08-22 00:25","33.84","42.97","14.34","44.22"
"2021-08-22 00:30","35.57","43.98","15.96","46.78"
"2021-08-22 00:35","35.71","45.13","15.03","46.97"
"2021-08-22 00:40","37.14","49.39","14.87","47.17"
"2021-08-22 00:45","37.08","47.87","16.31","47.04"
"2021-08-22 00:50","35.17","44.72","14.1","46.68"
"2021-08-22 00:55","35.96","45.56","16.58","45.73"
"2021-08-22 01:00","36.8","45.3","19.36","45.76"
"2021-08-22 01:05","35.03","46.94","10.73","47.43"
"2021-08-22 01:10","34.17","45.82","9.27","47.42"
"2021-08-22 01:15","32.6","43.38","9.24","45.18"
"2021-08-22 01:20","33.91","45.09","13.67","42.98"
"2021-08-22 01:25","35.17","44.42","17.4","43.69"
"2021-08-22 01:30","37.49","49.38","15.04","48.05"
"2021-08-22 01:35","35.21","46.37","14.2","45.05"
"2021-08-22 01:40","36.55","47.68","17.94","44.05"
"2021-08-22 01:45","38.91","47.03","22.41","47.28"
"2021-08-22 01:50","37.73","47.88","20.16","45.17"
"2021-08-22 01:55","36.9","48.05","16.13","46.53"
"2021-08-22 02:00","35.17","45.54","13.61","46.37"
"2021-08-22 02:05","35.65","45.63","15.95","45.38"
"2021-08-22 02:10","38.03","46.61","20.38","47.09"
"2021-08-22 02:15","36.55","42.34","20.57","46.73"
"2021-08-22 02:20","33.73","38.89","16.76","45.54"
"2021-08-22 02:25","34.06","41.41","13.94","46.85"
"2021-08-22 02:30","35.82","44.99","15.79","46.69"
"2021-08-22 02:35","33.04","46.32","19.07","33.72"
"2021-08-22 02:40","30.14","43.31","12.57","34.54"
"2021-08-22 02:45","28.27","41.9","9.3","33.6"
"2021-08-22 02:50","27.8","41.34","9.28","32.77"
"2021-08-22 02:55","27.74","40.4","11.74","31.09"
"2021-08-22 03:00","31.61","43.01","17.65","34.16"
"2021-08-22 03:05","33.36","50.06","16.8","33.24"
"2021-08-22 03:10","31.5","48.71","13.89","31.9"
"2021-08-22 03:15","30.33","44.55","14.84","31.6"
"2021-08-22 03:20","30.12","39.73","16.83","33.8"
"2021-08-22 03:25","31.64","46.47","14.33","34.11"
"2021-08-22 03:30","32.13","49.66","13.34","33.38"
"2021-08-22 03:35","32.71","47.54","18.1","32.48"
"2021-08-22 03:40","33.14","44.52","22.18","32.71"
"2021-08-22 03:45","30.96","39.07","21.23","32.56"
"2021-08-22 03:50","32.8","45.35","20.55","32.5"
"2021-08-22 03:55","32.6","45.27","20.23","32.29"
"2021-08-22 04:00","32.14","43.58","20.24","32.61"
"2021-08-22 04:05","31.45","41.92","20.2","32.22"
"2021-08-22 04:10","31.43","41.61","20.23","32.45"
"2021-08-22 04:15","28.45","42.53","20.2","22.63"
"2021-08-22 04:20","27.17","41.43","20.14","19.95"
"2021-08-22 04:25","30.25","46.95","20.2","23.6"
"2021-08-22 04:30","32.98","47.94","19.64","31.35"
"2021-08-22 04:35","33.34","48.17","20.16","31.69"
"2021-08-22 04:40","31.16","41.38","20.12","31.98"
"2021-08-22 04:45","19.64","26.98","10.86","21.07"
"2021-08-22 04:50","9.46","16.3","4.79","7.27"
"2021-08-22 04:55","8.48","19.49","4.76","1.2"
"2021-08-22 05:00","8.67","20.05","4.76","1.2"
"2021-08-22 05:05","10.97","19.11","4.08","9.74"
"2021-08-22 05:10","12.34","19.72","4.45","12.84"
"2021-08-22 05:15","11.69","17.56","4.68","12.84"
"2021-08-22 05:20","12.32","18.91","5.53","12.53"
"2021-08-22 05:25","12.47","17.6","7.5","12.31"
"2021-08-22 05:30","8.94","16.26","7.49","3.06"
"2021-08-22 05:35","9.18","19.89","6.88","0.768"
"2021-08-22 05:40","10.08","22.16","7.3","0.77"
"2021-08-22 05:45","11.53","18.53","7.56","8.5"
"2021-08-22 05:50","12.06","15.7","7.58","12.89"
"2021-08-22 05:55","12.29","16.31","7.64","12.91"
"2021-08-22 06:00","13.64","20.38","7.64","12.92"
"2021-08-22 06:05","11.65","19.05","7.64","8.26"
"2021-08-22 06:10","8.93","18.5","7.0","1.3"
"2021-08-22 06:15","8.9","18.03","7.44","1.24"
"2021-08-22 06:20","11.87","20.69","7.66","7.26"
"2021-08-22 06:25","13.35","19.52","7.7","12.84"
"2021-08-22 06:30","12.62","17.33","7.72","12.82"
"2021-08-22 06:35","12.75","17.68","7.74","12.81"
"2021-08-22 06:40","14.9","24.1","7.76","12.84"
"2021-08-22 06:45","12.67","25.55","7.75","4.7"
"2021-08-22 06:50","10.4","22.25","7.76","1.2"
"2021-08-22 06:55","9.01","18.1","7.72","1.2"
"2021-08-22 07:00","9.97","16.47","6.84","6.61"
"2021-08-22 07:05","13.08","18.68","7.75","12.8"
"2021-08-22 07:10","12.37","16.57","7.74","12.79"
"2021-08-22 07:15","13.5","19.98","7.74","12.79"
"2021-08-22 07:20","14.27","21.6","7.76","13.45"
"2021-08-22 07:25","14.35","21.2","7.8","14.04"
"2021-08-22 07:30","10.67","18.32","7.78","5.9"
"2021-08-22 07:35","12.34","16.36","7.77","12.88"
"2021-08-22 07:40","12.3","16.23","7.78","12.88"
"2021-08-22 07:45","13.73","23.04","5.28","12.87"
"2021-08-22 07:50","12.47","19.8","4.77","12.85"
"2021-08-22 07:55","10.33","17.11","4.76","9.11"
"2021-08-22 08:00","8.01","18.08","4.76","1.2"
"2021-08-22 08:05","8.66","20.02","4.76","1.2"
"2021-08-22 08:10","10.11","20.09","4.76","5.47"
"2021-08-22 08:15","12.09","18.68","4.77","12.84"
"2021-08-22 08:20","12.21","19.04","4.76","12.84"
"2021-08-22 08:25","11.72","17.56","4.76","12.84"
"2021-08-22 08:30","9.36","18.12","4.77","5.19"
"2021-08-22 08:35","7.59","16.81","4.76","1.2"
"2021-08-22 08:40","7.51","15.8","4.76","1.98"
"2021-08-22 08:45","11.46","16.82","4.76","12.8"
"2021-08-22 08:50","12.56","20.09","4.76","12.81"
"2021-08-22 08:55","12.84","21.67","4.04","12.8"
"2021-08-22 09:00","12.05","18.77","4.61","12.77"
"2021-08-22 09:05","7.57","16.15","4.78","1.78"
"2021-08-22 09:10","6.44","13.35","4.76","1.2"
"2021-08-22 09:15","7.07","12.92","4.76","3.52"
"2021-08-22 09:20","12.03","18.53","4.76","12.8"
"2021-08-22 09:25","13.19","21.95","4.78","12.84"
"2021-08-22 09:30","11.67","17.32","4.8","12.88"
"2021-08-22 09:35","11.11","16.77","3.67","12.87"
"2021-08-22 09:40","9.69","17.77","3.59","7.73"
"2021-08-22 09:45","8.3","20.14","3.58","1.2"
"2021-08-22 09:50","7.58","17.97","3.56","1.2"
"2021-08-22 09:55","8.25","16.29","3.56","4.91"
"2021-08-22 10:00","11.62","17.62","4.48","12.77"
"2021-08-22 10:05","11.54","17.05","4.78","12.79"
"2021-08-22 10:10","12.49","19.88","4.79","12.81"
"2021-08-22 10:15","10.14","17.51","4.76","8.16"
"2021-08-22 10:20","7.51","16.58","4.76","1.2"
"2021-08-22 10:25","8.96","20.89","4.79","1.21"
"2021-08-22 10:30","10.13","17.96","4.8","7.61"
"2021-08-22 10:35","11.88","17.83","4.84","12.97"
"2021-08-22 10:40","12.0","18.19","4.84","12.96"
"2021-08-22 10:45","13.49","22.66","4.84","12.96"
"2021-08-22 10:50","11.0","22.73","4.83","5.44"
"2021-08-22 10:55","8.44","19.31","4.8","1.2"
"2021-08-22 11:00","7.77","17.31","4.8","1.2"
"2021-08-22 11:05","10.38","16.14","4.8","10.21"
"2021-08-22 11:10","13.01","21.28","4.8","12.95"
"2021-08-22 11:15","12.47","19.67","4.8","12.95"
"2021-08-22 11:20","11.54","17.2","4.8","12.63"
"2021-08-22 11:25","12.53","20.4","4.8","12.38"
"2021-08-22 11:30","12.78","21.16","4.8","12.39"
"2021-08-22 11:35","9.95","20.01","4.8","5.05"
"2021-08-22 11:40","7.99","18.38","4.8","0.8"
"2021-08-22 11:45","7.65","17.12","4.8","1.02"
"2021-08-22 11:50","8.27","18.75","4.79","1.26"
"2021-08-22 11:55","10.49","19.14","4.8","7.52"
"2021-08-22 12:00","12.03","18.73","4.8","12.55"
"2021-08-22 12:05","12.24","18.94","4.8","12.99"
"2021-08-22 12:10","12.38","19.45","4.8","12.89"
"2021-08-22 12:15","10.78","17.49","4.78","10.08"
"2021-08-22 12:20","7.45","16.36","4.77","1.23"
"2021-08-22 12:25","7.95","17.85","4.76","1.24"
"2021-08-22 12:30","9.77","23.28","4.79","1.24"
"2021-08-22 12:35","12.4","20.73","4.78","11.7"
"2021-08-22 12:40","11.75","17.64","4.76","12.86"
"2021-08-22 12:45","11.45","16.73","4.76","12.87"
"2021-08-22 12:50","11.83","17.88","4.76","12.86"
"2021-08-22 12:55","10.21","20.37","4.76","5.51"
"2021-08-22 13:00","8.9","20.69","4.76","1.24"
"2021-08-22 13:05","8.62","18.0","6.63","1.24"
"2021-08-22 13:10","10.74","17.17","8.11","6.95"
"2021-08-22 13:15","13.73","19.6","8.14","13.44"
"2021-08-22 13:20","13.14","17.8","8.16","13.44"
"2021-08-22 13:25","13.21","17.98","8.2","13.45"
"2021-08-22 13:30","12.63","20.49","8.22","9.17"
"2021-08-22 13:35","16.91","31.81","12.47","6.44"
"2021-08-22 13:40","25.28","42.06","18.92","14.86"
"2021-08-22 13:45","28.75","48.8","13.09","24.36"
"2021-08-22 13:50","30.01","47.73","9.3","32.99"
"2021-08-22 13:55","31.7","46.24","15.98","32.89"
"2021-08-22 14:00","32.25","47.33","17.25","32.16"
"2021-08-22 14:05","31.8","51.35","15.13","28.93"
"2021-08-22 14:10","29.8","53.38","15.09","20.93"
"2021-08-22 14:15","27.02","44.59","15.94","20.54"
"2021-08-22 14:20","26.19","42.35","14.32","21.9"
"2021-08-22 14:25","32.04","47.73","16.23","32.15"
"2021-08-22 14:30","32.44","47.81","14.84","34.68"
"2021-08-22 14:35","34.49","43.44","15.13","44.9"
"2021-08-22 14:40","34.33","42.02","16.01","44.95"
"2021-08-22 14:45","30.46","44.3","14.53","32.56"
"2021-08-22 14:50","28.06","47.45","16.44","20.28"
"2021-08-22 14:55","31.53","44.28","14.34","35.96"
"2021-08-22 15:00","33.54","41.58","16.03","43.01"
"2021-08-22 15:05","32.11","43.22","20.55","32.56"
"2021-08-22 15:10","36.44","43.78","21.82","43.71"
"2021-08-22 15:15","34.83","42.82","17.46","44.22"
"2021-08-22 15:20","33.43","40.87","14.38","45.04"
"2021-08-22 15:25","31.72","39.72","14.42","41.01"
"2021-08-22 15:30","30.4","40.54","18.44","32.23"
"2021-08-22 15:35","36.22","46.56","19.75","42.34"
"2021-08-22 15:40","31.37","39.78","18.59","35.74"
"2021-08-22 15:45","28.75","38.81","19.93","27.51"
"2021-08-22 15:50","25.06","41.05","13.79","20.32"
