"Time stamp","Main 1   (A)","Main 1 L1   (A)","Main 1 L2   (A)","Main 1 L3   (A)"
"2021-08-06 06:25","11.34","16.8","6.68","10.55"
"2021-08-06 06:30","13.36","19.27","6.68","14.14"
"2021-08-06 06:35","12.47","16.62","6.68","14.13"
"2021-08-06 06:40","12.67","17.2","6.68","14.12"
"2021-08-06 06:45","13.19","18.77","6.68","14.13"
"2021-08-06 06:50","10.2","20.16","6.68","3.76"
"2021-08-06 06:55","8.85","16.5","6.65","3.4"
"2021-08-06 07:00","8.68","15.91","6.72","3.4"
"2021-08-06 07:05","12.29","19.13","6.72","11.04"
"2021-08-06 07:10","12.16","15.26","6.68","14.54"
"2021-08-06 07:15","13.47","19.17","6.7","14.55"
"2021-08-06 07:20","14.01","20.81","6.7","14.53"
"2021-08-06 07:25","12.74","17.03","6.68","14.51"
"2021-08-06 07:30","9.79","15.45","6.68","7.24"
"2021-08-06 07:35","8.64","15.63","6.68","3.61"
"2021-08-06 07:40","10.45","21.05","6.69","3.61"
"2021-08-06 07:45","9.83","17.23","6.62","5.63"
"2021-08-06 07:50","10.54","12.04","5.44","14.15"
"2021-08-06 07:55","11.26","14.22","5.44","14.12"
"2021-08-06 08:00","10.67","12.44","5.44","14.12"
"2021-08-06 08:05","11.73","15.67","5.42","14.1"
"2021-08-06 08:10","11.15","19.6","5.43","8.42"
"2021-08-06 08:15","9.02","18.16","5.47","3.42"
"2021-08-06 08:20","8.61","15.68","6.74","3.42"
"2021-08-06 08:25","9.47","15.72","6.76","5.94"
"2021-08-06 08:30","13.19","18.56","6.76","14.24"
"2021-08-06 08:35","12.83","17.55","6.73","14.21"
"2021-08-06 08:40","12.84","17.59","6.72","14.2"
"2021-08-06 08:45","13.94","20.89","6.73","14.21"
"2021-08-06 08:50","10.06","18.46","6.74","4.98"
"2021-08-06 08:55","8.92","16.47","6.72","3.55"
"2021-08-06 09:00","9.39","18.02","6.72","3.43"
"2021-08-06 09:05","11.87","19.0","6.72","9.89"
"2021-08-06 09:10","12.62","16.96","6.72","14.17"
"2021-08-06 09:15","12.61","16.93","6.72","14.19"
"2021-08-06 09:20","11.14","12.36","6.72","14.34"
"2021-08-06 09:25","10.62","10.6","6.72","14.55"
"2021-08-06 09:30","9.64","9.48","6.72","12.72"
"2021-08-06 09:35","6.82","10.12","6.72","3.61"
"2021-08-06 09:40","6.78","10.04","6.71","3.6"
"2021-08-06 09:45","6.94","10.53","6.7","3.57"
"2021-08-06 09:50","8.16","9.62","6.19","8.67"
"2021-08-06 09:55","10.49","10.3","6.7","14.48"
"2021-08-06 10:00","10.38","10.03","6.68","14.44"
"2021-08-06 10:05","10.88","11.52","6.68","14.45"
"2021-08-06 10:10","11.06","12.32","6.7","14.16"
"2021-08-06 10:15","10.45","10.51","6.7","14.14"
"2021-08-06 10:20","8.19","11.62","6.7","6.25"
"2021-08-06 10:25","6.98","10.89","6.68","3.36"
"2021-08-06 10:30","6.28","8.77","6.68","3.38"
"2021-08-06 10:35","5.96","7.79","6.68","3.39"
"2021-08-06 10:40","8.99","7.23","6.68","13.06"
"2021-08-06 10:45","11.4","13.36","6.68","14.15"
"2021-08-06 10:50","9.94","9.0","6.68","14.14"
"2021-08-06 10:55","9.55","7.87","6.68","14.11"
"2021-08-06 11:00","10.88","11.87","6.68","14.11"
"2021-08-06 11:05","7.99","11.07","6.68","6.22"
"2021-08-06 11:10","7.57","12.61","6.68","3.42"
"2021-08-06 11:15","6.86","10.29","6.68","3.61"
"2021-08-06 11:20","7.67","11.27","6.68","5.07"
"2021-08-06 11:25","9.71","7.99","6.69","14.46"
"2021-08-06 11:30","10.0","8.74","6.72","14.53"
"2021-08-06 11:35","11.21","12.36","6.72","14.55"
"2021-08-06 11:40","11.41","13.0","6.72","14.52"
"2021-08-06 11:45","10.39","9.94","6.72","14.51"
"2021-08-06 11:50","6.9","9.35","6.72","4.62"
"2021-08-06 11:55","7.47","12.31","6.72","3.37"
"2021-08-06 12:00","6.95","10.76","6.72","3.36"
"2021-08-06 12:05","7.53","10.71","6.72","5.15"
"2021-08-06 12:10","10.76","11.42","6.72","14.15"
"2021-08-06 12:15","10.73","11.32","6.72","14.16"
"2021-08-06 12:20","10.12","9.48","6.72","14.16"
"2021-08-06 12:25","10.23","9.82","6.72","14.16"
"2021-08-06 12:30","11.35","13.14","6.72","14.19"
"2021-08-06 12:35","9.02","9.43","6.72","10.91"
"2021-08-06 12:40","7.08","11.12","6.72","3.39"
"2021-08-06 12:45","7.08","11.14","6.72","3.4"
"2021-08-06 12:50","7.0","10.91","6.72","3.39"
"2021-08-06 12:55","7.94","10.08","6.72","7.03"
"2021-08-06 13:00","10.39","9.88","6.72","14.58"
"2021-08-06 13:05","11.34","12.72","6.72","14.57"
"2021-08-06 13:10","10.76","11.04","6.72","14.53"
"2021-08-06 13:15","10.18","9.29","6.72","14.54"
"2021-08-06 13:20","10.18","10.38","6.72","13.44"
"2021-08-06 13:25","7.88","13.35","6.72","3.56"
"2021-08-06 13:30","6.63","9.6","6.72","3.57"
"2021-08-06 13:35","6.56","9.47","6.72","3.49"
"2021-08-06 13:40","8.56","12.33","6.72","6.63"
"2021-08-06 13:45","10.57","10.78","6.72","14.21"
"2021-08-06 13:50","10.8","11.42","6.74","14.24"
"2021-08-06 13:55","10.18","8.72","6.73","15.1"
"2021-08-06 14:00","14.07","8.37","6.76","27.07"
"2021-08-06 14:05","10.38","6.33","6.75","18.05"
"2021-08-06 14:10","10.09","6.84","8.15","15.27"
"2021-08-06 14:15","9.28","9.09","8.64","10.11"
"2021-08-06 14:20","9.79","9.23","7.6","12.52"
"2021-08-06 14:25","10.47","8.84","7.48","15.09"
"2021-08-06 14:30","7.79","12.06","7.49","3.81"
"2021-08-06 14:35","19.9","24.57","14.31","20.82"
"2021-08-06 14:40","32.62","47.38","20.31","30.18"
"2021-08-06 14:45","29.65","45.69","9.02","34.24"
"2021-08-06 14:50","29.94","45.4","11.34","33.06"
"2021-08-06 14:55","33.84","45.79","17.65","38.1"
"2021-08-06 15:00","29.56","43.74","17.71","27.22"
"2021-08-06 15:05","26.17","43.23","14.82","20.46"
"2021-08-06 15:10","26.77","44.57","15.27","20.47"
"2021-08-06 15:15","28.39","47.4","17.39","20.38"
"2021-08-06 15:20","31.69","47.59","15.19","32.29"
"2021-08-06 15:25","36.22","48.76","15.38","44.52"
"2021-08-06 15:30","36.38","44.98","19.33","44.84"
"2021-08-06 15:35","37.79","44.34","24.3","44.72"
"2021-08-06 15:40","31.9","47.02","17.91","30.78"
"2021-08-06 15:45","24.24","42.66","8.75","21.3"
"2021-08-06 15:50","23.62","40.95","8.72","21.19"
"2021-08-06 15:55","25.43","43.07","8.72","24.49"
"2021-08-06 16:00","29.34","45.66","8.29","34.08"
"2021-08-06 16:05","26.71","44.07","8.6","27.46"
"2021-08-06 16:10","23.26","40.11","8.58","21.09"
"2021-08-06 16:15","26.98","41.28","8.56","31.1"
"2021-08-06 16:20","29.72","47.21","8.56","33.39"
"2021-08-06 16:25","34.72","49.65","8.61","45.9"
"2021-08-06 16:30","34.22","49.86","8.59","44.23"
"2021-08-06 16:35","32.84","46.22","8.56","43.74"
"2021-08-06 16:40","29.32","45.73","8.56","33.67"
"2021-08-06 16:45","29.89","47.43","8.57","33.65"
"2021-08-06 16:50","29.98","47.84","8.59","33.51"
"2021-08-06 16:55","30.03","43.35","8.61","38.13"
"2021-08-06 17:00","32.33","42.39","8.61","46.01"
"2021-08-06 17:05","35.09","51.0","8.62","45.65"
"2021-08-06 17:10","34.63","49.49","8.6","45.79"
"2021-08-06 17:15","33.45","45.98","8.58","45.78"
"2021-08-06 17:20","32.07","42.0","8.56","45.66"
"2021-08-06 17:25","32.44","42.69","8.57","46.05"
"2021-08-06 17:30","34.54","48.72","8.6","46.29"
"2021-08-06 17:35","34.87","49.08","8.6","46.94"
"2021-08-06 17:40","33.52","46.23","8.6","45.74"
"2021-08-06 17:45","33.04","44.88","8.59","45.66"
"2021-08-06 17:50","33.15","45.4","8.6","45.44"
"2021-08-06 17:55","33.53","45.23","9.89","45.48"
"2021-08-06 18:00","35.94","44.13","18.69","45.01"
"2021-08-06 18:05","38.51","53.78","16.2","45.55"
"2021-08-06 18:10","35.88","52.92","9.34","45.37"
"2021-08-06 18:15","34.72","49.81","9.3","45.05"
"2021-08-06 18:20","36.07","46.86","16.07","45.28"
"2021-08-06 18:25","36.45","46.11","17.37","45.87"
"2021-08-06 18:30","36.36","48.59","14.97","45.51"
"2021-08-06 18:35","36.36","47.75","15.77","45.56"
"2021-08-06 18:40","35.24","43.76","16.35","45.62"
"2021-08-06 18:45","35.33","44.52","15.02","46.43"
"2021-08-06 18:50","35.89","45.21","16.68","45.77"
"2021-08-06 18:55","37.31","51.08","14.96","45.88"
"2021-08-06 19:00","37.7","51.06","16.08","45.96"
"2021-08-06 19:05","36.61","48.09","15.47","46.26"
"2021-08-06 19:10","36.38","46.66","15.27","47.2"
"2021-08-06 19:15","35.69","42.85","16.31","47.9"
"2021-08-06 19:20","36.4","48.21","14.75","46.23"
"2021-08-06 19:25","36.99","48.64","16.37","45.96"
"2021-08-06 19:30","35.67","46.23","14.83","45.94"
"2021-08-06 19:35","35.4","44.01","15.95","46.23"
"2021-08-06 19:40","36.45","46.99","15.76","46.6"
"2021-08-06 19:45","36.55","49.22","15.04","45.39"
"2021-08-06 19:50","36.1","46.03","16.78","45.5"
"2021-08-06 19:55","34.89","44.5","14.93","45.25"
"2021-08-06 20:00","35.5","45.05","16.16","45.3"
"2021-08-06 20:05","34.56","42.72","15.77","45.21"
"2021-08-06 20:10","34.02","42.49","14.52","45.05"
"2021-08-06 20:15","34.07","43.01","13.95","45.26"
"2021-08-06 20:20","34.93","46.52","12.16","46.11"
"2021-08-06 20:25","34.88","45.9","13.38","45.36"
"2021-08-06 20:30","33.8","42.92","13.16","45.33"
"2021-08-06 20:35","34.07","43.09","13.83","45.29"
"2021-08-06 20:40","35.15","44.99","15.23","45.24"
"2021-08-06 20:45","34.91","45.93","13.42","45.37"
"2021-08-06 20:50","35.43","45.95","14.92","45.41"
"2021-08-06 20:55","35.41","47.28","13.63","45.33"
"2021-08-06 21:00","36.63","49.46","14.26","46.17"
"2021-08-06 21:05","37.3","51.5","14.61","45.8"
"2021-08-06 21:10","35.82","46.32","14.61","46.52"
"2021-08-06 21:15","35.23","46.57","13.26","45.86"
"2021-08-06 21:20","35.41","45.33","14.89","46.0"
"2021-08-06 21:25","35.69","47.08","14.02","45.95"
"2021-08-06 21:30","36.47","49.24","13.81","46.37"
"2021-08-06 21:35","35.61","46.39","14.34","46.1"
"2021-08-06 21:40","34.99","45.72","13.26","45.99"
"2021-08-06 21:45","38.02","52.76","14.85","46.45"
"2021-08-06 21:50","36.02","48.09","13.04","46.94"
"2021-08-06 21:55","37.27","50.94","14.44","46.43"
"2021-08-06 22:00","34.54","42.71","13.91","46.99"
"2021-08-06 22:05","35.92","47.94","13.67","46.14"
"2021-08-06 22:10","35.23","44.83","14.6","46.26"
"2021-08-06 22:15","32.93","39.69","13.23","45.86"
"2021-08-06 22:20","33.42","39.76","14.82","45.68"
"2021-08-06 22:25","34.3","43.88","13.56","45.45"
"2021-08-06 22:30","34.81","44.6","14.09","45.73"
"2021-08-06 22:35","33.97","41.73","14.81","45.37"
"2021-08-06 22:40","33.82","41.34","13.24","46.87"
"2021-08-06 22:45","35.56","46.19","15.04","45.46"
"2021-08-06 22:50","35.2","46.36","13.69","45.55"
"2021-08-06 22:55","34.85","43.11","14.04","47.4"
"2021-08-06 23:00","33.76","41.32","14.55","45.41"
"2021-08-06 23:05","33.8","42.12","13.46","45.84"
"2021-08-06 23:10","35.05","44.84","14.6","45.72"
"2021-08-06 23:15","35.13","44.07","14.12","47.2"
"2021-08-06 23:20","33.32","41.03","13.61","45.34"
"2021-08-06 23:25","33.56","39.99","15.18","45.49"
"2021-08-06 23:30","34.8","45.45","13.49","45.48"
"2021-08-06 23:35","34.47","43.71","14.28","45.43"
"2021-08-06 23:40","33.51","40.4","14.64","45.48"
"2021-08-06 23:45","34.41","43.52","13.4","46.31"
"2021-08-06 23:50","35.55","46.04","15.21","45.41"
"2021-08-06 23:55","34.42","44.42","13.57","45.28"
"2021-08-07 00:00","34.71","43.51","15.42","45.2"
"2021-08-07 00:05","34.79","43.64","15.56","45.18"
"2021-08-07 00:10","34.07","42.31","13.24","46.66"
"2021-08-07 00:15","34.75","44.59","14.63","45.04"
"2021-08-07 00:20","34.34","42.95","15.13","44.95"
"2021-08-07 00:25","33.01","41.02","13.82","44.21"
"2021-08-07 00:30","34.3","43.55","15.55","43.79"
"2021-08-07 00:35","34.92","47.15","13.8","43.82"
"2021-08-07 00:40","34.15","43.35","15.24","43.84"
"2021-08-07 00:45","31.67","36.61","14.49","43.91"
"2021-08-07 00:50","32.11","38.3","14.38","43.64"
"2021-08-07 00:55","33.74","42.1","15.43","43.7"
"2021-08-07 01:00","33.54","43.16","13.71","43.74"
"2021-08-07 01:05","33.29","40.56","15.65","43.65"
"2021-08-07 01:10","32.78","40.19","14.29","43.85"
"2021-08-07 01:15","34.06","44.02","14.47","43.7"
"2021-08-07 01:20","34.72","43.46","16.69","44.01"
"2021-08-07 01:25","34.13","43.08","13.82","45.48"
"2021-08-07 01:30","34.37","42.15","15.49","45.46"
"2021-08-07 01:35","34.45","44.7","14.14","44.5"
"2021-08-07 01:40","36.42","50.92","13.91","44.44"
"2021-08-07 01:45","36.19","48.99","15.26","44.33"
"2021-08-07 01:50","33.63","43.72","13.3","43.88"
"2021-08-07 01:55","33.8","42.39","15.54","43.48"
"2021-08-07 02:00","36.32","45.58","20.09","43.3"
"2021-08-07 02:05","37.75","47.16","22.53","43.56"
"2021-08-07 02:10","33.18","44.85","10.7","44.0"
"2021-08-07 02:15","30.66","40.24","8.03","43.69"
"2021-08-07 02:20","30.71","40.52","8.0","43.62"
"2021-08-07 02:25","28.55","34.43","12.02","39.21"
"2021-08-07 02:30","15.92","14.64","7.26","25.86"
"2021-08-07 02:35","15.42","13.29","7.16","25.8"
"2021-08-07 02:40","13.2","12.56","6.8","20.25"
"2021-08-07 02:45","12.45","17.31","7.08","12.96"
"2021-08-07 02:50","13.4","20.38","6.88","12.95"
"2021-08-07 02:55","12.69","18.22","6.88","12.96"
"2021-08-07 03:00","8.98","17.3","6.88","2.76"
"2021-08-07 03:05","8.21","19.03","4.67","0.924"
"2021-08-07 03:10","8.15","20.49","3.28","0.681"
"2021-08-07 03:15","9.08","15.9","3.27","8.07"
"2021-08-07 03:20","10.41","15.45","3.25","12.54"
"2021-08-07 03:25","11.69","18.99","3.32","12.75"
"2021-08-07 03:30","11.76","19.18","3.36","12.74"
"2021-08-07 03:35","10.52","16.25","3.36","11.94"
"2021-08-07 03:40","6.49","15.14","3.36","0.96"
"2021-08-07 03:45","8.14","20.11","3.36","0.961"
"2021-08-07 03:50","7.51","18.21","3.35","0.96"
"2021-08-07 03:55","11.1","19.21","3.34","10.76"
"2021-08-07 04:00","11.53","18.55","3.36","12.68"
"2021-08-07 04:05","11.17","17.49","3.35","12.68"
"2021-08-07 04:10","10.5","15.65","3.36","12.5"
"2021-08-07 04:15","8.68","14.62","3.35","8.08"
"2021-08-07 04:20","7.0","17.0","3.33","0.68"
"2021-08-07 04:25","7.43","18.25","3.36","0.68"
"2021-08-07 04:30","7.61","16.44","3.36","3.02"
"2021-08-07 04:35","11.11","17.61","3.35","12.36"
"2021-08-07 04:40","11.63","18.88","3.64","12.36"
"2021-08-07 04:45","12.72","20.06","5.75","12.36"
"2021-08-07 04:50","13.44","22.19","5.78","12.36"
"2021-08-07 04:55","8.61","17.85","5.74","2.24"
"2021-08-07 05:00","7.44","15.79","5.84","0.68"
"2021-08-07 05:05","7.67","16.48","5.84","0.681"
"2021-08-07 05:10","10.27","15.43","5.87","9.52"
"2021-08-07 05:15","11.28","15.2","5.88","12.76"
"2021-08-07 05:20","13.25","21.12","5.88","12.76"
"2021-08-07 05:25","13.05","20.55","5.88","12.73"
"2021-08-07 05:30","11.24","15.91","5.88","11.94"
"2021-08-07 05:35","7.61","15.97","5.88","0.961"
"2021-08-07 05:40","8.28","18.0","5.89","0.96"
"2021-08-07 05:45","8.78","19.51","5.88","0.96"
"2021-08-07 05:50","11.43","18.48","5.88","9.94"
"2021-08-07 05:55","11.35","15.84","5.88","12.33"
"2021-08-07 06:00","12.19","18.37","5.88","12.3"
"2021-08-07 06:05","11.32","15.76","5.88","12.31"
"2021-08-07 06:10","11.61","17.18","5.88","11.75"
"2021-08-07 06:15","9.46","21.81","5.88","0.688"
"2021-08-07 06:20","8.67","19.45","5.88","0.685"
"2021-08-07 06:25","7.21","15.06","5.88","0.68"
"2021-08-07 06:30","10.27","14.96","5.88","9.96"
"2021-08-07 06:35","12.23","18.54","5.88","12.28"
"2021-08-07 06:40","12.55","19.51","5.88","12.27"
"2021-08-07 06:45","13.61","22.68","5.88","12.27"
"2021-08-07 06:50","11.45","17.06","5.02","12.27"
"2021-08-07 06:55","9.0","19.73","3.32","3.94"
"2021-08-07 07:00","7.27","17.13","3.69","1.0"
"2021-08-07 07:05","6.99","16.64","3.34","1.0"
"2021-08-07 07:10","9.49","20.26","3.33","4.88"
"2021-08-07 07:15","11.71","19.18","3.32","12.62"
"2021-08-07 07:20","9.98","14.03","3.32","12.6"
"2021-08-07 07:25","10.59","15.83","3.35","12.59"
"2021-08-07 07:30","11.33","18.03","3.35","12.6"
"2021-08-07 07:35","7.62","17.06","3.34","2.46"
"2021-08-07 07:40","7.88","19.65","3.32","0.681"
"2021-08-07 07:45","6.67","16.0","3.32","0.68"
"2021-08-07 07:50","10.79","19.5","3.33","9.54"
"2021-08-07 07:55","10.71","16.61","3.32","12.21"
"2021-08-07 08:00","10.24","15.19","3.32","12.21"
"2021-08-07 08:05","10.92","17.19","3.33","12.23"
"2021-08-07 08:10","12.02","20.49","3.32","12.25"
"2021-08-07 08:15","8.02","15.69","3.32","5.04"
"2021-08-07 08:20","6.46","15.36","3.33","0.68"
"2021-08-07 08:25","6.87","16.59","3.32","0.681"
"2021-08-07 08:30","8.69","17.82","3.32","4.92"
"2021-08-07 08:35","9.96","14.26","3.35","12.27"
"2021-08-07 08:40","9.79","13.56","3.36","12.46"
"2021-08-07 08:45","9.98","13.86","3.36","12.71"
"2021-08-07 08:50","10.75","16.22","3.36","12.68"
"2021-08-07 08:55","8.15","14.44","3.36","6.66"
"2021-08-07 09:00","6.63","15.88","3.35","0.68"
"2021-08-07 09:05","7.82","19.46","3.32","0.685"
"2021-08-07 09:10","8.86","19.47","3.34","3.78"
"2021-08-07 09:15","11.39","18.55","3.33","12.28"
"2021-08-07 09:20","10.29","15.3","3.32","12.24"
"2021-08-07 09:25","10.87","16.69","3.33","12.59"
"2021-08-07 09:30","11.13","17.42","3.32","12.66"
"2021-08-07 09:35","9.91","16.48","3.33","9.92"
"2021-08-07 09:40","7.17","17.23","3.32","0.961"
"2021-08-07 09:45","7.69","18.79","3.33","0.961"
"2021-08-07 09:50","7.49","18.19","3.32","0.961"
"2021-08-07 09:55","10.28","15.73","3.32","11.8"
"2021-08-07 10:00","14.14","17.14","3.32","21.95"
"2021-08-07 10:05","15.87","19.16","3.32","25.12"
"2021-08-07 10:10","15.44","18.0","3.32","24.99"
"2021-08-07 10:15","14.53","15.32","3.32","24.94"
"2021-08-07 10:20","12.02","14.34","3.32","18.39"
"2021-08-07 10:25","6.27","14.82","3.32","0.68"
"2021-08-07 10:30","7.6","18.8","3.32","0.681"
"2021-08-07 10:35","7.15","17.45","3.32","0.681"
"2021-08-07 10:40","8.63","17.63","3.33","4.94"
"2021-08-07 10:45","10.81","16.73","3.35","12.34"
"2021-08-07 10:50","12.27","21.11","3.36","12.35"
"2021-08-07 10:55","12.38","20.18","3.36","13.61"
"2021-08-07 11:00","9.12","17.86","3.36","6.13"
"2021-08-07 11:05","7.08","17.19","3.36","0.681"
"2021-08-07 11:10","6.65","15.6","3.35","1.0"
"2021-08-07 11:15","9.69","18.59","3.35","7.12"
"2021-08-07 11:20","10.61","15.74","3.36","12.73"
"2021-08-07 11:25","11.01","16.91","3.37","12.76"
"2021-08-07 11:30","11.44","18.26","3.36","12.71"
"2021-08-07 11:35","11.09","17.21","3.36","12.7"
"2021-08-07 11:40","8.53","13.46","3.36","8.78"
"2021-08-07 11:45","6.13","14.08","3.36","0.96"
"2021-08-07 11:50","6.97","16.82","3.36","0.715"
"2021-08-07 11:55","9.51","20.39","4.44","3.71"
"2021-08-07 12:00","14.3","16.67","6.43","19.8"
"2021-08-07 12:05","16.15","16.74","6.36","25.34"
"2021-08-07 12:10","17.93","20.99","6.89","25.91"
"2021-08-07 12:15","17.82","23.1","6.92","23.45"
"2021-08-07 12:20","12.79","23.32","6.93","8.12"
"2021-08-07 12:25","10.6","23.57","6.93","1.31"
"2021-08-07 12:30","18.12","33.95","12.89","7.53"
"2021-08-07 12:35","28.06","49.75","18.7","15.74"
"2021-08-07 12:40","29.01","54.16","11.19","21.68"
"2021-08-07 12:45","33.29","56.44","10.73","32.69"
"2021-08-07 12:50","36.79","54.97","13.89","41.5"
"2021-08-07 12:55","35.8","51.69","13.01","42.7"
"2021-08-07 13:00","32.23","52.18","15.93","28.6"
"2021-08-07 13:05","29.32","55.42","14.84","17.7"
"2021-08-07 13:10","27.59","51.3","13.63","17.82"
"2021-08-07 13:15","27.74","49.68","15.59","17.95"
"2021-08-07 13:20","29.18","49.31","13.92","24.32"
"2021-08-07 13:25","28.83","42.21","14.35","29.93"
"2021-08-07 13:30","31.09","45.72","15.2","32.34"
"2021-08-07 13:35","33.87","45.94","13.81","41.84"
"2021-08-07 13:40","29.87","44.61","15.5","29.49"
"2021-08-07 13:45","30.42","48.36","13.92","28.96"
"2021-08-07 13:50","28.68","49.96","14.6","21.48"
"2021-08-07 13:55","28.49","53.02","15.13","17.31"
"2021-08-07 14:00","27.79","52.08","13.66","17.63"
"2021-08-07 14:05","30.33","50.87","15.18","24.94"
"2021-08-07 14:10","30.58","47.04","14.07","30.64"
"2021-08-07 14:15","34.42","48.16","14.46","40.65"
"2021-08-07 14:20","35.75","49.48","14.94","42.81"
"2021-08-07 14:25","34.58","47.06","13.52","43.15"
"2021-08-07 14:30","36.21","50.77","15.3","42.57"
"2021-08-07 14:35","34.52","46.97","13.88","42.69"
"2021-08-07 14:40","33.04","41.8","14.2","43.11"
"2021-08-07 14:45","33.7","43.18","15.07","42.85"
"2021-08-07 14:50","33.35","43.47","13.51","43.08"
"2021-08-07 14:55","33.51","42.45","15.1","42.98"
"2021-08-07 15:00","32.17","39.95","13.68","42.88"
"2021-08-07 15:05","33.56","41.93","14.55","44.2"
"2021-08-07 15:10","34.94","45.33","14.99","44.5"
"2021-08-07 15:15","34.67","45.78","13.6","44.64"
"2021-08-07 15:20","35.86","47.45","15.16","44.96"
"2021-08-07 15:25","36.22","49.96","13.84","44.87"
"2021-08-07 15:30","34.84","46.05","13.8","44.67"
"2021-08-07 15:35","35.2","45.39","15.25","44.95"
"2021-08-07 15:40","36.79","51.89","13.45","45.02"
"2021-08-07 15:45","35.75","45.27","16.88","45.11"
"2021-08-07 15:50","32.95","44.55","8.85","45.44"
