"Time stamp","Main 1   (V)","Main 1 L1   (V)","Main 1 L2   (V)","Main 1 L3   (V)"
"2021-08-21 02:45","253.01","252.51","252.73","253.8"
"2021-08-21 02:50","253.07","252.6","252.79","253.84"
"2021-08-21 02:55","253.23","252.7","253.01","253.99"
"2021-08-21 03:00","253.13","252.59","252.87","253.93"
"2021-08-21 03:05","253.35","252.81","253.08","254.18"
"2021-08-21 03:10","253.53","252.96","253.26","254.37"
"2021-08-21 03:15","253.51","253.02","253.22","254.3"
"2021-08-21 03:20","253.67","253.18","253.35","254.48"
"2021-08-21 03:25","253.63","253.1","253.29","254.5"
"2021-08-21 03:30","251.33","250.75","251.05","252.2"
"2021-08-21 03:35","251.56","251.07","251.22","252.41"
"2021-08-21 03:40","251.36","250.86","251.06","252.18"
"2021-08-21 03:45","251.39","250.81","251.08","252.3"
"2021-08-21 03:50","251.37","250.85","251.01","252.26"
"2021-08-21 03:55","251.51","251.03","251.16","252.36"
"2021-08-21 04:00","251.46","251.02","251.1","252.27"
"2021-08-21 04:05","251.45","251.0","251.06","252.29"
"2021-08-21 04:10","251.27","250.74","250.9","252.19"
"2021-08-21 04:15","251.25","250.78","250.84","252.14"
"2021-08-21 04:20","251.26","250.8","250.91","252.07"
"2021-08-21 04:25","251.29","250.84","250.98","252.06"
"2021-08-21 04:30","251.32","250.9","250.96","252.1"
"2021-08-21 04:35","251.29","250.89","250.93","252.06"
"2021-08-21 04:40","251.23","250.78","250.88","252.04"
"2021-08-21 04:45","251.49","250.87","251.12","252.48"
"2021-08-21 04:50","251.51","250.89","251.17","252.49"
"2021-08-21 04:55","251.42","250.88","251.11","252.28"
"2021-08-21 05:00","251.21","250.71","250.95","251.99"
"2021-08-21 05:05","251.11","250.64","250.79","251.9"
"2021-08-21 05:10","250.92","250.42","250.66","251.68"
"2021-08-21 05:15","251.2","250.72","250.87","252.02"
"2021-08-21 05:20","251.29","250.74","250.93","252.2"
"2021-08-21 05:25","251.29","250.69","250.91","252.28"
"2021-08-21 05:30","251.11","250.59","250.72","252.02"
"2021-08-21 05:35","250.73","250.24","250.32","251.65"
"2021-08-21 05:40","250.78","250.32","250.42","251.61"
"2021-08-21 05:45","250.73","250.22","250.33","251.64"
"2021-08-21 05:50","250.42","249.9","250.07","251.31"
"2021-08-21 05:55","250.44","249.79","250.2","251.35"
"2021-08-21 06:00","250.46","249.84","250.12","251.42"
"2021-08-21 06:05","250.03","249.47","249.7","250.94"
"2021-08-21 06:10","249.91","249.41","249.6","250.73"
"2021-08-21 06:15","250.08","249.7","249.74","250.81"
"2021-08-21 06:20","250.13","249.61","249.83","250.95"
"2021-08-21 06:25","250.09","249.51","249.81","250.95"
"2021-08-21 06:30","249.71","249.2","249.36","250.59"
"2021-08-21 06:35","249.74","249.14","249.38","250.7"
"2021-08-21 06:40","249.89","249.27","249.47","250.93"
"2021-08-21 06:45","249.41","248.96","249.08","250.19"
"2021-08-21 06:50","251.27","250.66","251.01","252.16"
"2021-08-21 06:55","251.17","250.52","250.97","252.02"
"2021-08-21 07:00","250.68","250.16","250.37","251.53"
"2021-08-21 07:05","250.52","250.01","250.19","251.36"
"2021-08-21 07:10","249.92","249.38","249.57","250.82"
"2021-08-21 07:15","249.66","249.15","249.21","250.62"
"2021-08-21 07:20","249.46","248.85","248.94","250.6"
"2021-08-21 07:25","249.96","249.31","249.4","251.18"
"2021-08-21 07:30","250.06","249.41","249.68","251.11"
"2021-08-21 07:35","250.04","249.37","249.7","251.07"
"2021-08-21 07:40","249.9","249.12","249.68","250.9"
"2021-08-21 07:45","249.71","249.15","249.33","250.65"
"2021-08-21 07:50","249.5","248.8","249.16","250.56"
"2021-08-21 07:55","248.89","248.15","248.5","250.02"
"2021-08-21 08:00","249.26","248.53","248.82","250.45"
"2021-08-21 08:05","250.23","249.53","249.74","251.43"
"2021-08-21 08:10","250.89","250.13","250.56","251.99"
"2021-08-21 08:15","250.75","250.01","250.46","251.78"
"2021-08-21 08:20","250.61","249.81","250.33","251.69"
"2021-08-21 08:25","250.52","249.73","250.13","251.71"
"2021-08-21 08:30","250.48","249.72","250.05","251.68"
"2021-08-21 08:35","250.52","249.74","250.09","251.73"
"2021-08-21 08:40","250.2","249.42","249.76","251.44"
"2021-08-21 08:45","249.79","249.08","249.32","250.97"
"2021-08-21 08:50","249.6","249.0","249.12","250.68"
"2021-08-21 08:55","249.4","248.61","248.96","250.63"
"2021-08-21 09:00","249.13","248.38","248.52","250.5"
"2021-08-21 09:05","249.72","249.01","249.13","251.03"
"2021-08-21 09:10","250.84","250.01","250.2","252.31"
"2021-08-21 09:15","252.68","251.87","252.17","254.0"
"2021-08-21 09:20","252.72","251.93","252.21","254.04"
"2021-08-21 09:25","252.71","251.88","252.15","254.11"
"2021-08-21 09:30","252.55","251.61","252.0","254.04"
"2021-08-21 09:35","252.42","251.56","251.96","253.75"
"2021-08-21 09:40","251.57","250.7","251.19","252.82"
"2021-08-21 09:45","251.38","250.61","250.92","252.61"
"2021-08-21 09:50","250.91","250.05","250.43","252.27"
"2021-08-21 09:55","250.56","249.56","250.17","251.97"
"2021-08-21 10:00","250.11","249.14","249.57","251.63"
"2021-08-21 10:05","250.03","249.12","249.47","251.51"
"2021-08-21 10:10","249.41","248.55","248.86","250.83"
"2021-08-21 10:15","249.51","248.64","249.01","250.88"
"2021-08-21 10:20","249.75","248.89","249.23","251.14"
"2021-08-21 10:25","249.94","249.12","249.33","251.37"
"2021-08-21 10:30","249.73","248.91","249.21","251.09"
"2021-08-21 10:35","249.77","248.91","249.16","251.26"
"2021-08-21 10:40","249.28","248.25","248.7","250.91"
"2021-08-21 10:45","249.14","248.2","248.61","250.61"
"2021-08-21 10:50","249.23","248.27","248.58","250.86"
"2021-08-21 10:55","249.27","248.24","248.82","250.77"
"2021-08-21 11:00","248.98","248.03","248.49","250.44"
"2021-08-21 11:05","248.94","248.09","248.36","250.39"
"2021-08-21 11:10","248.64","247.75","248.01","250.16"
"2021-08-21 11:15","249.17","248.29","248.71","250.52"
"2021-08-21 11:20","249.71","248.75","249.16","251.22"
"2021-08-21 11:25","249.49","248.59","248.83","251.05"
"2021-08-21 11:30","249.47","248.61","248.9","250.91"
"2021-08-21 11:35","249.62","248.76","248.93","251.18"
"2021-08-21 11:40","249.6","248.88","248.91","251.02"
"2021-08-21 11:45","249.39","248.55","248.78","250.84"
"2021-08-21 11:50","249.32","248.22","248.91","250.85"
"2021-08-21 11:55","249.18","247.96","248.9","250.69"
"2021-08-21 12:00","249.18","248.04","248.98","250.53"
"2021-08-21 12:05","249.98","248.87","249.69","251.38"
"2021-08-21 12:10","251.59","250.49","251.28","253.01"
"2021-08-21 12:15","251.41","250.29","251.2","252.76"
"2021-08-21 12:20","251.54","250.51","251.28","252.85"
"2021-08-21 12:25","251.71","250.62","251.47","253.06"
"2021-08-21 12:30","251.24","250.19","250.92","252.61"
"2021-08-21 12:35","251.22","250.22","250.89","252.56"
"2021-08-21 12:40","251.28","250.15","250.97","252.74"
"2021-08-21 12:45","251.22","250.11","250.99","252.56"
"2021-08-21 12:50","251.26","250.06","251.05","252.68"
"2021-08-21 12:55","251.53","250.31","251.41","252.87"
"2021-08-21 13:00","251.36","250.23","251.23","252.64"
"2021-08-21 13:05","251.43","250.45","251.21","252.65"
"2021-08-21 13:10","251.45","250.14","251.27","252.95"
"2021-08-21 13:15","251.64","250.27","251.39","253.28"
"2021-08-21 13:20","251.63","250.37","251.36","253.17"
"2021-08-21 13:25","251.88","250.66","251.58","253.4"
"2021-08-21 13:30","251.78","250.62","251.51","253.23"
"2021-08-21 13:35","251.77","250.56","251.41","253.34"
"2021-08-21 13:40","251.82","250.54","251.55","253.37"
"2021-08-21 13:45","251.77","250.66","251.38","253.27"
"2021-08-21 13:50","251.62","250.5","251.37","253.01"
"2021-08-21 13:55","251.85","250.78","251.5","253.27"
"2021-08-21 14:00","251.32","250.15","250.86","252.97"
"2021-08-21 14:05","251.44","250.28","250.99","253.06"
"2021-08-21 14:10","251.5","250.34","251.06","253.12"
"2021-08-21 14:15","251.89","250.84","251.56","253.27"
"2021-08-21 14:20","252.08","251.02","251.82","253.42"
"2021-08-21 14:25","251.93","250.99","251.63","253.18"
"2021-08-21 14:30","251.79","250.83","251.54","253.0"
"2021-08-21 14:35","252.11","251.15","251.68","253.52"
"2021-08-21 14:40","252.3","251.23","252.02","253.66"
"2021-08-21 14:45","252.2","251.13","251.97","253.52"
"2021-08-21 14:50","252.34","251.23","252.14","253.65"
"2021-08-21 14:55","252.67","251.6","252.53","253.9"
"2021-08-21 15:00","252.82","251.75","252.75","253.96"
"2021-08-21 15:05","252.91","251.81","252.7","254.23"
"2021-08-21 15:10","252.68","251.47","252.42","254.17"
"2021-08-21 15:15","252.56","251.34","252.36","254.0"
"2021-08-21 15:20","252.85","251.6","252.73","254.23"
"2021-08-21 15:25","252.53","251.31","252.35","253.94"
"2021-08-21 15:30","252.61","251.54","252.42","253.87"
"2021-08-21 15:35","252.74","251.69","252.47","254.07"
"2021-08-21 15:40","252.95","251.75","252.76","254.36"
"2021-08-21 15:45","252.69","251.41","252.61","254.06"
"2021-08-21 15:50","252.77","251.63","252.58","254.1"
"2021-08-21 15:55","252.99","252.02","252.6","254.37"
"2021-08-21 16:00","252.78","251.77","252.44","254.14"
"2021-08-21 16:05","252.6","251.46","252.46","253.89"
"2021-08-21 16:10","252.46","251.26","252.34","253.78"
"2021-08-21 16:15","252.71","251.55","252.54","254.04"
"2021-08-21 16:20","252.59","251.5","252.45","253.84"
"2021-08-21 16:25","252.65","251.57","252.52","253.88"
"2021-08-21 16:30","252.61","251.58","252.38","253.88"
"2021-08-21 16:35","252.86","251.92","252.6","254.07"
"2021-08-21 16:40","252.59","251.49","252.4","253.9"
"2021-08-21 16:45","252.68","251.66","252.48","253.91"
"2021-08-21 16:50","252.52","251.44","252.25","253.89"
"2021-08-21 16:55","252.63","251.54","252.44","253.91"
"2021-08-21 17:00","252.31","251.3","252.13","253.51"
"2021-08-21 17:05","252.18","251.25","251.89","253.41"
"2021-08-21 17:10","251.88","250.91","251.59","253.15"
"2021-08-21 17:15","251.74","250.83","251.33","253.06"
"2021-08-21 17:20","251.59","250.57","251.3","252.92"
"2021-08-21 17:25","251.82","250.77","251.5","253.21"
"2021-08-21 17:30","251.83","251.0","251.46","253.04"
"2021-08-21 17:35","251.94","251.03","251.72","253.07"
"2021-08-21 17:40","252.07","251.09","251.75","253.38"
"2021-08-21 17:45","252.24","251.55","251.8","253.37"
"2021-08-21 17:50","251.99","251.21","251.61","253.17"
"2021-08-21 17:55","252.21","251.27","251.83","253.55"
"2021-08-21 18:00","252.19","251.41","251.88","253.29"
"2021-08-21 18:05","252.17","251.27","251.95","253.29"
"2021-08-21 18:10","252.34","251.4","252.2","253.42"
"2021-08-21 18:15","252.41","251.45","252.09","253.7"
"2021-08-21 18:20","252.26","251.33","251.99","253.46"
"2021-08-21 18:25","252.3","251.38","252.04","253.49"
"2021-08-21 18:30","252.18","251.23","252.01","253.31"
"2021-08-21 18:35","251.91","250.96","251.68","253.11"
"2021-08-21 18:40","251.75","250.78","251.37","253.1"
"2021-08-21 18:45","251.69","250.85","251.41","252.83"
"2021-08-21 18:50","251.75","250.89","251.48","252.9"
"2021-08-21 18:55","251.84","250.99","251.46","253.07"
"2021-08-21 19:00","251.85","251.07","251.43","253.07"
"2021-08-21 19:05","251.99","251.17","251.7","253.11"
"2021-08-21 19:10","252.23","251.35","251.94","253.4"
"2021-08-21 19:15","252.2","251.3","251.98","253.34"
"2021-08-21 19:20","252.3","251.44","252.04","253.42"
"2021-08-21 19:25","252.32","251.55","252.03","253.38"
"2021-08-21 19:30","252.27","251.36","251.99","253.47"
"2021-08-21 19:35","251.76","250.85","251.44","253.01"
"2021-08-21 19:40","250.87","250.01","250.53","252.07"
"2021-08-21 19:45","250.63","249.85","250.34","251.7"
"2021-08-21 19:50","251.07","250.17","250.82","252.22"
"2021-08-21 19:55","251.31","250.58","250.88","252.47"
"2021-08-21 20:00","250.93","250.13","250.5","252.18"
"2021-08-21 20:05","250.89","249.87","250.73","252.08"
"2021-08-21 20:10","251.03","250.04","250.95","252.12"
"2021-08-21 20:15","251.37","250.52","251.18","252.42"
"2021-08-21 20:20","251.38","250.54","251.1","252.52"
"2021-08-21 20:25","251.32","250.52","251.07","252.37"
"2021-08-21 20:30","250.93","250.1","250.67","252.03"
"2021-08-21 20:35","251.46","250.59","251.35","252.44"
"2021-08-21 20:40","251.43","250.62","251.2","252.49"
"2021-08-21 20:45","251.53","250.74","251.25","252.61"
"2021-08-21 20:50","251.92","251.15","251.72","252.91"
"2021-08-21 20:55","252.0","251.14","251.82","253.05"
"2021-08-21 21:00","252.2","251.35","252.04","253.21"
"2021-08-21 21:05","252.72","251.93","252.5","253.73"
"2021-08-21 21:10","252.56","251.7","252.39","253.6"
"2021-08-21 21:15","252.74","251.72","252.73","253.78"
"2021-08-21 21:20","253.04","252.1","252.9","254.13"
"2021-08-21 21:25","253.01","252.04","252.96","254.03"
"2021-08-21 21:30","253.15","252.3","253.04","254.12"
"2021-08-21 21:35","251.51","250.6","251.48","252.45"
"2021-08-21 21:40","251.59","250.65","251.56","252.58"
"2021-08-21 21:45","251.82","250.9","251.81","252.76"
"2021-08-21 21:50","252.29","251.49","252.14","253.25"
"2021-08-21 21:55","250.09","249.2","250.06","251.03"
"2021-08-21 22:00","250.56","249.71","250.49","251.5"
"2021-08-21 22:05","251.25","250.39","251.11","252.27"
"2021-08-21 22:10","251.56","250.67","251.37","252.65"
"2021-08-21 22:15","251.3","250.47","251.19","252.24"
"2021-08-21 22:20","251.51","250.75","251.34","252.44"
"2021-08-21 22:25","251.2","250.35","251.15","252.12"
"2021-08-21 22:30","250.94","250.14","250.8","251.9"
"2021-08-21 22:35","251.3","250.54","251.16","252.2"
"2021-08-21 22:40","251.51","250.73","251.42","252.4"
"2021-08-21 22:45","251.61","250.92","251.52","252.4"
"2021-08-21 22:50","252.13","251.19","252.14","253.06"
"2021-08-21 22:55","252.73","251.83","252.74","253.63"
"2021-08-21 23:00","253.33","252.52","253.39","254.08"
"2021-08-21 23:05","252.4","251.64","252.43","253.15"
"2021-08-21 23:10","250.44","249.59","250.49","251.24"
"2021-08-21 23:15","250.95","250.2","250.97","251.7"
"2021-08-21 23:20","251.6","250.91","251.64","252.27"
"2021-08-21 23:25","251.89","250.98","251.97","252.73"
"2021-08-21 23:30","251.85","251.09","251.71","252.76"
"2021-08-21 23:35","251.08","250.22","251.11","251.92"
"2021-08-21 23:40","251.39","250.57","251.46","252.14"
"2021-08-21 23:45","251.45","250.68","251.48","252.21"
"2021-08-21 23:50","251.44","250.75","251.47","252.11"
"2021-08-21 23:55","252.09","251.44","252.02","252.81"
"2021-08-22 00:00","252.51","251.67","252.49","253.37"
"2021-08-22 00:05","252.78","252.03","252.68","253.63"
"2021-08-22 00:10","253.13","252.46","253.05","253.89"
"2021-08-22 00:15","253.3","252.59","253.38","253.94"
"2021-08-22 00:20","253.58","252.79","253.59","254.37"
"2021-08-22 00:25","252.61","251.9","252.61","253.32"
"2021-08-22 00:30","252.12","251.46","252.11","252.8"
"2021-08-22 00:35","249.0","248.33","249.06","249.62"
"2021-08-22 00:40","251.07","250.33","251.12","251.77"
"2021-08-22 00:45","251.03","250.33","251.05","251.73"
"2021-08-22 00:50","251.35","250.73","251.41","251.93"
"2021-08-22 00:55","251.27","250.57","251.3","251.95"
"2021-08-22 01:00","251.17","250.46","251.19","251.87"
"2021-08-22 01:05","251.24","250.46","251.37","251.91"
"2021-08-22 01:10","251.29","250.51","251.45","251.92"
"2021-08-22 01:15","251.44","250.67","251.57","252.08"
"2021-08-22 01:20","251.59","250.88","251.63","252.27"
"2021-08-22 01:25","251.88","251.15","251.9","252.59"
"2021-08-22 01:30","251.99","251.17","252.14","252.66"
"2021-08-22 01:35","252.28","251.47","252.37","253.01"
"2021-08-22 01:40","252.35","251.58","252.31","253.18"
"2021-08-22 01:45","252.17","251.49","252.14","252.9"
"2021-08-22 01:50","252.29","251.59","252.26","253.02"
"2021-08-22 01:55","252.63","251.87","252.69","253.33"
"2021-08-22 02:00","252.49","251.74","252.57","253.16"
"2021-08-22 02:05","252.97","252.25","252.99","253.67"
"2021-08-22 02:10","253.09","252.38","253.1","253.81"
"2021-08-22 02:15","252.98","252.32","252.99","253.65"
"2021-08-22 02:20","252.85","252.16","252.84","253.55"
"2021-08-22 02:25","252.89","252.2","252.9","253.58"
"2021-08-22 02:30","252.91","252.22","252.93","253.58"
"2021-08-22 02:35","252.91","252.14","252.87","253.74"
"2021-08-22 02:40","253.07","252.34","253.08","253.8"
"2021-08-22 02:45","253.19","252.44","253.23","253.92"
"2021-08-22 02:50","253.26","252.52","253.33","253.93"
"2021-08-22 02:55","253.28","252.59","253.31","253.96"
"2021-08-22 03:00","253.12","252.39","253.06","253.91"
"2021-08-22 03:05","253.21","252.34","253.3","253.99"
"2021-08-22 03:10","253.31","252.48","253.34","254.13"
"2021-08-22 03:15","253.38","252.61","253.37","254.16"
"2021-08-22 03:20","253.39","252.68","253.38","254.11"
"2021-08-22 03:25","253.46","252.66","253.46","254.27"
"2021-08-22 03:30","253.29","252.43","253.26","254.18"
"2021-08-22 03:35","253.18","252.37","253.08","254.09"
"2021-08-22 03:40","253.34","252.6","253.14","254.29"
"2021-08-22 03:45","253.24","252.52","253.04","254.18"
"2021-08-22 03:50","253.12","252.32","253.02","254.04"
"2021-08-22 03:55","253.36","252.57","253.25","254.26"
"2021-08-22 04:00","252.91","252.23","252.77","253.75"
"2021-08-22 04:05","253.15","252.47","252.97","254.01"
"2021-08-22 04:10","253.01","252.29","252.94","253.8"
"2021-08-22 04:15","253.02","252.16","252.92","253.99"
"2021-08-22 04:20","252.95","252.1","252.85","253.9"
"2021-08-22 04:25","253.15","252.28","253.04","254.14"
"2021-08-22 04:30","253.15","252.31","253.09","254.07"
"2021-08-22 04:35","253.35","252.48","253.31","254.26"
"2021-08-22 04:40","253.09","252.34","252.95","253.98"
"2021-08-22 04:45","251.31","250.69","251.07","252.19"
"2021-08-22 04:50","251.32","250.73","251.01","252.23"
"2021-08-22 04:55","251.25","250.53","250.94","252.3"
"2021-08-22 05:00","250.93","250.24","250.59","251.96"
"2021-08-22 05:05","250.67","250.03","250.4","251.58"
"2021-08-22 05:10","250.66","249.99","250.42","251.57"
"2021-08-22 05:15","250.91","250.31","250.66","251.78"
"2021-08-22 05:20","250.8","250.2","250.6","251.62"
"2021-08-22 05:25","250.76","250.16","250.57","251.57"
"2021-08-22 05:30","250.75","250.12","250.39","251.76"
"2021-08-22 05:35","251.09","250.45","250.74","252.1"
"2021-08-22 05:40","251.07","250.39","250.66","252.16"
"2021-08-22 05:45","251.13","250.56","250.72","252.13"
"2021-08-22 05:50","251.03","250.47","250.69","251.95"
"2021-08-22 05:55","250.98","250.4","250.69","251.87"
"2021-08-22 06:00","250.77","250.14","250.56","251.61"
"2021-08-22 06:05","250.52","249.84","250.34","251.4"
"2021-08-22 06:10","250.71","250.04","250.46","251.65"
"2021-08-22 06:15","250.67","250.1","250.33","251.6"
"2021-08-22 06:20","250.64","249.98","250.37","251.57"
"2021-08-22 06:25","250.57","249.95","250.32","251.45"
"2021-08-22 06:30","250.19","249.66","249.81","251.12"
"2021-08-22 06:35","250.19","249.63","249.88","251.06"
"2021-08-22 06:40","250.21","249.55","249.96","251.14"
"2021-08-22 06:45","250.09","249.32","249.9","251.07"
"2021-08-22 06:50","250.23","249.56","249.9","251.25"
"2021-08-22 06:55","249.9","249.34","249.48","250.89"
"2021-08-22 07:00","249.64","249.1","249.27","250.57"
"2021-08-22 07:05","249.59","249.06","249.24","250.47"
"2021-08-22 07:10","249.48","248.92","249.1","250.43"
"2021-08-22 07:15","249.21","248.56","248.92","250.16"
"2021-08-22 07:20","249.5","248.82","249.29","250.39"
"2021-08-22 07:25","251.64","250.96","251.41","252.55"
"2021-08-22 07:30","251.37","250.77","251.12","252.23"
"2021-08-22 07:35","251.56","251.09","251.21","252.39"
"2021-08-22 07:40","251.45","250.85","251.19","252.33"
"2021-08-22 07:45","251.11","250.52","250.8","252.01"
"2021-08-22 07:50","250.95","250.43","250.69","251.74"
"2021-08-22 07:55","250.58","249.83","250.36","251.56"
"2021-08-22 08:00","250.36","249.56","250.1","251.42"
"2021-08-22 08:05","250.6","249.84","250.32","251.65"
"2021-08-22 08:10","250.74","249.99","250.48","251.75"
"2021-08-22 08:15","250.66","250.04","250.39","251.55"
"2021-08-22 08:20","250.63","249.92","250.26","251.71"
"2021-08-22 08:25","250.68","250.04","250.33","251.67"
"2021-08-22 08:30","250.89","250.2","250.49","251.99"
"2021-08-22 08:35","250.79","250.2","250.37","251.82"
"2021-08-22 08:40","250.66","250.0","250.29","251.7"
"2021-08-22 08:45","250.11","249.49","249.75","251.11"
"2021-08-22 08:50","249.97","249.33","249.62","250.96"
"2021-08-22 08:55","249.49","248.72","249.11","250.64"
"2021-08-22 09:00","248.7","247.96","248.27","249.88"
"2021-08-22 09:05","249.84","249.02","249.4","251.1"
"2021-08-22 09:10","249.9","249.23","249.35","251.14"
"2021-08-22 09:15","249.92","249.18","249.45","251.15"
"2021-08-22 09:20","249.4","248.68","248.97","250.57"
"2021-08-22 09:25","250.33","249.47","250.03","251.5"
"2021-08-22 09:30","251.5","250.79","251.1","252.61"
"2021-08-22 09:35","251.2","250.53","250.75","252.33"
"2021-08-22 09:40","250.87","250.12","250.44","252.07"
"2021-08-22 09:45","250.55","249.73","249.98","251.95"
"2021-08-22 09:50","249.38","248.64","248.8","250.72"
"2021-08-22 09:55","249.34","248.54","248.93","250.55"
"2021-08-22 10:00","248.94","248.19","248.42","250.22"
"2021-08-22 10:05","249.28","248.55","248.78","250.52"
"2021-08-22 10:10","249.51","248.72","249.01","250.82"
"2021-08-22 10:15","249.53","248.66","249.11","250.82"
"2021-08-22 10:20","249.59","248.77","249.06","250.95"
"2021-08-22 10:25","249.49","248.61","249.02","250.84"
"2021-08-22 10:30","249.95","249.09","249.41","251.36"
"2021-08-22 10:35","253.34","252.6","252.8","254.64"
"2021-08-22 10:40","253.13","252.4","252.54","254.46"
"2021-08-22 10:45","252.96","252.21","252.39","254.29"
"2021-08-22 10:50","253.09","252.23","252.47","254.58"
"2021-08-22 10:55","252.92","252.11","252.22","254.45"
"2021-08-22 11:00","252.56","251.81","251.89","254.0"
"2021-08-22 11:05","252.68","252.01","251.96","254.09"
"2021-08-22 11:10","252.47","251.77","251.83","253.83"
"2021-08-22 11:15","252.4","251.59","251.82","253.81"
"2021-08-22 11:20","252.1","251.21","251.6","253.49"
"2021-08-22 11:25","251.87","250.95","251.37","253.29"
"2021-08-22 11:30","251.69","250.79","251.15","253.15"
"2021-08-22 11:35","251.7","250.71","251.21","253.2"
"2021-08-22 11:40","251.22","250.32","250.62","252.73"
"2021-08-22 11:45","251.01","250.07","250.5","252.47"
"2021-08-22 11:50","251.12","250.22","250.58","252.57"
"2021-08-22 11:55","251.38","250.48","250.88","252.78"
"2021-08-22 12:00","251.26","250.37","250.82","252.59"
"2021-08-22 12:05","251.23","250.43","250.74","252.52"
"2021-08-22 12:10","250.98","250.19","250.55","252.2"
"2021-08-22 12:15","250.95","250.09","250.51","252.27"
"2021-08-22 12:20","250.84","249.92","250.31","252.31"
"2021-08-22 12:25","250.75","249.82","250.16","252.28"
"2021-08-22 12:30","250.29","249.43","249.76","251.68"
"2021-08-22 12:35","250.24","249.51","249.62","251.61"
"2021-08-22 12:40","250.36","249.6","249.78","251.7"
"2021-08-22 12:45","250.42","249.62","249.77","251.89"
"2021-08-22 12:50","250.31","249.47","249.78","251.7"
"2021-08-22 12:55","250.43","249.53","249.91","251.87"
"2021-08-22 13:00","250.05","249.14","249.52","251.49"
"2021-08-22 13:05","249.89","248.98","249.26","251.44"
"2021-08-22 13:10","249.5","248.64","248.9","250.98"
"2021-08-22 13:15","250.01","249.17","249.48","251.4"
"2021-08-22 13:20","250.35","249.58","249.78","251.7"
"2021-08-22 13:25","250.17","249.31","249.65","251.55"
"2021-08-22 13:30","250.23","249.37","249.69","251.63"
"2021-08-22 13:35","250.37","249.24","250.05","251.84"
"2021-08-22 13:40","250.35","249.21","249.99","251.86"
"2021-08-22 13:45","250.44","249.29","250.17","251.87"
"2021-08-22 13:50","250.76","249.65","250.5","252.14"
"2021-08-22 13:55","251.17","250.08","250.82","252.61"
"2021-08-22 14:00","251.02","249.88","250.75","252.45"
"2021-08-22 14:05","251.06","249.85","250.79","252.56"
"2021-08-22 14:10","251.07","249.86","250.72","252.63"
"2021-08-22 14:15","251.07","250.03","250.7","252.5"
"2021-08-22 14:20","251.0","249.99","250.62","252.4"
"2021-08-22 14:25","250.89","249.86","250.63","252.19"
"2021-08-22 14:30","250.88","249.88","250.63","252.13"
"2021-08-22 14:35","251.01","250.13","250.78","252.14"
"2021-08-22 14:40","250.87","250.08","250.53","252.02"
"2021-08-22 14:45","250.97","249.96","250.63","252.34"
"2021-08-22 14:50","250.61","249.45","250.2","252.19"
"2021-08-22 14:55","250.8","249.69","250.67","252.04"
"2021-08-22 15:00","250.8","249.77","250.62","252.01"
"2021-08-22 15:05","250.98","249.88","250.55","252.53"
"2021-08-22 15:10","251.14","250.15","250.79","252.48"
"2021-08-22 15:15","251.51","250.57","251.29","252.69"
"2021-08-22 15:20","251.51","250.56","251.39","252.59"
"2021-08-22 15:25","251.09","250.19","250.82","252.26"
"2021-08-22 15:30","250.95","250.04","250.67","252.16"
"2021-08-22 15:35","251.08","250.18","250.79","252.28"
"2021-08-22 15:40","251.13","250.23","250.73","252.43"
"2021-08-22 15:45","251.44","250.51","250.93","252.88"
"2021-08-22 15:50","251.24","250.21","250.76","252.75"
