"Time stamp","Main 1   (A)","Main 1 L1   (A)","Main 1 L2   (A)","Main 1 L3   (A)"
"2021-08-15 03:05","26.98","39.36","12.18","29.4"
"2021-08-15 03:10","26.17","36.38","12.71","29.43"
"2021-08-15 03:15","28.26","44.64","10.73","29.41"
"2021-08-15 03:20","30.48","49.37","12.66","29.42"
"2021-08-15 03:25","28.32","44.83","11.07","29.08"
"2021-08-15 03:30","26.43","38.91","11.49","28.9"
"2021-08-15 03:35","25.99","36.84","12.58","28.55"
"2021-08-15 03:40","26.34","39.25","10.96","28.8"
"2021-08-15 03:45","27.68","41.74","12.96","28.34"
"2021-08-15 03:50","26.51","40.39","11.42","27.72"
"2021-08-15 03:55","25.3","36.52","11.75","27.64"
"2021-08-15 04:00","25.7","37.01","12.64","27.45"
"2021-08-15 04:05","28.21","45.09","11.05","28.48"
"2021-08-15 04:10","28.26","43.98","12.8","27.99"
"2021-08-15 04:15","25.8","41.87","11.48","24.05"
"2021-08-15 04:20","21.98","39.68","12.02","14.26"
"2021-08-15 04:25","22.56","39.62","12.64","15.42"
"2021-08-15 04:30","23.47","37.3","10.87","22.22"
"2021-08-15 04:35","25.27","36.02","12.02","27.77"
"2021-08-15 04:40","25.16","37.68","10.56","27.23"
"2021-08-15 04:45","25.95","37.19","13.66","26.99"
"2021-08-15 04:50","25.31","37.02","13.98","24.92"
"2021-08-15 04:55","21.45","36.02","13.1","15.22"
"2021-08-15 05:00","21.7","35.08","14.81","15.2"
"2021-08-15 05:05","24.2","35.77","13.94","22.88"
"2021-08-15 05:10","27.86","40.95","15.59","27.04"
"2021-08-15 05:15","26.52","38.3","14.41","26.86"
"2021-08-15 05:20","24.85","33.89","14.72","25.93"
"2021-08-15 05:25","25.25","34.04","15.67","26.03"
"2021-08-15 05:30","27.39","40.18","14.12","27.89"
"2021-08-15 05:35","27.71","39.27","15.39","28.47"
"2021-08-15 05:40","30.04","37.12","15.07","37.94"
"2021-08-15 05:45","27.14","39.77","14.5","27.13"
"2021-08-15 05:50","26.76","39.35","14.32","26.61"
"2021-08-15 05:55","26.13","35.91","15.57","26.91"
"2021-08-15 06:00","26.27","36.36","14.46","28.0"
"2021-08-15 06:05","23.87","39.38","14.77","17.44"
"2021-08-15 06:10","27.84","38.89","15.43","29.18"
"2021-08-15 06:15","28.32","38.3","13.96","32.69"
"2021-08-15 06:20","27.5","39.55","15.67","27.27"
"2021-08-15 06:25","26.51","37.33","14.2","28.0"
"2021-08-15 06:30","27.4","39.18","14.4","28.62"
"2021-08-15 06:35","28.0","40.18","14.6","29.21"
"2021-08-15 06:40","30.63","36.75","14.09","41.04"
"2021-08-15 06:45","30.06","33.59","15.86","40.73"
"2021-08-15 06:50","25.82","36.25","14.22","26.98"
"2021-08-15 06:55","25.42","41.72","14.28","20.27"
"2021-08-15 07:00","23.14","39.73","14.89","14.8"
"2021-08-15 07:05","22.4","36.35","14.03","16.83"
"2021-08-15 07:10","26.72","37.32","15.87","26.98"
"2021-08-15 07:15","25.17","36.3","12.24","26.95"
"2021-08-15 07:20","24.22","35.61","11.0","26.04"
"2021-08-15 07:25","25.59","38.06","12.99","25.73"
"2021-08-15 07:30","24.69","38.27","11.32","24.49"
"2021-08-15 07:35","24.31","40.5","12.63","19.81"
"2021-08-15 07:40","22.93","42.34","10.83","15.63"
"2021-08-15 07:45","22.46","40.56","11.52","15.29"
"2021-08-15 07:50","24.46","35.1","12.81","25.47"
"2021-08-15 07:55","24.01","34.34","11.1","26.58"
"2021-08-15 08:00","26.54","41.18","12.41","26.03"
"2021-08-15 08:05","24.37","36.49","10.97","25.64"
"2021-08-15 08:10","24.16","35.14","11.67","25.68"
"2021-08-15 08:15","22.26","38.29","12.91","15.58"
"2021-08-15 08:20","21.48","39.4","10.86","14.19"
"2021-08-15 08:25","22.54","38.07","11.85","17.7"
"2021-08-15 08:30","24.95","36.4","11.89","26.56"
"2021-08-15 08:35","24.45","35.78","11.48","26.08"
"2021-08-15 08:40","25.08","36.35","12.84","26.05"
"2021-08-15 08:45","25.1","39.25","10.17","25.88"
"2021-08-15 08:50","25.43","40.19","12.62","23.49"
"2021-08-15 08:55","21.14","37.5","12.05","13.88"
"2021-08-15 09:00","20.34","35.98","11.15","13.88"
"2021-08-15 09:05","23.72","41.16","12.12","17.87"
"2021-08-15 09:10","25.13","38.85","11.04","25.5"
"2021-08-15 09:15","23.78","33.16","13.06","25.12"
"2021-08-15 09:20","24.48","31.37","17.42","24.66"
"2021-08-15 09:25","25.63","34.76","19.68","22.44"
"2021-08-15 09:30","22.95","37.21","11.04","20.59"
"2021-08-15 09:35","19.27","39.45","5.61","12.76"
"2021-08-15 09:40","18.25","37.79","5.79","11.18"
"2021-08-15 09:45","19.5","33.66","12.29","12.57"
"2021-08-15 09:50","23.09","35.33","14.18","19.76"
"2021-08-15 09:55","25.12","39.71","11.78","23.86"
"2021-08-15 10:00","23.8","37.23","10.48","23.69"
"2021-08-15 10:05","23.95","34.88","13.65","23.3"
"2021-08-15 10:10","26.47","36.56","19.82","23.04"
"2021-08-15 10:15","24.17","39.26","21.15","12.11"
"2021-08-15 10:20","23.33","43.28","18.3","8.4"
"2021-08-15 10:25","22.11","40.35","17.93","8.06"
"2021-08-15 10:30","25.14","38.43","18.45","18.56"
"2021-08-15 10:35","25.75","38.77","18.34","20.13"
"2021-08-15 10:40","25.26","37.98","17.62","20.19"
"2021-08-15 10:45","25.44","38.35","18.39","19.58"
"2021-08-15 10:50","25.7","38.82","18.76","19.51"
"2021-08-15 10:55","18.06","27.53","12.97","13.67"
"2021-08-15 11:00","7.72","14.79","7.1","1.27"
"2021-08-15 11:05","7.79","15.31","6.8","1.26"
"2021-08-15 11:10","7.79","15.13","6.97","1.27"
"2021-08-15 11:15","12.52","19.21","6.96","11.39"
"2021-08-15 11:20","12.3","17.03","6.92","12.95"
"2021-08-15 11:25","12.54","17.75","6.92","12.95"
"2021-08-15 11:30","12.88","18.3","7.04","13.3"
"2021-08-15 11:35","11.33","17.92","8.2","7.87"
"2021-08-15 11:40","8.73","16.48","8.16","1.56"
"2021-08-15 11:45","8.25","15.13","8.14","1.48"
"2021-08-15 11:50","10.84","20.0","8.13","4.4"
"2021-08-15 11:55","13.32","18.88","8.12","12.96"
"2021-08-15 12:00","12.17","15.46","8.12","12.93"
"2021-08-15 12:05","13.8","20.33","8.12","12.95"
"2021-08-15 12:10","12.82","17.41","8.12","12.93"
"2021-08-15 12:15","11.29","15.94","8.12","9.81"
"2021-08-15 12:20","9.67","19.6","8.12","1.28"
"2021-08-15 12:25","9.68","19.47","8.12","1.44"
"2021-08-15 12:30","8.72","16.43","8.12","1.6"
"2021-08-15 12:35","12.05","17.12","8.12","10.91"
"2021-08-15 12:40","13.67","19.65","8.12","13.24"
"2021-08-15 12:45","14.01","21.48","7.54","13.01"
"2021-08-15 12:50","14.54","23.18","7.52","12.91"
"2021-08-15 12:55","12.53","22.05","8.2","7.33"
"2021-08-15 13:00","9.88","20.21","8.16","1.28"
"2021-08-15 13:05","9.62","19.4","8.18","1.28"
"2021-08-15 13:10","9.86","17.38","8.2","4.0"
"2021-08-15 13:15","13.19","18.47","8.2","12.88"
"2021-08-15 13:20","14.07","20.04","8.37","13.8"
"2021-08-15 13:25","14.96","21.91","8.44","14.52"
"2021-08-15 13:30","11.69","16.34","8.4","10.32"
"2021-08-15 13:35","8.74","14.75","8.42","3.05"
"2021-08-15 13:40","9.23","16.3","8.44","2.94"
"2021-08-15 13:45","11.87","19.6","8.43","7.57"
"2021-08-15 13:50","13.83","18.93","8.44","14.12"
"2021-08-15 13:55","13.21","17.0","8.52","14.12"
"2021-08-15 14:00","13.68","18.37","8.51","14.15"
"2021-08-15 14:05","22.02","29.6","15.27","21.18"
"2021-08-15 14:10","28.31","45.65","19.34","19.95"
"2021-08-15 14:15","27.35","51.95","9.31","20.8"
"2021-08-15 14:20","26.22","49.22","9.98","19.47"
"2021-08-15 14:25","28.38","45.59","16.92","22.62"
"2021-08-15 14:30","30.04","43.86","16.01","30.26"
"2021-08-15 14:35","31.46","48.62","13.93","31.82"
"2021-08-15 14:40","30.79","44.27","16.75","31.33"
"2021-08-15 14:45","28.81","40.88","21.49","24.05"
"2021-08-15 14:50","28.77","44.87","21.96","19.46"
"2021-08-15 14:55","23.45","42.63","8.62","19.1"
"2021-08-15 15:00","26.11","42.44","8.52","27.38"
"2021-08-15 15:05","28.71","46.31","8.51","31.3"
"2021-08-15 15:10","28.21","45.12","8.51","31.01"
"2021-08-15 15:15","27.23","42.32","8.42","30.94"
"2021-08-15 15:20","23.82","41.99","8.4","21.05"
"2021-08-15 15:25","24.14","44.32","8.4","19.7"
"2021-08-15 15:30","23.64","39.28","8.4","23.25"
"2021-08-15 15:35","29.66","36.89","8.4","43.71"
"2021-08-15 15:40","30.92","42.55","8.42","41.79"
"2021-08-15 15:45","28.62","46.71","8.43","30.71"
"2021-08-15 15:50","27.67","43.73","8.4","30.88"
"2021-08-15 15:55","22.09","38.0","8.41","19.87"
"2021-08-15 16:00","22.36","39.09","8.45","19.54"
"2021-08-15 16:05","24.14","44.09","8.48","19.84"
"2021-08-15 16:10","27.71","43.87","8.45","30.82"
"2021-08-15 16:15","29.38","41.7","8.4","38.02"
"2021-08-15 16:20","30.56","39.12","8.4","44.15"
"2021-08-15 16:25","32.71","45.84","8.43","43.86"
"2021-08-15 16:30","32.75","45.7","8.42","44.13"
"2021-08-15 16:35","30.63","43.89","8.41","39.58"
"2021-08-15 16:40","32.55","45.18","8.4","44.07"
"2021-08-15 16:45","30.67","39.59","8.4","44.01"
"2021-08-15 16:50","31.73","43.23","8.41","43.54"
"2021-08-15 16:55","31.9","43.41","8.4","43.88"
"2021-08-15 17:00","31.64","43.57","7.51","43.83"
"2021-08-15 17:05","31.25","41.29","8.36","44.1"
"2021-08-15 17:10","32.02","43.52","8.32","44.22"
"2021-08-15 17:15","31.63","42.74","8.33","43.83"
"2021-08-15 17:20","30.33","40.75","8.37","41.88"
"2021-08-15 17:25","32.67","45.61","8.4","44.0"
"2021-08-15 17:30","32.97","46.37","8.4","44.15"
"2021-08-15 17:35","32.57","46.74","7.24","43.72"
"2021-08-15 17:40","25.34","44.12","7.22","24.68"
"2021-08-15 17:45","21.73","38.64","7.2","19.34"
"2021-08-15 17:50","22.44","40.82","7.21","19.3"
"2021-08-15 17:55","24.48","47.37","7.24","18.84"
"2021-08-15 18:00","23.11","43.34","7.23","18.76"
"2021-08-15 18:05","25.02","41.43","8.37","25.25"
"2021-08-15 18:10","27.41","42.76","8.44","31.04"
"2021-08-15 18:15","27.45","42.92","8.41","31.0"
"2021-08-15 18:20","32.77","45.82","8.4","44.08"
"2021-08-15 18:25","30.09","42.62","8.38","39.26"
"2021-08-15 18:30","27.03","41.9","8.32","30.87"
"2021-08-15 18:35","27.79","42.8","8.36","32.2"
"2021-08-15 18:40","24.29","43.98","8.36","20.53"
"2021-08-15 18:45","23.84","43.01","8.37","20.14"
"2021-08-15 18:50","22.97","40.7","8.35","19.84"
"2021-08-15 18:55","22.1","38.28","8.34","19.69"
"2021-08-15 19:00","25.06","44.12","8.36","22.7"
"2021-08-15 19:05","28.47","46.19","8.36","30.87"
"2021-08-15 19:10","28.12","45.03","8.36","30.99"
"2021-08-15 19:15","26.21","39.46","8.35","30.82"
"2021-08-15 19:20","26.92","41.9","8.37","30.49"
"2021-08-15 19:25","24.91","46.84","8.38","19.5"
"2021-08-15 19:30","23.9","43.56","8.36","19.77"
"2021-08-15 19:35","23.02","41.17","8.4","19.48"
"2021-08-15 19:40","22.09","38.98","8.44","18.86"
"2021-08-15 19:45","28.17","45.48","8.47","30.54"
"2021-08-15 19:50","30.06","46.35","8.49","35.34"
"2021-08-15 19:55","30.62","41.66","8.47","41.73"
"2021-08-15 20:00","26.03","38.93","8.4","30.74"
"2021-08-15 20:05","30.28","42.06","8.4","40.39"
"2021-08-15 20:10","28.57","42.02","8.4","35.28"
"2021-08-15 20:15","23.45","43.29","8.44","18.61"
"2021-08-15 20:20","23.85","44.24","8.47","18.84"
"2021-08-15 20:25","22.73","40.8","8.43","18.94"
"2021-08-15 20:30","23.1","41.77","8.38","19.13"
"2021-08-15 20:35","25.32","44.46","8.39","23.1"
"2021-08-15 20:40","28.9","46.18","8.4","32.11"
"2021-08-15 20:45","26.95","41.09","8.36","31.41"
"2021-08-15 20:50","26.49","39.7","8.36","31.42"
"2021-08-15 20:55","27.89","43.76","8.39","31.52"
"2021-08-15 21:00","29.03","47.32","8.4","31.36"
"2021-08-15 21:05","30.18","46.55","8.39","35.62"
"2021-08-15 21:10","30.94","42.7","8.36","41.75"
"2021-08-15 21:15","30.82","40.82","8.36","43.29"
"2021-08-15 21:20","30.95","40.79","8.36","43.7"
"2021-08-15 21:25","25.19","40.69","8.35","26.52"
"2021-08-15 21:30","21.62","37.23","8.32","19.3"
"2021-08-15 21:35","22.31","36.91","8.34","21.69"
"2021-08-15 21:40","27.51","41.79","8.36","32.39"
"2021-08-15 21:45","29.8","48.84","8.38","32.18"
"2021-08-15 21:50","27.13","41.03","8.4","31.97"
"2021-08-15 21:55","24.23","32.66","8.46","31.57"
"2021-08-15 22:00","28.61","38.55","8.47","38.82"
"2021-08-15 22:05","32.19","44.38","8.55","43.63"
"2021-08-15 22:10","31.58","43.38","8.57","42.79"
"2021-08-15 22:15","26.66","39.65","8.52","31.82"
"2021-08-15 22:20","26.39","39.74","8.52","30.92"
"2021-08-15 22:25","28.51","41.11","8.52","35.9"
"2021-08-15 22:30","31.6","43.59","8.54","42.66"
"2021-08-15 22:35","31.41","44.21","8.53","41.49"
"2021-08-15 22:40","28.4","40.98","8.49","35.72"
"2021-08-15 22:45","26.0","41.6","8.48","27.91"
"2021-08-15 22:50","24.49","45.34","8.64","19.49"
"2021-08-15 22:55","24.1","35.68","17.75","18.87"
"2021-08-15 23:00","27.19","45.21","16.62","19.73"
"2021-08-15 23:05","25.6","44.86","8.34","23.59"
"2021-08-15 23:10","27.37","42.1","9.32","30.69"
"2021-08-15 23:15","28.95","39.57","16.9","30.39"
"2021-08-15 23:20","29.91","42.34","17.23","30.17"
"2021-08-15 23:25","28.08","45.27","14.43","24.53"
"2021-08-15 23:30","30.29","48.34","14.8","27.74"
"2021-08-15 23:35","32.51","46.07","18.85","32.62"
"2021-08-15 23:40","31.4","42.63","24.25","27.33"
"2021-08-15 23:45","29.66","40.57","18.01","30.42"
"2021-08-15 23:50","28.94","45.71","6.11","35.02"
"2021-08-15 23:55","27.85","43.76","4.88","34.93"
"2021-08-16 00:00","24.42","39.73","4.88","28.66"
"2021-08-16 00:05","20.03","37.55","3.81","18.73"
"2021-08-16 00:10","20.21","41.39","3.6","15.65"
"2021-08-16 00:15","22.19","46.3","3.63","16.65"
"2021-08-16 00:20","22.75","44.38","3.62","20.24"
"2021-08-16 00:25","24.14","41.34","3.6","27.48"
"2021-08-16 00:30","24.34","42.05","3.58","27.4"
"2021-08-16 00:35","24.87","41.82","4.74","28.07"
"2021-08-16 00:40","25.06","42.53","4.8","27.84"
"2021-08-16 00:45","20.73","41.31","4.79","16.09"
"2021-08-16 00:50","20.53","41.14","4.76","15.69"
"2021-08-16 00:55","20.2","38.94","4.74","16.92"
"2021-08-16 01:00","24.99","43.26","4.76","26.95"
"2021-08-16 01:05","25.86","44.22","4.76","28.59"
"2021-08-16 01:10","26.01","44.49","4.76","28.78"
"2021-08-16 01:15","23.97","39.08","4.75","28.07"
"2021-08-16 01:20","22.88","38.92","4.75","24.96"
"2021-08-16 01:25","21.87","45.16","4.57","15.89"
"2021-08-16 01:30","21.5","43.63","3.83","17.04"
"2021-08-16 01:35","20.66","40.44","4.78","16.77"
"2021-08-16 01:40","23.97","38.36","4.76","28.78"
"2021-08-16 01:45","24.17","38.98","4.72","28.8"
"2021-08-16 01:50","25.9","44.93","3.96","28.82"
"2021-08-16 01:55","24.26","40.33","4.29","28.16"
"2021-08-16 02:00","23.59","38.31","4.74","27.71"
"2021-08-16 02:05","20.57","40.75","4.74","16.21"
"2021-08-16 02:10","21.23","43.62","4.15","15.93"
"2021-08-16 02:15","20.12","41.06","4.16","15.13"
"2021-08-16 02:20","22.94","39.91","4.79","24.13"
"2021-08-16 02:25","23.36","38.11","4.76","27.21"
"2021-08-16 02:30","22.95","38.17","4.1","26.58"
"2021-08-16 02:35","24.17","41.3","4.12","27.09"
"2021-08-16 02:40","21.96","40.28","4.8","20.78"
"2021-08-16 02:45","20.23","41.55","4.78","14.38"
"2021-08-16 02:50","19.65","40.28","3.92","14.77"
"2021-08-16 02:55","22.73","43.5","4.32","20.35"
"2021-08-16 03:00","24.67","43.69","4.79","25.51"
"2021-08-16 03:05","24.81","44.28","4.77","25.38"
"2021-08-16 03:10","22.71","39.07","3.64","25.43"
"2021-08-16 03:15","23.21","39.47","4.55","25.62"
"2021-08-16 03:20","21.36","41.64","4.79","17.66"
"2021-08-16 03:25","21.16","44.88","4.44","14.16"
"2021-08-16 03:30","18.64","38.62","3.71","13.6"
"2021-08-16 03:35","21.97","39.04","4.8","22.07"
"2021-08-16 03:40","24.79","43.72","4.8","25.85"
"2021-08-16 03:45","25.31","43.98","4.08","27.87"
"2021-08-16 03:50","22.83","38.89","4.07","25.52"
"2021-08-16 03:55","22.22","34.65","4.78","27.24"
"2021-08-16 04:00","21.18","39.71","4.78","19.04"
"2021-08-16 04:05","20.45","40.98","3.64","16.71"
"2021-08-16 04:10","20.6","41.12","4.51","16.17"
"2021-08-16 04:15","21.42","38.69","4.76","20.8"
"2021-08-16 04:20","23.71","41.0","4.3","25.85"
"2021-08-16 04:25","23.34","40.27","3.83","25.91"
"2021-08-16 04:30","23.84","39.77","4.79","26.95"
"2021-08-16 04:35","23.4","40.05","4.76","25.39"
"2021-08-16 04:40","20.59","41.0","3.79","16.98"
"2021-08-16 04:45","21.74","43.95","4.32","16.95"
"2021-08-16 04:50","21.67","42.0","4.78","18.24"
"2021-08-16 04:55","24.36","40.58","5.53","26.95"
"2021-08-16 05:00","24.25","40.57","6.14","26.06"
"2021-08-16 05:05","25.12","42.16","7.52","25.67"
"2021-08-16 05:10","24.88","41.8","7.5","25.33"
"2021-08-16 05:15","20.72","39.5","6.66","16.01"
"2021-08-16 05:20","19.24","36.55","6.83","14.35"
"2021-08-16 05:25","23.55","43.03","7.54","20.09"
"2021-08-16 05:30","25.04","41.02","7.4","26.69"
"2021-08-16 05:35","24.65","40.62","6.34","26.99"
"2021-08-16 05:40","28.04","40.75","7.33","36.04"
"2021-08-16 05:45","29.61","41.51","7.53","39.79"
"2021-08-16 05:50","28.94","43.91","6.91","36.0"
"2021-08-16 05:55","21.38","41.88","6.67","15.59"
"2021-08-16 06:00","20.39","39.68","7.6","13.88"
"2021-08-16 06:05","21.79","39.32","7.56","18.48"
"2021-08-16 06:10","24.67","42.68","6.45","24.88"
"2021-08-16 06:15","24.5","40.95","7.23","25.31"
"2021-08-16 06:20","24.84","39.69","7.55","27.3"
"2021-08-16 06:25","24.77","39.49","7.03","27.78"
"2021-08-16 06:30","22.93","41.88","6.39","20.51"
"2021-08-16 06:35","21.7","41.82","6.6","16.67"
"2021-08-16 06:40","21.16","41.12","6.28","16.09"
"2021-08-16 06:45","23.83","39.48","6.26","25.74"
"2021-08-16 06:50","28.2","40.97","6.28","37.34"
"2021-08-16 06:55","28.56","41.25","6.29","38.15"
"2021-08-16 07:00","28.91","40.73","6.32","39.66"
"2021-08-16 07:05","27.76","45.28","7.27","30.73"
"2021-08-16 07:10","24.99","41.41","7.52","26.03"
"2021-08-16 07:15","22.08","39.98","7.49","18.78"
"2021-08-16 07:20","21.28","42.09","7.48","14.28"
"2021-08-16 07:25","22.5","42.72","5.39","19.41"
"2021-08-16 07:30","24.2","39.37","5.2","28.04"
"2021-08-16 07:35","22.95","37.87","4.85","26.13"
"2021-08-16 07:40","23.1","40.53","4.44","24.33"
"2021-08-16 07:45","25.47","46.69","5.22","24.48"
"2021-08-16 07:50","22.09","39.0","5.17","22.12"
"2021-08-16 07:55","17.37","35.05","4.42","12.63"
"2021-08-16 08:00","18.49","36.33","4.65","14.5"
"2021-08-16 08:05","23.39","42.55","5.2","22.43"
"2021-08-16 08:10","22.06","36.84","5.07","24.27"
"2021-08-16 08:15","21.23","35.13","4.04","24.5"
"2021-08-16 08:20","20.98","33.84","5.11","23.98"
"2021-08-16 08:25","23.22","41.15","5.17","23.35"
"2021-08-16 08:30","21.88","40.4","4.41","20.83"
"2021-08-16 08:35","17.99","37.31","4.55","12.12"
"2021-08-16 08:40","17.59","35.14","5.18","12.45"
"2021-08-16 08:45","20.64","37.78","4.85","19.28"
"2021-08-16 08:50","22.15","37.52","4.51","24.43"
"2021-08-16 08:55","23.34","36.84","8.08","25.09"
"2021-08-16 09:00","23.3","35.99","8.05","25.87"
"2021-08-16 09:05","23.36","38.38","7.03","24.65"
"2021-08-16 09:10","22.65","39.38","7.7","20.88"
"2021-08-16 09:15","21.28","41.02","8.12","14.71"
"2021-08-16 09:20","21.34","41.17","7.53","15.3"
"2021-08-16 09:25","24.39","42.11","7.24","23.81"
"2021-08-16 09:30","24.54","38.85","8.13","26.64"
"2021-08-16 09:35","24.36","39.71","8.01","25.35"
"2021-08-16 09:40","25.77","44.18","7.0","26.14"
"2021-08-16 09:45","26.25","44.57","7.96","26.21"
"2021-08-16 09:50","22.04","40.11","8.12","17.89"
"2021-08-16 09:55","19.11","35.94","7.27","14.11"
"2021-08-16 10:00","19.09","35.51","7.47","14.3"
"2021-08-16 10:05","23.12","35.84","8.18","25.36"
"2021-08-16 10:10","21.75","31.16","7.79","26.31"
"2021-08-16 10:15","20.66","29.02","7.0","25.96"
"2021-08-16 10:20","20.42","27.45","8.12","25.68"
"2021-08-16 10:25","21.33","29.24","8.11","26.63"
"2021-08-16 10:30","20.3","33.83","7.1","19.96"
"2021-08-16 10:35","17.38","31.31","7.66","13.17"
"2021-08-16 10:40","16.46","29.0","8.09","12.28"
"2021-08-16 10:45","18.9","29.39","7.5","19.82"
"2021-08-16 10:50","12.08","12.74","7.58","15.92"
"2021-08-16 10:55","11.55","13.3","8.11","13.25"
"2021-08-16 11:00","11.43","13.18","7.86","13.23"
"2021-08-16 11:05","10.98","12.99","6.96","13.0"
"2021-08-16 11:10","9.54","13.9","8.02","6.69"
"2021-08-16 11:15","7.17","12.2","8.04","1.26"
"2021-08-16 11:20","6.07","9.44","7.54","1.24"
"2021-08-16 11:25","7.91","9.91","7.15","6.67"
"2021-08-16 11:30","10.24","9.81","8.06","12.86"
"2021-08-16 11:35","9.67","8.13","8.04","12.85"
"2021-08-16 11:40","11.14","13.01","7.53","12.87"
"2021-08-16 11:45","10.16","10.31","7.28","12.91"
"2021-08-16 11:50","7.73","9.94","8.15","5.1"
"2021-08-16 11:55","6.44","9.64","8.12","1.57"
"2021-08-16 12:00","6.56","10.45","7.99","1.25"
"2021-08-16 12:05","9.51","12.16","7.0","9.38"
"2021-08-16 12:10","11.06","12.22","8.11","12.84"
"2021-08-16 12:15","10.83","11.49","8.14","12.86"
"2021-08-16 12:20","10.43","10.33","8.12","12.85"
"2021-08-16 12:25","10.03","9.96","7.49","12.64"
"2021-08-16 12:30","9.11","11.31","7.49","8.53"
"2021-08-16 12:35","10.79","9.86","8.16","14.35"
"2021-08-16 12:40","9.37","8.9","8.15","11.06"
"2021-08-16 12:45","10.57","10.51","8.13","13.07"
"2021-08-16 12:50","11.39","13.96","7.34","12.86"
"2021-08-16 12:55","11.37","8.4","7.72","17.98"
"2021-08-16 13:00","14.55","9.86","8.16","25.64"
"2021-08-16 13:05","12.55","11.57","7.42","18.64"
"2021-08-16 13:10","11.44","13.34","7.0","13.97"
"2021-08-16 13:15","10.73","11.2","7.0","13.98"
"2021-08-16 13:20","9.06","10.45","7.0","9.74"
"2021-08-16 13:25","7.59","10.26","7.75","4.74"
"2021-08-16 13:30","11.56","13.23","8.24","13.23"
"2021-08-16 13:35","11.54","13.17","8.24","13.21"
"2021-08-16 13:40","11.57","13.28","8.24","13.2"
"2021-08-16 13:45","9.34","12.15","8.24","7.63"
"2021-08-16 13:50","7.24","12.21","8.24","1.28"
"2021-08-16 13:55","6.58","10.25","8.24","1.26"
"2021-08-16 14:00","8.01","11.43","8.26","4.36"
"2021-08-16 14:05","11.46","13.23","8.27","12.88"
"2021-08-16 14:10","14.68","12.22","8.24","23.58"
"2021-08-16 14:15","15.58","12.84","8.21","25.69"
"2021-08-16 14:20","14.15","14.94","8.21","19.3"
"2021-08-16 14:25","9.05","13.58","8.21","5.36"
"2021-08-16 14:30","7.59","12.93","8.23","1.6"
"2021-08-16 14:35","7.11","11.54","8.24","1.56"
"2021-08-16 14:40","6.42","9.48","8.21","1.56"
"2021-08-16 14:45","7.23","12.02","8.23","1.44"
"2021-08-16 14:50","10.17","13.22","8.27","9.03"
"2021-08-16 14:55","10.6","10.66","8.24","12.9"
"2021-08-16 15:00","10.05","9.33","6.97","13.86"
"2021-08-16 15:05","10.73","10.44","7.68","14.09"
"2021-08-16 15:10","10.11","10.05","8.24","12.05"
"2021-08-16 15:15","11.81","11.98","8.24","15.2"
"2021-08-16 15:20","11.84","12.04","8.24","15.23"
"2021-08-16 15:25","11.19","9.89","8.24","15.45"
"2021-08-16 15:30","11.31","10.06","8.24","15.64"
"2021-08-16 15:35","11.37","10.22","8.24","15.65"
"2021-08-16 15:40","11.52","10.68","8.24","15.64"
"2021-08-16 15:45","11.61","20.34","8.24","6.24"
"2021-08-16 15:50","11.46","23.55","8.24","2.6"
