"Time stamp","Main 1   (V)","Main 1 L1   (V)","Main 1 L2   (V)","Main 1 L3   (V)"
"2021-07-31 08:45","249.34","248.66","248.85","250.53"
"2021-07-31 08:50","249.22","248.47","248.81","250.38"
"2021-07-31 08:55","249.28","248.51","248.84","250.51"
"2021-07-31 09:00","249.76","249.04","249.2","251.06"
"2021-07-31 09:05","253.16","252.28","252.68","254.53"
"2021-07-31 09:10","253.33","252.34","252.91","254.74"
"2021-07-31 09:15","251.1","250.26","250.67","252.37"
"2021-07-31 09:20","251.13","250.36","250.8","252.24"
"2021-07-31 09:25","251.3","250.44","251.03","252.43"
"2021-07-31 09:30","251.14","250.27","250.84","252.33"
"2021-07-31 09:35","251.46","250.44","251.11","252.85"
"2021-07-31 09:40","251.34","250.35","250.92","252.77"
"2021-07-31 09:45","251.05","250.14","250.54","252.47"
"2021-07-31 09:50","250.72","249.84","250.15","252.17"
"2021-07-31 09:55","250.28","249.25","249.82","251.78"
"2021-07-31 10:00","249.78","248.84","249.31","251.2"
"2021-07-31 10:05","249.46","248.45","249.0","250.93"
"2021-07-31 10:10","249.68","248.66","249.25","251.13"
"2021-07-31 10:15","249.6","248.55","249.3","250.96"
"2021-07-31 10:20","249.31","248.33","248.98","250.64"
"2021-07-31 10:25","249.19","248.15","248.62","250.82"
"2021-07-31 10:30","248.76","247.67","248.15","250.46"
"2021-07-31 10:35","248.9","247.85","248.44","250.41"
"2021-07-31 10:40","249.01","247.91","248.56","250.58"
"2021-07-31 10:45","249.06","248.12","248.56","250.52"
"2021-07-31 10:50","248.81","247.95","248.19","250.31"
"2021-07-31 10:55","248.58","247.61","248.11","250.02"
"2021-07-31 11:00","249.18","248.17","248.8","250.58"
"2021-07-31 11:05","250.4","249.35","249.91","251.94"
"2021-07-31 11:10","250.26","249.2","249.72","251.86"
"2021-07-31 11:15","250.55","249.45","250.04","252.18"
"2021-07-31 11:20","250.55","249.44","250.11","252.1"
"2021-07-31 11:25","250.63","249.68","250.22","252.01"
"2021-07-31 11:30","250.57","249.7","250.16","251.85"
"2021-07-31 11:35","250.39","249.52","250.01","251.65"
"2021-07-31 11:40","250.11","249.25","249.72","251.37"
"2021-07-31 11:45","249.54","248.76","249.22","250.64"
"2021-07-31 11:50","249.4","248.4","249.02","250.78"
"2021-07-31 11:55","249.59","248.5","249.03","251.24"
"2021-07-31 12:00","249.61","248.61","249.16","251.06"
"2021-07-31 12:05","249.57","248.7","249.11","250.9"
"2021-07-31 12:10","249.13","248.14","248.65","250.61"
"2021-07-31 12:15","248.85","247.75","248.49","250.33"
"2021-07-31 12:20","250.15","248.84","249.91","251.72"
"2021-07-31 12:25","250.41","249.09","250.38","251.77"
"2021-07-31 12:30","250.04","248.87","249.95","251.32"
"2021-07-31 12:35","250.0","248.82","249.82","251.36"
"2021-07-31 12:40","250.03","248.77","249.7","251.63"
"2021-07-31 12:45","250.25","248.92","250.03","251.81"
"2021-07-31 12:50","250.27","248.98","250.02","251.82"
"2021-07-31 12:55","250.45","249.1","250.34","251.91"
"2021-07-31 13:00","250.44","249.02","250.35","251.95"
"2021-07-31 13:05","250.14","248.8","250.11","251.53"
"2021-07-31 13:10","250.33","249.0","250.19","251.82"
"2021-07-31 13:15","250.71","249.31","250.57","252.26"
"2021-07-31 13:20","250.41","249.01","250.32","251.92"
"2021-07-31 13:25","250.19","249.03","249.95","251.6"
"2021-07-31 13:30","249.86","248.54","249.76","251.28"
"2021-07-31 13:35","250.2","249.0","250.11","251.49"
"2021-07-31 13:40","249.94","248.86","249.81","251.15"
"2021-07-31 13:45","250.0","248.76","249.84","251.42"
"2021-07-31 13:50","250.06","248.83","249.86","251.49"
"2021-07-31 13:55","250.07","248.9","249.86","251.45"
"2021-07-31 14:00","249.56","248.35","249.31","251.04"
"2021-07-31 14:05","249.85","248.6","249.7","251.26"
"2021-07-31 14:10","249.87","248.72","249.71","251.2"
"2021-07-31 14:15","250.16","249.1","250.01","251.37"
"2021-07-31 14:20","250.14","249.12","250.05","251.26"
"2021-07-31 14:25","250.19","249.09","250.0","251.49"
"2021-07-31 14:30","250.4","249.36","250.28","251.58"
"2021-07-31 14:35","250.52","249.4","250.4","251.76"
"2021-07-31 14:40","250.65","249.52","250.48","251.97"
"2021-07-31 14:45","250.65","249.42","250.63","251.9"
"2021-07-31 14:50","250.36","249.19","250.28","251.63"
"2021-07-31 14:55","250.57","249.45","250.45","251.81"
"2021-07-31 15:00","250.66","249.62","250.44","251.92"
"2021-07-31 15:05","250.84","249.82","250.69","252.01"
"2021-07-31 15:10","251.03","249.96","250.86","252.27"
"2021-07-31 15:15","251.14","250.05","251.02","252.35"
"2021-07-31 15:20","251.42","250.46","251.29","252.53"
"2021-07-31 15:25","251.24","250.16","251.11","252.47"
"2021-07-31 15:30","251.22","250.07","251.15","252.45"
"2021-07-31 15:35","251.12","249.98","251.09","252.29"
"2021-07-31 15:40","251.01","249.76","250.87","252.41"
"2021-07-31 15:45","250.87","249.64","250.84","252.14"
"2021-07-31 15:50","251.09","249.8","251.06","252.41"
"2021-07-31 15:55","251.2","249.85","251.16","252.59"
"2021-07-31 16:00","250.86","249.74","250.76","252.1"
"2021-07-31 16:05","251.42","250.3","251.24","252.72"
"2021-07-31 16:10","250.67","249.35","250.6","252.06"
"2021-07-31 16:15","250.53","249.33","250.55","251.73"
"2021-07-31 16:20","250.65","249.51","250.57","251.87"
"2021-07-31 16:25","251.09","249.92","250.98","252.39"
"2021-07-31 16:30","251.03","249.9","250.84","252.37"
"2021-07-31 16:35","250.97","249.99","250.73","252.2"
"2021-07-31 16:40","250.73","249.72","250.51","251.97"
"2021-07-31 16:45","250.59","249.62","250.36","251.81"
"2021-07-31 16:50","250.67","249.72","250.45","251.85"
"2021-07-31 16:55","250.79","249.92","250.6","251.86"
"2021-07-31 17:00","250.79","249.78","250.61","251.98"
"2021-07-31 17:05","250.94","250.0","250.7","252.12"
"2021-07-31 17:10","250.85","249.8","250.62","252.13"
"2021-07-31 17:15","250.76","249.95","250.51","251.84"
"2021-07-31 17:20","250.74","249.87","250.33","252.02"
"2021-07-31 17:25","250.87","249.8","250.66","252.17"
"2021-07-31 17:30","250.75","249.55","250.49","252.22"
"2021-07-31 17:35","250.91","249.6","250.76","252.38"
"2021-07-31 17:40","251.12","249.93","250.96","252.49"
"2021-07-31 17:45","250.96","249.92","250.65","252.33"
"2021-07-31 17:50","251.09","250.04","250.91","252.32"
"2021-07-31 17:55","251.2","250.03","251.05","252.54"
"2021-07-31 18:00","251.22","250.22","250.93","252.51"
"2021-07-31 18:05","251.04","249.99","250.87","252.26"
"2021-07-31 18:10","251.22","250.32","250.92","252.42"
"2021-07-31 18:15","251.43","250.42","251.29","252.59"
"2021-07-31 18:20","251.56","250.63","251.38","252.68"
"2021-07-31 18:25","251.32","250.31","251.16","252.5"
"2021-07-31 18:30","250.78","249.64","250.65","252.06"
"2021-07-31 18:35","250.93","249.88","250.78","252.13"
"2021-07-31 18:40","250.59","249.48","250.42","251.88"
"2021-07-31 18:45","250.57","249.59","250.4","251.73"
"2021-07-31 18:50","250.5","249.52","250.29","251.71"
"2021-07-31 18:55","250.44","249.38","250.24","251.7"
"2021-07-31 19:00","250.7","249.73","250.49","251.89"
"2021-07-31 19:05","251.06","249.97","250.94","252.28"
"2021-07-31 19:10","251.34","250.27","251.12","252.65"
"2021-07-31 19:15","251.7","250.76","251.49","252.87"
"2021-07-31 19:20","251.93","250.99","251.63","253.18"
"2021-07-31 19:25","251.98","251.07","251.64","253.24"
"2021-07-31 19:30","251.66","250.67","251.45","252.88"
"2021-07-31 19:35","251.88","250.94","251.66","253.04"
"2021-07-31 19:40","251.22","250.29","250.85","252.52"
"2021-07-31 19:45","249.81","248.85","249.49","251.1"
"2021-07-31 19:50","249.55","248.53","249.29","250.84"
"2021-07-31 19:55","249.48","248.4","249.34","250.71"
"2021-07-31 20:00","249.4","248.43","249.16","250.62"
"2021-07-31 20:05","249.57","248.64","249.43","250.66"
"2021-07-31 20:10","249.57","248.58","249.45","250.68"
"2021-07-31 20:15","249.9","249.0","249.67","251.03"
"2021-07-31 20:20","249.87","248.85","249.67","251.1"
"2021-07-31 20:25","250.17","249.25","249.97","251.29"
"2021-07-31 20:30","250.01","248.98","249.75","251.31"
"2021-07-31 20:35","249.92","248.93","249.73","251.12"
"2021-07-31 20:40","249.99","248.89","249.98","251.11"
"2021-07-31 20:45","250.22","249.2","250.23","251.25"
"2021-07-31 20:50","250.23","249.18","250.11","251.4"
"2021-07-31 20:55","250.45","249.39","250.31","251.67"
"2021-07-31 21:00","250.81","249.9","250.7","251.85"
"2021-07-31 21:05","251.05","250.09","250.97","252.1"
"2021-07-31 21:10","251.09","250.21","251.02","252.06"
"2021-07-31 21:15","251.51","250.55","251.41","252.58"
"2021-07-31 21:20","251.57","250.71","251.4","252.61"
"2021-07-31 21:25","251.71","250.87","251.59","252.68"
"2021-07-31 21:30","251.43","250.63","251.31","252.35"
"2021-07-31 21:35","251.65","250.68","251.66","252.62"
"2021-07-31 21:40","251.99","251.04","251.91","253.03"
"2021-07-31 21:45","252.28","251.43","252.12","253.3"
"2021-07-31 21:50","252.29","251.42","252.16","253.29"
"2021-07-31 21:55","252.5","251.5","252.37","253.64"
"2021-07-31 22:00","252.7","251.76","252.62","253.74"
"2021-07-31 22:05","252.86","251.88","252.74","253.97"
"2021-07-31 22:10","253.23","252.33","253.1","254.27"
"2021-07-31 22:15","252.96","252.07","252.81","254.0"
"2021-07-31 22:20","252.87","252.05","252.73","253.84"
"2021-07-31 22:25","253.12","252.27","253.1","254.0"
"2021-07-31 22:30","253.17","252.36","252.98","254.19"
"2021-07-31 22:35","253.28","252.42","253.1","254.34"
"2021-07-31 22:40","253.07","252.22","252.99","254.02"
"2021-07-31 22:45","251.86","251.03","251.75","252.81"
"2021-07-31 22:50","250.63","249.82","250.54","251.53"
"2021-07-31 22:55","251.25","250.38","251.18","252.19"
"2021-07-31 23:00","252.03","251.24","252.01","252.84"
"2021-07-31 23:05","251.98","251.19","251.91","252.85"
"2021-07-31 23:10","251.69","250.98","251.59","252.51"
"2021-07-31 23:15","251.53","250.8","251.42","252.38"
"2021-07-31 23:20","251.6","250.72","251.52","252.56"
"2021-07-31 23:25","251.92","251.08","251.86","252.84"
"2021-07-31 23:30","251.97","251.14","251.81","252.96"
"2021-07-31 23:35","251.96","251.27","251.73","252.9"
"2021-07-31 23:40","252.32","251.86","252.06","253.04"
"2021-07-31 23:45","252.59","252.01","252.41","253.35"
"2021-07-31 23:50","252.67","251.97","252.63","253.43"
"2021-07-31 23:55","252.75","251.93","252.71","253.61"
"2021-08-01 00:00","253.29","252.53","253.24","254.11"
"2021-08-01 00:05","250.49","249.77","250.41","251.29"
"2021-08-01 00:10","248.65","247.91","248.62","249.44"
"2021-08-01 00:15","248.8","248.26","248.76","249.39"
"2021-08-01 00:20","248.91","248.28","248.81","249.64"
"2021-08-01 00:25","248.73","247.99","248.75","249.46"
"2021-08-01 00:30","248.81","248.05","248.79","249.59"
"2021-08-01 00:35","248.93","248.14","248.88","249.78"
"2021-08-01 00:40","249.09","248.4","249.07","249.81"
"2021-08-01 00:45","249.43","248.74","249.4","250.17"
"2021-08-01 00:50","249.8","249.11","249.77","250.54"
"2021-08-01 00:55","250.04","249.33","249.98","250.83"
"2021-08-01 01:00","250.24","249.63","250.14","250.97"
"2021-08-01 01:05","250.49","249.83","250.46","251.2"
"2021-08-01 01:10","250.46","249.89","250.34","251.15"
"2021-08-01 01:15","250.19","249.56","250.02","250.99"
"2021-08-01 01:20","250.0","249.38","249.83","250.81"
"2021-08-01 01:25","250.05","249.36","249.96","250.83"
"2021-08-01 01:30","250.45","249.84","250.36","251.17"
"2021-08-01 01:35","250.42","249.82","250.3","251.16"
"2021-08-01 01:40","250.67","249.98","250.62","251.41"
"2021-08-01 01:45","250.64","249.91","250.6","251.42"
"2021-08-01 01:50","250.99","250.22","251.01","251.76"
"2021-08-01 01:55","251.42","250.69","251.36","252.21"
"2021-08-01 02:00","251.31","250.65","251.18","252.11"
"2021-08-01 02:05","251.99","251.38","251.91","252.7"
"2021-08-01 02:10","251.69","250.96","251.69","252.43"
"2021-08-01 02:15","252.23","251.48","252.22","252.99"
"2021-08-01 02:20","252.36","251.61","252.35","253.13"
"2021-08-01 02:25","252.59","251.88","252.68","253.22"
"2021-08-01 02:30","252.68","251.83","252.87","253.36"
"2021-08-01 02:35","252.54","251.69","252.68","253.25"
"2021-08-01 02:40","251.99","251.19","252.02","252.76"
"2021-08-01 02:45","251.95","251.12","252.08","252.66"
"2021-08-01 02:50","252.28","251.47","252.43","252.95"
"2021-08-01 02:55","252.13","251.39","252.14","252.88"
"2021-08-01 03:00","251.95","251.29","251.83","252.74"
"2021-08-01 03:05","252.48","251.78","252.38","253.3"
"2021-08-01 03:10","252.5","251.68","252.52","253.32"
"2021-08-01 03:15","252.13","251.34","252.29","252.76"
"2021-08-01 03:20","252.36","251.56","252.45","253.09"
"2021-08-01 03:25","252.65","251.86","252.71","253.4"
"2021-08-01 03:30","252.79","251.99","252.98","253.4"
"2021-08-01 03:35","252.74","251.88","252.88","253.48"
"2021-08-01 03:40","252.93","252.05","253.01","253.73"
"2021-08-01 03:45","253.16","252.33","253.25","253.91"
"2021-08-01 03:50","252.83","251.95","252.91","253.63"
"2021-08-01 03:55","252.65","251.74","252.68","253.53"
"2021-08-01 04:00","252.68","251.74","252.77","253.53"
"2021-08-01 04:05","252.67","251.81","252.81","253.4"
"2021-08-01 04:10","252.88","252.01","252.99","253.66"
"2021-08-01 04:15","252.97","252.03","253.11","253.77"
"2021-08-01 04:20","252.76","251.81","252.88","253.59"
"2021-08-01 04:25","252.99","252.07","253.08","253.82"
"2021-08-01 04:30","253.03","252.16","253.08","253.87"
"2021-08-01 04:35","252.93","251.93","253.06","253.8"
"2021-08-01 04:40","252.66","251.7","252.78","253.51"
"2021-08-01 04:45","252.84","251.9","252.94","253.7"
"2021-08-01 04:50","252.83","251.95","252.92","253.62"
"2021-08-01 04:55","252.66","251.7","252.8","253.48"
"2021-08-01 05:00","252.84","251.91","253.04","253.57"
"2021-08-01 05:05","252.63","251.74","252.74","253.42"
"2021-08-01 05:10","252.62","251.7","252.72","253.44"
"2021-08-01 05:15","252.85","252.01","252.94","253.6"
"2021-08-01 05:20","252.9","252.02","252.86","253.82"
"2021-08-01 05:25","253.29","252.33","253.41","254.13"
"2021-08-01 05:30","253.6","252.74","253.62","254.44"
"2021-08-01 05:35","253.62","252.77","253.66","254.43"
"2021-08-01 05:40","253.08","252.23","253.13","253.89"
"2021-08-01 05:45","252.99","252.28","252.91","253.78"
"2021-08-01 05:50","253.06","252.48","252.78","253.92"
"2021-08-01 05:55","253.11","252.42","252.82","254.09"
"2021-08-01 06:00","252.61","251.89","252.33","253.63"
"2021-08-01 06:05","252.74","252.1","252.47","253.67"
"2021-08-01 06:10","252.41","251.76","252.12","253.37"
"2021-08-01 06:15","252.45","251.8","252.2","253.36"
"2021-08-01 06:20","252.44","251.81","252.26","253.25"
"2021-08-01 06:25","252.18","251.58","252.0","252.96"
"2021-08-01 06:30","251.95","251.31","251.74","252.82"
"2021-08-01 06:35","251.73","251.04","251.49","252.66"
"2021-08-01 06:40","251.31","250.67","251.05","252.21"
"2021-08-01 06:45","251.73","251.04","251.48","252.67"
"2021-08-01 06:50","252.05","251.47","251.73","252.96"
"2021-08-01 06:55","251.74","251.15","251.46","252.61"
"2021-08-01 07:00","251.56","250.89","251.27","252.54"
"2021-08-01 07:05","251.18","250.58","250.83","252.15"
"2021-08-01 07:10","250.94","250.33","250.67","251.84"
"2021-08-01 07:15","251.23","250.62","250.92","252.16"
"2021-08-01 07:20","251.61","250.95","251.26","252.64"
"2021-08-01 07:25","251.06","250.4","250.81","251.98"
"2021-08-01 07:30","251.2","250.41","250.93","252.27"
"2021-08-01 07:35","251.24","250.65","250.98","252.1"
"2021-08-01 07:40","251.75","251.13","251.42","252.71"
"2021-08-01 07:45","251.93","251.29","251.65","252.87"
"2021-08-01 07:50","251.75","251.06","251.38","252.81"
"2021-08-01 07:55","251.33","250.56","250.97","252.46"
"2021-08-01 08:00","250.38","249.62","250.06","251.46"
"2021-08-01 08:05","250.01","249.5","249.66","250.87"
"2021-08-01 08:10","249.96","249.39","249.59","250.92"
"2021-08-01 08:15","249.63","248.9","249.38","250.61"
"2021-08-01 08:20","249.25","248.54","249.04","250.18"
"2021-08-01 08:25","249.16","248.45","248.88","250.15"
"2021-08-01 08:30","249.22","248.39","248.86","250.43"
"2021-08-01 08:35","248.96","248.15","248.59","250.16"
"2021-08-01 08:40","248.96","248.13","248.59","250.18"
"2021-08-01 08:45","248.85","248.17","248.53","249.85"
"2021-08-01 08:50","250.24","249.52","249.95","251.25"
"2021-08-01 08:55","249.96","249.31","249.57","251.0"
"2021-08-01 09:00","249.32","248.62","248.96","250.39"
"2021-08-01 09:05","249.87","249.04","249.41","251.16"
"2021-08-01 09:10","251.54","250.87","251.07","252.7"
"2021-08-01 09:15","251.29","250.51","251.0","252.38"
"2021-08-01 09:20","250.95","250.21","250.61","252.04"
"2021-08-01 09:25","250.96","250.18","250.56","252.15"
"2021-08-01 09:30","250.03","249.28","249.83","250.98"
"2021-08-01 09:35","249.85","249.11","249.45","251.01"
"2021-08-01 09:40","249.82","249.04","249.35","251.07"
"2021-08-01 09:45","249.42","248.69","248.99","250.59"
"2021-08-01 09:50","249.1","248.41","248.81","250.09"
"2021-08-01 09:55","248.83","248.06","248.47","249.98"
"2021-08-01 10:00","248.96","248.08","248.62","250.2"
"2021-08-01 10:05","249.42","248.66","249.02","250.59"
"2021-08-01 10:10","252.72","251.85","252.37","253.96"
"2021-08-01 10:15","251.8","250.94","251.36","253.11"
"2021-08-01 10:20","251.64","250.82","251.21","252.89"
"2021-08-01 10:25","251.37","250.56","251.0","252.55"
"2021-08-01 10:30","251.23","250.27","250.94","252.49"
"2021-08-01 10:35","251.2","250.29","250.79","252.53"
"2021-08-01 10:40","251.16","250.21","250.71","252.57"
"2021-08-01 10:45","251.44","250.3","251.11","252.92"
"2021-08-01 10:50","251.21","250.17","250.86","252.6"
"2021-08-01 10:55","250.46","249.35","250.06","251.97"
"2021-08-01 11:00","250.24","249.23","249.91","251.58"
"2021-08-01 11:05","250.37","249.43","249.94","251.74"
"2021-08-01 11:10","250.32","249.23","250.02","251.71"
"2021-08-01 11:15","250.2","249.06","249.93","251.62"
"2021-08-01 11:20","250.2","249.07","249.89","251.65"
"2021-08-01 11:25","250.24","249.13","249.89","251.7"
"2021-08-01 11:30","249.98","249.05","249.59","251.3"
"2021-08-01 11:35","249.98","249.11","249.62","251.22"
"2021-08-01 11:40","249.94","249.12","249.5","251.2"
"2021-08-01 11:45","249.52","248.71","249.08","250.79"
"2021-08-01 11:50","250.16","249.38","249.66","251.45"
"2021-08-01 11:55","250.07","249.2","249.61","251.41"
"2021-08-01 12:00","250.34","249.44","249.9","251.69"
"2021-08-01 12:05","251.07","250.15","250.66","252.42"
"2021-08-01 12:10","251.26","250.33","250.88","252.57"
"2021-08-01 12:15","250.98","249.94","250.55","252.47"
"2021-08-01 12:20","251.24","250.3","250.97","252.47"
"2021-08-01 12:25","251.25","250.38","250.9","252.48"
"2021-08-01 12:30","251.11","250.17","250.72","252.46"
"2021-08-01 12:35","250.98","250.19","250.58","252.18"
"2021-08-01 12:40","250.71","249.81","250.26","252.08"
"2021-08-01 12:45","250.66","249.64","250.2","252.16"
"2021-08-01 12:50","250.68","249.66","250.13","252.25"
"2021-08-01 12:55","250.53","249.59","250.1","251.91"
"2021-08-01 13:00","249.67","248.61","249.25","251.16"
"2021-08-01 13:05","248.88","248.0","248.39","250.26"
"2021-08-01 13:10","248.88","248.08","248.46","250.1"
"2021-08-01 13:15","248.93","248.04","248.51","250.26"
"2021-08-01 13:20","249.12","248.23","248.69","250.44"
"2021-08-01 13:25","249.3","248.25","249.03","250.62"
"2021-08-01 13:30","249.08","248.06","248.77","250.41"
"2021-08-01 13:35","249.06","248.03","248.82","250.35"
"2021-08-01 13:40","249.16","248.04","249.05","250.4"
"2021-08-01 13:45","249.09","247.86","249.21","250.2"
"2021-08-01 13:50","249.23","247.87","249.24","250.6"
"2021-08-01 13:55","249.4","248.14","249.32","250.74"
"2021-08-01 14:00","249.39","248.11","249.44","250.62"
"2021-08-01 14:05","249.25","248.03","249.08","250.65"
"2021-08-01 14:10","249.48","248.34","249.26","250.84"
"2021-08-01 14:15","249.42","248.25","249.31","250.72"
"2021-08-01 14:20","248.92","247.92","248.67","250.17"
"2021-08-01 14:25","248.69","247.68","248.58","249.82"
"2021-08-01 14:30","248.62","247.64","248.64","249.59"
"2021-08-01 14:35","249.06","248.0","249.22","249.97"
"2021-08-01 14:40","249.32","248.18","249.43","250.35"
"2021-08-01 14:45","249.27","248.15","249.32","250.34"
"2021-08-01 14:50","249.14","248.01","249.11","250.32"
"2021-08-01 14:55","249.61","248.45","249.53","250.86"
"2021-08-01 15:00","249.39","248.1","249.44","250.63"
"2021-08-01 15:05","249.53","248.5","249.3","250.79"
"2021-08-01 15:10","249.72","248.85","249.62","250.71"
"2021-08-01 15:15","249.71","248.65","249.63","250.85"
"2021-08-01 15:20","249.58","248.54","249.59","250.63"
"2021-08-01 15:25","249.46","248.44","249.34","250.6"
"2021-08-01 15:30","249.34","248.36","249.21","250.45"
"2021-08-01 15:35","249.27","248.17","249.16","250.49"
"2021-08-01 15:40","249.49","248.37","249.41","250.69"
"2021-08-01 15:45","249.31","248.31","249.19","250.44"
"2021-08-01 15:50","249.4","248.32","249.31","250.57"
