"Time stamp","Main 1   (V)","Main 1 L1   (V)","Main 1 L2   (V)","Main 1 L3   (V)"
"2021-08-12 02:55","252.69","251.93","252.58","253.58"
"2021-08-12 03:00","252.56","251.74","252.48","253.47"
"2021-08-12 03:05","252.52","251.67","252.39","253.51"
"2021-08-12 03:10","252.65","251.73","252.5","253.72"
"2021-08-12 03:15","252.75","251.85","252.61","253.81"
"2021-08-12 03:20","252.45","251.63","252.28","253.44"
"2021-08-12 03:25","252.39","251.61","252.26","253.31"
"2021-08-12 03:30","252.41","251.54","252.3","253.4"
"2021-08-12 03:35","252.66","251.82","252.55","253.63"
"2021-08-12 03:40","253.11","252.28","253.0","254.07"
"2021-08-12 03:45","253.16","252.36","253.03","254.09"
"2021-08-12 03:50","253.29","252.41","253.16","254.31"
"2021-08-12 03:55","253.44","252.49","253.27","254.56"
"2021-08-12 04:00","253.4","252.52","253.19","254.5"
"2021-08-12 04:05","253.2","252.39","252.97","254.26"
"2021-08-12 04:10","252.98","252.24","252.79","253.91"
"2021-08-12 04:15","252.93","252.2","252.69","253.92"
"2021-08-12 04:20","252.69","251.93","252.47","253.67"
"2021-08-12 04:25","252.73","251.97","252.47","253.77"
"2021-08-12 04:30","252.82","251.95","252.6","253.93"
"2021-08-12 04:35","252.99","252.12","252.81","254.05"
"2021-08-12 04:40","253.28","252.42","253.13","254.31"
"2021-08-12 04:45","253.28","252.43","253.2","254.23"
"2021-08-12 04:50","253.22","252.29","253.1","254.29"
"2021-08-12 04:55","252.92","252.12","252.71","253.94"
"2021-08-12 05:00","252.64","251.78","252.59","253.55"
"2021-08-12 05:05","252.34","251.48","252.2","253.34"
"2021-08-12 05:10","252.3","251.38","252.13","253.4"
"2021-08-12 05:15","252.18","251.29","252.0","253.27"
"2021-08-12 05:20","252.28","251.4","252.13","253.31"
"2021-08-12 05:25","252.39","251.55","252.26","253.37"
"2021-08-12 05:30","252.43","251.65","252.32","253.33"
"2021-08-12 05:35","252.26","251.46","252.17","253.17"
"2021-08-12 05:40","252.46","251.7","252.38","253.32"
"2021-08-12 05:45","251.97","251.12","251.83","252.96"
"2021-08-12 05:50","251.74","250.78","251.56","252.88"
"2021-08-12 05:55","251.57","250.64","251.48","252.61"
"2021-08-12 06:00","250.16","249.18","250.03","251.27"
"2021-08-12 06:05","250.0","249.23","249.81","250.97"
"2021-08-12 06:10","249.59","248.78","249.49","250.52"
"2021-08-12 06:15","249.03","248.2","248.86","250.03"
"2021-08-12 06:20","248.87","247.98","248.83","249.81"
"2021-08-12 06:25","248.92","247.99","248.8","249.98"
"2021-08-12 06:30","249.68","248.69","249.54","250.82"
"2021-08-12 06:35","249.31","248.39","249.11","250.44"
"2021-08-12 06:40","250.54","249.74","250.28","251.61"
"2021-08-12 06:45","251.14","250.33","250.98","252.13"
"2021-08-12 06:50","251.38","250.49","251.33","252.34"
"2021-08-12 06:55","251.67","250.84","251.55","252.62"
"2021-08-12 07:00","250.62","249.66","250.41","251.81"
"2021-08-12 07:05","249.89","248.9","249.68","251.09"
"2021-08-12 07:10","249.73","248.64","249.56","251.01"
"2021-08-12 07:15","249.44","248.46","249.34","250.54"
"2021-08-12 07:20","249.17","248.29","249.02","250.2"
"2021-08-12 07:25","249.05","248.03","248.9","250.24"
"2021-08-12 07:30","250.78","249.84","250.68","251.83"
"2021-08-12 07:35","252.43","251.41","252.26","253.64"
"2021-08-12 07:40","252.41","251.33","252.25","253.66"
"2021-08-12 07:45","252.17","251.1","251.97","253.46"
"2021-08-12 07:50","252.1","251.15","251.84","253.31"
"2021-08-12 07:55","251.74","250.78","251.41","253.03"
"2021-08-12 08:00","251.03","250.07","250.74","252.3"
"2021-08-12 08:05","249.89","248.92","249.62","251.14"
"2021-08-12 08:10","249.65","248.69","249.36","250.92"
"2021-08-12 08:15","249.27","248.35","248.99","250.48"
"2021-08-12 08:20","248.88","247.98","248.59","250.08"
"2021-08-12 08:25","252.4","251.42","252.19","253.6"
"2021-08-12 08:30","252.28","251.29","252.04","253.53"
"2021-08-12 08:35","252.16","251.17","251.87","253.45"
"2021-08-12 08:40","252.0","251.02","251.63","253.36"
"2021-08-12 08:45","251.89","250.96","251.53","253.18"
"2021-08-12 08:50","251.68","250.86","251.49","252.7"
"2021-08-12 08:55","251.27","250.31","251.02","252.5"
"2021-08-12 09:00","250.96","250.08","250.77","252.04"
"2021-08-12 09:05","250.34","249.22","250.04","251.77"
"2021-08-12 09:10","250.32","249.15","250.08","251.75"
"2021-08-12 09:15","250.51","249.45","250.32","251.76"
"2021-08-12 09:20","251.09","250.11","250.88","252.29"
"2021-08-12 09:25","251.16","250.05","250.94","252.49"
"2021-08-12 09:30","250.7","249.71","250.48","251.93"
"2021-08-12 09:35","250.73","249.76","250.59","251.84"
"2021-08-12 09:40","250.51","249.47","250.24","251.83"
"2021-08-12 09:45","250.41","249.42","250.16","251.65"
"2021-08-12 09:50","250.21","249.13","249.89","251.61"
"2021-08-12 09:55","250.0","248.84","249.69","251.49"
"2021-08-12 10:00","249.89","248.81","249.64","251.22"
"2021-08-12 10:05","249.71","248.87","249.29","250.98"
"2021-08-12 10:10","249.4","248.42","249.02","250.78"
"2021-08-12 10:15","248.97","247.67","248.95","250.3"
"2021-08-12 10:20","249.13","247.98","249.18","250.25"
"2021-08-12 10:25","249.62","248.5","249.48","250.88"
"2021-08-12 10:30","249.27","247.94","249.16","250.72"
"2021-08-12 10:35","248.79","247.68","248.58","250.12"
"2021-08-12 10:40","248.78","247.62","248.62","250.12"
"2021-08-12 10:45","248.58","247.49","248.55","249.72"
"2021-08-12 10:50","248.15","247.18","247.96","249.31"
"2021-08-12 10:55","250.59","249.44","250.65","251.7"
"2021-08-12 11:00","250.17","249.11","250.21","251.19"
"2021-08-12 11:05","250.33","249.38","250.09","251.53"
"2021-08-12 11:10","250.92","249.7","250.91","252.15"
"2021-08-12 11:15","251.83","250.53","251.84","253.12"
"2021-08-12 11:20","251.84","250.7","251.72","253.1"
"2021-08-12 11:25","251.56","250.52","251.41","252.76"
"2021-08-12 11:30","251.51","250.53","251.37","252.64"
"2021-08-12 11:35","251.65","250.65","251.53","252.78"
"2021-08-12 11:40","251.42","250.31","251.34","252.63"
"2021-08-12 11:45","251.01","249.87","250.83","252.34"
"2021-08-12 11:50","250.85","249.61","250.79","252.15"
"2021-08-12 11:55","250.82","249.58","250.76","252.12"
"2021-08-12 12:00","250.91","249.71","251.03","252.01"
"2021-08-12 12:05","251.29","250.17","251.17","252.55"
"2021-08-12 12:10","251.22","250.26","251.06","252.35"
"2021-08-12 12:15","251.19","250.23","251.0","252.35"
"2021-08-12 12:20","251.29","250.16","251.21","252.5"
"2021-08-12 12:25","251.05","249.86","250.9","252.41"
"2021-08-12 12:30","250.82","249.75","250.59","252.14"
"2021-08-12 12:35","250.76","249.78","250.43","252.09"
"2021-08-12 12:40","250.94","249.79","250.7","252.33"
"2021-08-12 12:45","250.95","249.79","250.74","252.34"
"2021-08-12 12:50","251.22","250.11","251.05","252.52"
"2021-08-12 12:55","251.12","250.05","251.0","252.31"
"2021-08-12 13:00","250.85","249.66","250.7","252.21"
"2021-08-12 13:05","251.11","249.97","250.9","252.46"
"2021-08-12 13:10","251.31","250.04","251.17","252.74"
"2021-08-12 13:15","251.73","250.43","251.57","253.2"
"2021-08-12 13:20","252.02","250.87","251.77","253.42"
"2021-08-12 13:25","252.32","251.18","252.14","253.66"
"2021-08-12 13:30","252.43","251.21","252.38","253.71"
"2021-08-12 13:35","252.44","251.22","252.36","253.74"
"2021-08-12 13:40","252.22","250.95","252.14","253.59"
"2021-08-12 13:45","252.43","251.25","252.3","253.76"
"2021-08-12 13:50","252.77","251.43","252.72","254.16"
"2021-08-12 13:55","252.48","251.16","252.46","253.84"
"2021-08-12 14:00","252.2","250.88","252.14","253.59"
"2021-08-12 14:05","252.67","251.43","252.64","253.95"
"2021-08-12 14:10","250.71","249.66","250.57","251.91"
"2021-08-12 14:15","250.25","249.15","250.04","251.57"
"2021-08-12 14:20","250.41","249.29","250.11","251.85"
"2021-08-12 14:25","250.59","249.48","250.31","251.99"
"2021-08-12 14:30","250.45","249.31","250.25","251.8"
"2021-08-12 14:35","250.16","248.96","250.09","251.44"
"2021-08-12 14:40","249.98","248.77","249.83","251.36"
"2021-08-12 14:45","249.9","248.8","249.72","251.2"
"2021-08-12 14:50","250.03","248.98","249.91","251.22"
"2021-08-12 14:55","250.14","249.02","250.03","251.37"
"2021-08-12 15:00","250.3","249.11","250.15","251.65"
"2021-08-12 15:05","250.62","249.46","250.33","252.08"
"2021-08-12 15:10","250.42","249.35","250.03","251.89"
"2021-08-12 15:15","250.82","249.65","250.65","252.17"
"2021-08-12 15:20","250.86","249.78","250.7","252.11"
"2021-08-12 15:25","250.66","249.59","250.54","251.86"
"2021-08-12 15:30","250.76","249.73","250.67","251.89"
"2021-08-12 15:35","250.49","249.33","250.38","251.77"
"2021-08-12 15:40","250.39","249.26","250.36","251.56"
"2021-08-12 15:45","250.56","249.55","250.51","251.64"
"2021-08-12 15:50","250.7","249.69","250.6","251.81"
"2021-08-12 15:55","250.79","249.63","250.74","252.02"
"2021-08-12 16:00","251.02","249.92","251.01","252.15"
"2021-08-12 16:05","250.92","249.83","250.91","252.04"
"2021-08-12 16:10","250.59","249.57","250.53","251.68"
"2021-08-12 16:15","250.7","249.61","250.69","251.82"
"2021-08-12 16:20","250.81","249.62","250.75","252.08"
"2021-08-12 16:25","250.71","249.54","250.74","251.87"
"2021-08-12 16:30","250.79","249.8","250.86","251.72"
"2021-08-12 16:35","250.86","249.88","250.78","251.93"
"2021-08-12 16:40","250.89","249.76","250.73","252.18"
"2021-08-12 16:45","250.74","249.62","250.58","252.02"
"2021-08-12 16:50","250.76","249.51","250.77","252.01"
"2021-08-12 16:55","250.97","249.89","250.99","252.04"
"2021-08-12 17:00","250.68","249.63","250.81","251.61"
"2021-08-12 17:05","250.64","249.49","250.78","251.67"
"2021-08-12 17:10","250.23","249.1","250.39","251.2"
"2021-08-12 17:15","249.81","248.68","249.85","250.9"
"2021-08-12 17:20","249.68","248.61","249.76","250.69"
"2021-08-12 17:25","249.54","248.44","249.57","250.62"
"2021-08-12 17:30","249.85","248.76","249.84","250.96"
"2021-08-12 17:35","250.0","249.06","249.97","250.97"
"2021-08-12 17:40","249.7","248.7","249.74","250.66"
"2021-08-12 17:45","249.63","248.65","249.6","250.65"
"2021-08-12 17:50","249.79","248.64","249.75","250.99"
"2021-08-12 17:55","249.96","248.8","249.93","251.16"
"2021-08-12 18:00","249.85","248.62","249.89","251.04"
"2021-08-12 18:05","249.96","248.72","250.11","251.07"
"2021-08-12 18:10","249.99","248.89","250.14","250.94"
"2021-08-12 18:15","250.12","249.1","250.25","251.01"
"2021-08-12 18:20","249.98","248.97","250.15","250.84"
"2021-08-12 18:25","250.12","249.18","250.31","250.89"
"2021-08-12 18:30","250.42","249.45","250.6","251.22"
"2021-08-12 18:35","250.53","249.5","250.63","251.46"
"2021-08-12 18:40","250.46","249.37","250.44","251.59"
"2021-08-12 18:45","250.98","250.0","251.06","251.89"
"2021-08-12 18:50","251.1","250.0","251.3","252.0"
"2021-08-12 18:55","251.3","250.32","251.41","252.19"
"2021-08-12 19:00","251.63","250.76","251.65","252.5"
"2021-08-12 19:05","251.21","250.14","251.27","252.22"
"2021-08-12 19:10","251.35","250.25","251.41","252.39"
"2021-08-12 19:15","251.27","250.38","251.21","252.23"
"2021-08-12 19:20","251.53","250.62","251.54","252.44"
"2021-08-12 19:25","252.11","251.05","252.06","253.24"
"2021-08-12 19:30","251.69","250.55","251.66","252.86"
"2021-08-12 19:35","251.75","250.72","251.79","252.74"
"2021-08-12 19:40","251.24","250.22","251.3","252.21"
"2021-08-12 19:45","251.5","250.55","251.6","252.36"
"2021-08-12 19:50","251.88","250.81","252.07","252.77"
"2021-08-12 19:55","252.2","251.07","252.28","253.27"
"2021-08-12 20:00","252.16","251.26","252.27","252.96"
"2021-08-12 20:05","252.75","251.95","252.8","253.52"
"2021-08-12 20:10","251.93","250.99","252.01","252.81"
"2021-08-12 20:15","251.9","250.94","251.99","252.77"
"2021-08-12 20:20","252.1","251.13","252.27","252.9"
"2021-08-12 20:25","252.09","251.24","252.12","252.93"
"2021-08-12 20:30","252.03","251.08","252.23","252.78"
"2021-08-12 20:35","250.22","249.17","250.43","251.07"
"2021-08-12 20:40","250.29","249.36","250.42","251.1"
"2021-08-12 20:45","249.89","249.01","250.02","250.64"
"2021-08-12 20:50","249.82","248.98","250.0","250.48"
"2021-08-12 20:55","250.2","249.27","250.35","250.98"
"2021-08-12 21:00","250.6","249.69","250.9","251.23"
"2021-08-12 21:05","251.08","250.17","251.27","251.82"
"2021-08-12 21:10","250.61","249.72","250.83","251.28"
"2021-08-12 21:15","251.07","250.25","251.36","251.6"
"2021-08-12 21:20","251.17","250.28","251.53","251.71"
"2021-08-12 21:25","251.52","250.48","251.82","252.27"
"2021-08-12 21:30","251.63","250.6","251.93","252.37"
"2021-08-12 21:35","251.9","250.99","252.07","252.66"
"2021-08-12 21:40","252.4","251.44","252.59","253.18"
"2021-08-12 21:45","252.5","251.58","252.62","253.3"
"2021-08-12 21:50","252.5","251.64","252.68","253.2"
"2021-08-12 21:55","251.28","250.37","251.42","252.06"
"2021-08-12 22:00","251.27","250.39","251.37","252.06"
"2021-08-12 22:05","251.86","250.95","252.03","252.6"
"2021-08-12 22:10","249.53","248.73","249.59","250.28"
"2021-08-12 22:15","249.69","248.88","249.81","250.4"
"2021-08-12 22:20","249.9","248.88","250.09","250.74"
"2021-08-12 22:25","249.82","248.86","249.91","250.7"
"2021-08-12 22:30","250.1","249.27","250.05","250.98"
"2021-08-12 22:35","250.35","249.69","250.32","251.04"
"2021-08-12 22:40","250.56","249.76","250.67","251.27"
"2021-08-12 22:45","251.27","250.4","251.37","252.04"
"2021-08-12 22:50","251.78","250.81","251.88","252.67"
"2021-08-12 22:55","252.23","251.2","252.37","253.12"
"2021-08-12 23:00","251.82","250.94","252.0","252.54"
"2021-08-12 23:05","252.2","251.26","252.38","252.97"
"2021-08-12 23:10","252.45","251.52","252.69","253.16"
"2021-08-12 23:15","252.16","251.3","252.34","252.86"
"2021-08-12 23:20","251.61","250.87","251.75","252.21"
"2021-08-12 23:25","252.2","251.51","252.44","252.67"
"2021-08-12 23:30","252.39","251.61","252.52","253.04"
"2021-08-12 23:35","252.61","252.0","252.7","253.14"
"2021-08-12 23:40","252.96","252.27","253.01","253.61"
"2021-08-12 23:45","253.3","252.62","253.36","253.94"
"2021-08-12 23:50","252.21","251.55","252.29","252.79"
"2021-08-12 23:55","252.65","251.99","252.78","253.19"
"2021-08-13 00:00","249.99","249.26","250.11","250.62"
"2021-08-13 00:05","248.95","248.35","249.03","249.49"
"2021-08-13 00:10","249.67","248.95","249.88","250.19"
"2021-08-13 00:15","249.65","248.86","249.91","250.2"
"2021-08-13 00:20","249.99","249.27","250.28","250.43"
"2021-08-13 00:25","249.57","248.88","249.86","249.98"
"2021-08-13 00:30","249.47","248.77","249.63","250.03"
"2021-08-13 00:35","249.59","248.77","249.79","250.21"
"2021-08-13 00:40","250.06","249.27","250.26","250.65"
"2021-08-13 00:45","250.23","249.49","250.37","250.83"
"2021-08-13 00:50","250.46","249.82","250.61","250.95"
"2021-08-13 00:55","250.27","249.52","250.54","250.75"
"2021-08-13 01:00","250.88","250.12","251.05","251.48"
"2021-08-13 01:05","251.31","250.6","251.48","251.85"
"2021-08-13 01:10","251.54","250.89","251.7","252.03"
"2021-08-13 01:15","250.92","250.22","251.05","251.49"
"2021-08-13 01:20","250.8","250.13","250.95","251.32"
"2021-08-13 01:25","250.75","250.22","250.83","251.2"
"2021-08-13 01:30","250.72","250.14","250.93","251.11"
"2021-08-13 01:35","250.92","250.34","251.06","251.37"
"2021-08-13 01:40","250.71","250.09","250.87","251.17"
"2021-08-13 01:45","250.7","250.06","250.89","251.17"
"2021-08-13 01:50","251.19","250.52","251.35","251.72"
"2021-08-13 01:55","250.83","250.21","250.93","251.36"
"2021-08-13 02:00","250.65","249.96","250.76","251.24"
"2021-08-13 02:05","250.43","249.65","250.61","251.05"
"2021-08-13 02:10","250.43","249.75","250.6","250.94"
"2021-08-13 02:15","250.14","249.57","250.19","250.68"
"2021-08-13 02:20","250.04","249.38","250.14","250.61"
"2021-08-13 02:25","250.28","249.63","250.36","250.86"
"2021-08-13 02:30","250.02","249.44","250.13","250.51"
"2021-08-13 02:35","250.42","249.82","250.51","250.94"
"2021-08-13 02:40","250.39","249.58","250.56","251.03"
"2021-08-13 02:45","250.4","249.57","250.69","250.95"
"2021-08-13 02:50","250.51","249.78","250.65","251.1"
"2021-08-13 02:55","250.76","250.1","250.86","251.33"
"2021-08-13 03:00","250.79","250.13","250.98","251.28"
"2021-08-13 03:05","250.93","250.16","251.16","251.47"
"2021-08-13 03:10","251.09","250.26","251.29","251.72"
"2021-08-13 03:15","251.15","250.39","251.37","251.7"
"2021-08-13 03:20","251.07","250.35","251.19","251.67"
"2021-08-13 03:25","251.08","250.37","251.19","251.68"
"2021-08-13 03:30","250.82","250.01","251.06","251.4"
"2021-08-13 03:35","250.92","250.16","251.09","251.51"
"2021-08-13 03:40","251.06","250.27","251.28","251.65"
"2021-08-13 03:45","251.38","250.79","251.44","251.93"
"2021-08-13 03:50","251.3","250.64","251.37","251.9"
"2021-08-13 03:55","251.23","250.38","251.34","251.99"
"2021-08-13 04:00","251.53","250.67","251.66","252.26"
"2021-08-13 04:05","251.58","250.77","251.73","252.24"
"2021-08-13 04:10","251.55","250.95","251.65","252.05"
"2021-08-13 04:15","251.5","250.88","251.55","252.07"
"2021-08-13 04:20","251.45","250.69","251.57","252.1"
"2021-08-13 04:25","251.26","250.51","251.39","251.9"
"2021-08-13 04:30","251.12","250.37","251.25","251.76"
"2021-08-13 04:35","250.9","250.07","250.95","251.69"
"2021-08-13 04:40","251.37","250.53","251.5","252.1"
"2021-08-13 04:45","251.59","250.77","251.71","252.29"
"2021-08-13 04:50","251.47","250.54","251.67","252.22"
"2021-08-13 04:55","251.14","250.37","251.28","251.79"
"2021-08-13 05:00","251.06","250.27","251.28","251.65"
"2021-08-13 05:05","250.81","250.04","251.02","251.39"
"2021-08-13 05:10","250.63","249.85","250.79","251.26"
"2021-08-13 05:15","250.28","249.49","250.4","250.97"
"2021-08-13 05:20","250.15","249.43","250.32","250.71"
"2021-08-13 05:25","250.41","249.69","250.52","251.03"
"2021-08-13 05:30","250.42","249.73","250.52","251.02"
"2021-08-13 05:35","250.36","249.64","250.45","251.01"
"2021-08-13 05:40","250.33","249.61","250.44","250.94"
"2021-08-13 05:45","249.91","249.1","250.08","250.55"
"2021-08-13 05:50","249.7","248.89","249.81","250.41"
"2021-08-13 05:55","249.78","249.07","249.94","250.33"
"2021-08-13 06:00","249.17","248.3","249.44","249.79"
"2021-08-13 06:05","250.53","249.75","250.74","251.12"
"2021-08-13 06:10","250.54","249.99","250.63","251.01"
"2021-08-13 06:15","250.76","250.25","250.84","251.2"
"2021-08-13 06:20","250.72","250.01","250.92","251.24"
"2021-08-13 06:25","250.27","249.38","250.5","250.93"
"2021-08-13 06:30","249.8","249.01","249.96","250.43"
"2021-08-13 06:35","249.28","248.71","249.35","249.78"
"2021-08-13 06:40","251.46","250.9","251.49","252.01"
"2021-08-13 06:45","250.2","249.53","250.28","250.79"
"2021-08-13 06:50","249.68","249.0","249.69","250.37"
"2021-08-13 06:55","249.87","249.21","249.93","250.48"
"2021-08-13 07:00","249.87","249.1","249.83","250.68"
"2021-08-13 07:05","248.74","247.79","248.78","249.65"
"2021-08-13 07:10","249.49","248.44","249.67","250.36"
"2021-08-13 07:15","249.33","248.46","249.53","250.0"
"2021-08-13 07:20","250.61","249.82","250.62","251.41"
"2021-08-13 07:25","252.99","252.14","252.94","253.89"
"2021-08-13 07:30","253.5","252.79","253.39","254.34"
"2021-08-13 07:35","253.47","252.7","253.39","254.32"
"2021-08-13 07:40","253.15","252.48","253.01","253.96"
"2021-08-13 07:45","253.31","252.38","253.33","254.24"
"2021-08-13 07:50","251.81","250.85","251.77","252.83"
"2021-08-13 07:55","251.58","250.72","251.51","252.53"
"2021-08-13 08:00","250.73","249.93","250.7","251.58"
"2021-08-13 08:05","249.96","249.29","249.77","250.82"
"2021-08-13 08:10","249.45","248.6","249.31","250.44"
"2021-08-13 08:15","250.26","249.37","250.11","251.3"
"2021-08-13 08:20","250.21","249.33","250.15","251.17"
"2021-08-13 08:25","250.55","249.6","250.41","251.66"
"2021-08-13 08:30","251.63","250.61","251.49","252.79"
"2021-08-13 08:35","251.61","250.7","251.36","252.77"
"2021-08-13 08:40","251.25","250.53","251.05","252.19"
"2021-08-13 08:45","250.74","250.0","250.53","251.71"
"2021-08-13 08:50","250.42","249.57","250.33","251.36"
"2021-08-13 08:55","250.34","249.36","250.16","251.52"
"2021-08-13 09:00","250.18","249.25","250.01","251.28"
"2021-08-13 09:05","250.06","249.04","249.88","251.28"
"2021-08-13 09:10","249.94","248.97","249.72","251.14"
"2021-08-13 09:15","249.61","248.47","249.71","250.67"
"2021-08-13 09:20","249.7","248.65","249.65","250.8"
"2021-08-13 09:25","249.48","248.52","249.27","250.66"
"2021-08-13 09:30","249.37","248.38","249.3","250.45"
"2021-08-13 09:35","249.07","248.2","248.96","250.05"
"2021-08-13 09:40","249.23","248.38","249.1","250.23"
"2021-08-13 09:45","249.72","248.91","249.49","250.77"
"2021-08-13 09:50","249.73","248.8","249.55","250.85"
"2021-08-13 09:55","249.81","248.84","249.69","250.9"
"2021-08-13 10:00","250.38","249.46","250.37","251.32"
"2021-08-13 10:05","249.69","248.9","249.53","250.65"
"2021-08-13 10:10","249.6","248.67","249.58","250.57"
"2021-08-13 10:15","249.3","248.42","249.21","250.27"
"2021-08-13 10:20","251.82","250.86","251.8","252.81"
"2021-08-13 10:25","252.72","251.81","252.62","253.74"
"2021-08-13 10:30","252.68","251.76","252.51","253.77"
"2021-08-13 10:35","252.38","251.38","252.14","253.64"
"2021-08-13 10:40","252.44","251.45","252.18","253.69"
"2021-08-13 10:45","252.54","251.64","252.33","253.67"
"2021-08-13 10:50","252.48","251.59","252.26","253.61"
"2021-08-13 10:55","252.25","251.31","252.08","253.37"
"2021-08-13 11:00","252.11","251.26","251.87","253.2"
"2021-08-13 11:05","251.97","250.87","251.76","253.3"
"2021-08-13 11:10","251.86","250.84","251.64","253.1"
"2021-08-13 11:15","251.54","250.6","251.37","252.67"
"2021-08-13 11:20","251.6","250.58","251.49","252.73"
"2021-08-13 11:25","251.41","250.41","251.26","252.58"
"2021-08-13 11:30","251.11","250.04","250.94","252.35"
"2021-08-13 11:35","251.08","250.01","251.03","252.22"
"2021-08-13 11:40","251.08","249.97","250.78","252.5"
"2021-08-13 11:45","251.37","250.35","251.05","252.71"
"2021-08-13 11:50","251.53","250.49","251.19","252.91"
"2021-08-13 11:55","251.16","250.13","250.91","252.44"
"2021-08-13 12:00","250.7","249.67","250.52","251.93"
"2021-08-13 12:05","250.5","249.43","250.3","251.77"
"2021-08-13 12:10","250.37","249.38","250.14","251.59"
"2021-08-13 12:15","251.14","250.12","251.01","252.3"
"2021-08-13 12:20","251.0","249.85","250.91","252.26"
"2021-08-13 12:25","251.23","250.19","251.07","252.44"
"2021-08-13 12:30","251.02","249.93","250.9","252.24"
"2021-08-13 12:35","251.29","250.36","251.16","252.37"
"2021-08-13 12:40","251.22","250.12","251.1","252.44"
"2021-08-13 12:45","251.35","250.28","251.17","252.62"
"2021-08-13 12:50","250.77","249.87","250.38","252.06"
"2021-08-13 12:55","250.88","249.84","250.59","252.23"
"2021-08-13 13:00","250.75","249.62","250.54","252.09"
"2021-08-13 13:05","250.93","249.8","250.74","252.26"
"2021-08-13 13:10","250.84","249.74","250.66","252.14"
"2021-08-13 13:15","250.93","249.8","250.81","252.18"
"2021-08-13 13:20","250.7","249.55","250.63","251.94"
"2021-08-13 13:25","250.7","249.63","250.65","251.84"
"2021-08-13 13:30","251.28","250.3","251.1","252.44"
"2021-08-13 13:35","251.62","250.46","251.48","252.94"
"2021-08-13 13:40","251.73","250.69","251.46","253.05"
"2021-08-13 13:45","251.59","250.78","251.14","252.87"
"2021-08-13 13:50","251.53","250.61","251.25","252.74"
"2021-08-13 13:55","252.01","251.16","251.72","253.16"
"2021-08-13 14:00","251.97","251.06","251.72","253.13"
"2021-08-13 14:05","251.72","250.81","251.42","252.95"
"2021-08-13 14:10","251.86","250.89","251.54","253.16"
"2021-08-13 14:15","252.27","251.25","252.04","253.54"
"2021-08-13 14:20","252.05","251.18","251.72","253.25"
"2021-08-13 14:25","250.66","249.9","250.25","251.83"
"2021-08-13 14:30","251.0","250.3","250.47","252.23"
"2021-08-13 14:35","251.04","250.18","250.69","252.25"
"2021-08-13 14:40","251.14","250.3","250.89","252.25"
"2021-08-13 14:45","250.9","250.04","250.69","251.98"
"2021-08-13 14:50","250.84","250.01","250.64","251.88"
"2021-08-13 14:55","251.02","250.18","250.91","251.98"
"2021-08-13 15:00","250.94","250.06","250.83","251.95"
"2021-08-13 15:05","251.13","250.1","251.08","252.21"
"2021-08-13 15:10","251.12","249.97","251.17","252.23"
"2021-08-13 15:15","251.26","250.35","251.23","252.22"
"2021-08-13 15:20","251.4","250.4","251.41","252.4"
"2021-08-13 15:25","251.74","250.64","251.75","252.83"
"2021-08-13 15:30","251.83","250.89","251.8","252.81"
"2021-08-13 15:35","251.72","250.89","251.62","252.66"
"2021-08-13 15:40","251.41","250.6","251.21","252.42"
"2021-08-13 15:45","251.06","250.21","250.86","252.12"
"2021-08-13 15:50","250.98","249.93","250.84","252.18"
