"Time stamp","Main 1   ()","Main 1 L1   ()","Main 1 L2   ()","Main 1 L3   ()"
"2021-08-18 03:35","0.9788","0.971","0.9738","0.9917"
"2021-08-18 03:40","0.9759","0.9608","0.9733","0.9938"
"2021-08-18 03:45","0.9769","0.9605","0.9737","0.9965"
"2021-08-18 03:50","0.9789","0.9682","0.9721","0.9964"
"2021-08-18 03:55","0.9806","0.975","0.9704","0.9966"
"2021-08-18 04:00","0.9816","0.9863","0.9635","0.995"
"2021-08-18 04:05","0.9685","0.9709","0.9408","0.994"
"2021-08-18 04:10","0.9647","0.9648","0.9362","0.9932"
"2021-08-18 04:15","0.9702","0.9792","0.9385","0.993"
"2021-08-18 04:20","0.9702","0.9793","0.9351","0.9963"
"2021-08-18 04:25","0.9699","0.9766","0.9367","0.9964"
"2021-08-18 04:30","0.9673","0.9707","0.935","0.9963"
"2021-08-18 04:35","0.9691","0.9765","0.9347","0.9963"
"2021-08-18 04:40","0.971","0.9819","0.9362","0.9951"
"2021-08-18 04:45","0.9675","0.9715","0.9387","0.9925"
"2021-08-18 04:50","0.9768","0.9695","0.968","0.993"
"2021-08-18 04:55","0.9679","0.9711","0.9383","0.9943"
"2021-08-18 05:00","0.9704","0.9813","0.9326","0.9973"
"2021-08-18 05:05","0.9699","0.9782","0.9344","0.9971"
"2021-08-18 05:10","0.972","0.9713","0.9485","0.9963"
"2021-08-18 05:15","0.9683","0.9743","0.9346","0.9962"
"2021-08-18 05:20","0.9683","0.9751","0.9337","0.9961"
"2021-08-18 05:25","0.972","0.9756","0.9483","0.9921"
"2021-08-18 05:30","0.9669","0.9684","0.9418","0.9905"
"2021-08-18 05:35","0.969","0.9791","0.9371","0.9909"
"2021-08-18 05:40","0.9712","0.9762","0.9439","0.9936"
"2021-08-18 05:45","0.9766","0.9834","0.9503","0.9963"
"2021-08-18 05:50","0.9709","0.9794","0.9362","0.9971"
"2021-08-18 05:55","0.9658","0.9612","0.9391","0.9972"
"2021-08-18 06:00","0.9683","0.9511","0.9577","0.9963"
"2021-08-18 06:05","0.9628","0.9575","0.9368","0.9941"
"2021-08-18 06:10","0.9627","0.9629","0.9337","0.9915"
"2021-08-18 06:15","0.9679","0.9639","0.9486","0.9913"
"2021-08-18 06:20","0.9661","0.9574","0.947","0.994"
"2021-08-18 06:25","0.9642","0.9595","0.9366","0.9965"
"2021-08-18 06:30","0.9711","0.9734","0.9431","0.9969"
"2021-08-18 06:35","0.9764","0.9761","0.956","0.9971"
"2021-08-18 06:40","0.9699","0.9741","0.9377","0.9979"
"2021-08-18 06:45","0.968","0.9721","0.9347","0.9974"
"2021-08-18 06:50","0.9702","0.9637","0.9535","0.9934"
"2021-08-18 06:55","0.9674","0.9726","0.9382","0.9916"
"2021-08-18 07:00","0.9698","0.9812","0.9367","0.9917"
"2021-08-18 07:05","0.9725","0.9753","0.9475","0.9949"
"2021-08-18 07:10","0.9711","0.9673","0.9485","0.9976"
"2021-08-18 07:15","0.9616","0.9517","0.9358","0.9974"
"2021-08-18 07:20","0.9725","0.9801","0.9411","0.9965"
"2021-08-18 07:25","0.9811","0.9801","0.9669","0.9965"
"2021-08-18 07:30","0.9735","0.9797","0.9439","0.9969"
"2021-08-18 07:35","0.9712","0.9758","0.9422","0.9958"
"2021-08-18 07:40","0.9834","0.9837","0.9742","0.9924"
"2021-08-18 07:45","0.9751","0.9836","0.9509","0.991"
"2021-08-18 07:50","0.9712","0.9807","0.9401","0.9928"
"2021-08-18 07:55","0.9763","0.9737","0.9591","0.9961"
"2021-08-18 08:00","0.9797","0.9816","0.9614","0.9962"
"2021-08-18 08:05","0.9723","0.9826","0.9385","0.996"
"2021-08-18 08:10","0.9719","0.972","0.9478","0.996"
"2021-08-18 08:15","0.9747","0.9579","0.9728","0.9934"
"2021-08-18 08:20","0.9674","0.9689","0.9414","0.9921"
"2021-08-18 08:25","0.9712","0.9824","0.939","0.9922"
"2021-08-18 08:30","0.9814","0.9773","0.9718","0.9953"
"2021-08-18 08:35","0.9722","0.9741","0.9459","0.9968"
"2021-08-18 08:40","0.9681","0.9681","0.9404","0.9959"
"2021-08-18 08:45","0.9786","0.9723","0.9678","0.9959"
"2021-08-18 08:50","0.9782","0.9839","0.9548","0.996"
"2021-08-18 08:55","0.9709","0.9801","0.9385","0.9942"
"2021-08-18 09:00","0.9775","0.9836","0.9585","0.9905"
"2021-08-18 09:05","0.9766","0.9743","0.9646","0.991"
"2021-08-18 09:10","0.968","0.9702","0.941","0.993"
"2021-08-18 09:15","0.9728","0.9728","0.9503","0.9955"
"2021-08-18 09:20","0.9808","0.9778","0.968","0.9967"
"2021-08-18 09:25","0.9702","0.9728","0.9409","0.997"
"2021-08-18 09:30","0.9697","0.9681","0.9444","0.9968"
"2021-08-18 09:35","0.9812","0.9745","0.9764","0.9927"
"2021-08-18 09:40","0.971","0.9783","0.9438","0.991"
"2021-08-18 09:45","0.9529","0.9331","0.9469","0.9789"
"2021-08-18 09:50","0.9379","0.8358","0.9797","0.9984"
"2021-08-18 09:55","0.9781","0.9565","0.9791","0.9989"
"2021-08-18 10:00","0.9706","0.9754","0.9447","0.9919"
"2021-08-18 10:05","0.9804","0.9817","0.9715","0.9882"
"2021-08-18 10:10","0.9645","0.965","0.9733","0.9554"
"2021-08-18 10:15","0.9327","0.9675","0.9754","0.8552"
"2021-08-18 10:20","0.9355","0.9683","0.9802","0.8581"
"2021-08-18 10:25","0.9529","0.9701","0.9747","0.9139"
"2021-08-18 10:30","0.9774","0.9686","0.9759","0.9878"
"2021-08-18 10:35","0.9756","0.9618","0.9775","0.9875"
"2021-08-18 10:40","0.977","0.9713","0.9722","0.9877"
"2021-08-18 10:45","0.9783","0.9718","0.9752","0.988"
"2021-08-18 10:50","0.9752","0.9641","0.9734","0.9881"
"2021-08-18 10:55","0.9378","0.9622","0.9718","0.8795"
"2021-08-18 11:00","0.9315","0.9721","0.9768","0.8456"
"2021-08-18 11:05","0.9299","0.9726","0.9713","0.8458"
"2021-08-18 11:10","0.9602","0.9599","0.9749","0.9458"
"2021-08-18 11:15","0.9783","0.9731","0.974","0.9878"
"2021-08-18 11:20","0.9754","0.9661","0.9723","0.9878"
"2021-08-18 11:25","0.9767","0.9658","0.9765","0.9878"
"2021-08-18 11:30","0.9742","0.9649","0.9701","0.9876"
"2021-08-18 11:35","0.9456","0.9683","0.9755","0.8931"
"2021-08-18 11:40","0.9303","0.9706","0.9748","0.8455"
"2021-08-18 11:45","0.9311","0.9784","0.97","0.8449"
"2021-08-18 11:50","0.9732","0.9846","0.977","0.9581"
"2021-08-18 11:55","0.9812","0.9829","0.9731","0.9878"
"2021-08-18 12:00","0.9813","0.9832","0.9729","0.9878"
"2021-08-18 12:05","0.9788","0.9706","0.9784","0.9874"
"2021-08-18 12:10","0.9772","0.9732","0.9707","0.9879"
"2021-08-18 12:15","0.9423","0.9669","0.9739","0.8862"
"2021-08-18 12:20","0.9269","0.9571","0.9763","0.8474"
"2021-08-18 12:25","0.9254","0.9514","0.9692","0.8558"
"2021-08-18 12:30","0.9648","0.9469","0.9774","0.9701"
"2021-08-18 12:35","0.9712","0.9512","0.975","0.9874"
"2021-08-18 12:40","0.971","0.9553","0.9704","0.9874"
"2021-08-18 12:45","0.9738","0.9574","0.9764","0.9876"
"2021-08-18 12:50","0.9687","0.9637","0.9721","0.9703"
"2021-08-18 12:55","0.9288","0.9683","0.9737","0.8444"
"2021-08-18 13:00","0.9292","0.969","0.9749","0.8438"
"2021-08-18 13:05","0.9395","0.9609","0.9717","0.8861"
"2021-08-18 13:10","0.9753","0.9598","0.9781","0.9881"
"2021-08-18 13:15","0.9772","0.9718","0.9725","0.9875"
"2021-08-18 13:20","0.9746","0.9627","0.9736","0.9875"
"2021-08-18 13:25","0.9759","0.9652","0.9751","0.9874"
"2021-08-18 13:30","0.9689","0.9491","0.9704","0.9873"
"2021-08-18 13:35","0.9339","0.9416","0.9763","0.8839"
"2021-08-18 13:40","0.924","0.9519","0.9738","0.8465"
"2021-08-18 13:45","0.9216","0.9481","0.9721","0.8448"
"2021-08-18 13:50","0.9532","0.9425","0.9762","0.941"
"2021-08-18 13:55","0.9694","0.95","0.9707","0.9877"
"2021-08-18 14:00","0.9699","0.9485","0.9734","0.9878"
"2021-08-18 14:05","0.9727","0.9545","0.9759","0.9877"
"2021-08-18 14:10","0.9699","0.9526","0.9699","0.9873"
"2021-08-18 14:15","0.9522","0.9383","0.9772","0.9411"
"2021-08-18 14:20","0.9241","0.946","0.9723","0.8542"
"2021-08-18 14:25","0.9301","0.9664","0.9714","0.8526"
"2021-08-18 14:30","0.9497","0.9818","0.9757","0.8917"
"2021-08-18 14:35","0.9789","0.9797","0.9697","0.9875"
"2021-08-18 14:40","0.9818","0.9818","0.9763","0.9873"
"2021-08-18 14:45","0.9769","0.9717","0.9721","0.9869"
"2021-08-18 14:50","0.9795","0.9787","0.9725","0.9873"
"2021-08-18 14:55","0.981","0.9803","0.9755","0.9872"
"2021-08-18 15:00","0.9481","0.9749","0.9701","0.8993"
"2021-08-18 15:05","0.9325","0.9797","0.9759","0.8419"
"2021-08-18 15:10","0.9366","0.9762","0.9722","0.8616"
"2021-08-18 15:15","0.9473","0.964","0.9752","0.9027"
"2021-08-18 15:20","0.9756","0.9571","0.9744","0.9955"
"2021-08-18 15:25","0.9715","0.9489","0.97","0.9956"
"2021-08-18 15:30","0.9676","0.932","0.9753","0.9955"
"2021-08-18 15:35","0.9672","0.9345","0.9717","0.9954"
"2021-08-18 15:40","0.9657","0.9299","0.9714","0.9958"
"2021-08-18 15:45","0.9715","0.9474","0.9749","0.9922"
"2021-08-18 15:50","0.9677","0.9454","0.9688","0.989"
"2021-08-18 15:55","0.9727","0.9518","0.9782","0.9883"
"2021-08-18 16:00","0.9713","0.9444","0.9768","0.9928"
"2021-08-18 16:05","0.9668","0.9317","0.9733","0.9956"
"2021-08-18 16:10","0.9682","0.9323","0.9766","0.9957"
"2021-08-18 16:15","0.9708","0.9448","0.972","0.9958"
"2021-08-18 16:20","0.9652","0.9284","0.9729","0.9944"
"2021-08-18 16:25","0.9643","0.9289","0.9752","0.9888"
"2021-08-18 16:30","0.9657","0.9349","0.969","0.9934"
"2021-08-18 16:35","0.9682","0.9309","0.978","0.9958"
"2021-08-18 16:40","0.9711","0.9444","0.9735","0.9955"
"2021-08-18 16:45","0.9706","0.9403","0.9757","0.9958"
"2021-08-18 16:50","0.9705","0.9409","0.9748","0.9959"
"2021-08-18 16:55","0.9638","0.9259","0.9701","0.9956"
"2021-08-18 17:00","0.9641","0.9204","0.9763","0.9957"
"2021-08-18 17:05","0.9663","0.9333","0.97","0.9957"
"2021-08-18 17:10","0.9698","0.9392","0.9749","0.9953"
"2021-08-18 17:15","0.9718","0.9444","0.9753","0.9957"
"2021-08-18 17:20","0.9671","0.936","0.9699","0.9955"
"2021-08-18 17:25","0.9637","0.9194","0.976","0.9958"
"2021-08-18 17:30","0.9619","0.919","0.9711","0.9957"
"2021-08-18 17:35","0.9699","0.9396","0.9745","0.9956"
"2021-08-18 17:40","0.9701","0.9406","0.9743","0.9956"
"2021-08-18 17:45","0.9685","0.9368","0.9731","0.9958"
"2021-08-18 17:50","0.9707","0.9434","0.9734","0.9955"
"2021-08-18 17:55","0.9655","0.9278","0.9733","0.9956"
"2021-08-18 18:00","0.9735","0.9508","0.974","0.9957"
"2021-08-18 18:05","0.9772","0.963","0.9731","0.9956"
"2021-08-18 18:10","0.9788","0.9685","0.9723","0.9958"
"2021-08-18 18:15","0.9768","0.9623","0.9725","0.9958"
"2021-08-18 18:20","0.9661","0.9308","0.9721","0.9956"
"2021-08-18 18:25","0.9699","0.9421","0.9725","0.9952"
"2021-08-18 18:30","0.9675","0.935","0.9718","0.9958"
"2021-08-18 18:35","0.9664","0.9312","0.9724","0.9958"
"2021-08-18 18:40","0.968","0.9363","0.9719","0.9958"
"2021-08-18 18:45","0.9666","0.9318","0.9723","0.9958"
"2021-08-18 18:50","0.9661","0.9306","0.972","0.9957"
"2021-08-18 18:55","0.9675","0.9357","0.9715","0.9955"
"2021-08-18 19:00","0.9653","0.9283","0.972","0.9958"
"2021-08-18 19:05","0.9656","0.9293","0.972","0.9957"
"2021-08-18 19:10","0.9671","0.9339","0.9716","0.9958"
"2021-08-18 19:15","0.9662","0.9304","0.9723","0.9959"
"2021-08-18 19:20","0.9668","0.9325","0.9723","0.9958"
"2021-08-18 19:25","0.9673","0.9342","0.9718","0.996"
"2021-08-18 19:30","0.9702","0.9426","0.9722","0.9959"
"2021-08-18 19:35","0.9736","0.9533","0.9714","0.9961"
"2021-08-18 19:40","0.9667","0.9313","0.9728","0.996"
"2021-08-18 19:45","0.9649","0.9264","0.9725","0.9959"
"2021-08-18 19:50","0.9712","0.9454","0.9724","0.996"
"2021-08-18 19:55","0.9712","0.9454","0.9722","0.9961"
"2021-08-18 20:00","0.9706","0.943","0.9729","0.9961"
"2021-08-18 20:05","0.9678","0.934","0.9733","0.9961"
"2021-08-18 20:10","0.9681","0.9364","0.9719","0.9961"
"2021-08-18 20:15","0.9709","0.9436","0.973","0.9961"
"2021-08-18 20:20","0.9696","0.9394","0.9735","0.996"
"2021-08-18 20:25","0.9711","0.9442","0.9735","0.9957"
"2021-08-18 20:30","0.9707","0.943","0.9734","0.9958"
"2021-08-18 20:35","0.9678","0.9345","0.9732","0.9959"
"2021-08-18 20:40","0.9713","0.9445","0.9733","0.9961"
"2021-08-18 20:45","0.9714","0.9461","0.9736","0.9947"
"2021-08-18 20:50","0.9709","0.9509","0.9736","0.9883"
"2021-08-18 20:55","0.9679","0.9422","0.9733","0.9882"
"2021-08-18 21:00","0.9664","0.9374","0.9734","0.9885"
"2021-08-18 21:05","0.9716","0.949","0.9732","0.9927"
"2021-08-18 21:10","0.973","0.9506","0.9725","0.9961"
"2021-08-18 21:15","0.9699","0.9412","0.9727","0.996"
"2021-08-18 21:20","0.9675","0.9337","0.9729","0.996"
"2021-08-18 21:25","0.9654","0.9275","0.9727","0.9962"
"2021-08-18 21:30","0.9714","0.9439","0.9744","0.9959"
"2021-08-18 21:35","0.9729","0.949","0.9737","0.9962"
"2021-08-18 21:40","0.9738","0.9545","0.9708","0.9961"
"2021-08-18 21:45","0.9745","0.9508","0.9768","0.9961"
"2021-08-18 21:50","0.9681","0.9372","0.9711","0.9962"
"2021-08-18 21:55","0.9689","0.9368","0.9739","0.9962"
"2021-08-18 22:00","0.972","0.9457","0.9745","0.996"
"2021-08-18 22:05","0.9692","0.9402","0.9719","0.9956"
"2021-08-18 22:10","0.9802","0.9688","0.9774","0.9946"
"2021-08-18 22:15","0.9813","0.9768","0.9709","0.9963"
"2021-08-18 22:20","0.9794","0.973","0.9692","0.9962"
"2021-08-18 22:25","0.9822","0.9692","0.9812","0.9963"
"2021-08-18 22:30","0.982","0.962","0.9879","0.9961"
"2021-08-18 22:35","0.9786","0.9659","0.9738","0.9962"
"2021-08-18 22:40","0.9715","0.9752","0.9429","0.9964"
"2021-08-18 22:45","0.9705","0.9707","0.9446","0.9964"
"2021-08-18 22:50","0.9739","0.9652","0.9602","0.9963"
"2021-08-18 22:55","0.9806","0.9652","0.9804","0.9964"
"2021-08-18 23:00","0.9807","0.9713","0.9746","0.9964"
"2021-08-18 23:05","0.981","0.9721","0.9747","0.9962"
"2021-08-18 23:10","0.983","0.9744","0.9785","0.9962"
"2021-08-18 23:15","0.9793","0.9692","0.9728","0.9961"
"2021-08-18 23:20","0.9783","0.9618","0.9769","0.9962"
"2021-08-18 23:25","0.9806","0.9751","0.9707","0.9961"
"2021-08-18 23:30","0.9813","0.9738","0.9739","0.9962"
"2021-08-18 23:35","0.9808","0.9742","0.9722","0.9962"
"2021-08-18 23:40","0.9775","0.9662","0.9704","0.9961"
"2021-08-18 23:45","0.978","0.9632","0.9749","0.9961"
"2021-08-18 23:50","0.9787","0.9708","0.9691","0.9963"
"2021-08-18 23:55","0.9811","0.9713","0.976","0.9962"
"2021-08-19 00:00","0.9809","0.9763","0.9703","0.9963"
"2021-08-19 00:05","0.9814","0.9743","0.9737","0.9962"
"2021-08-19 00:10","0.9822","0.9763","0.9743","0.9961"
"2021-08-19 00:15","0.9836","0.9854","0.9703","0.9952"
"2021-08-19 00:20","0.9868","0.9878","0.9769","0.9957"
"2021-08-19 00:25","0.9845","0.9876","0.9708","0.9951"
"2021-08-19 00:30","0.9831","0.9796","0.9751","0.9946"
"2021-08-19 00:35","0.9805","0.9754","0.971","0.9953"
"2021-08-19 00:40","0.9762","0.9611","0.9721","0.9956"
"2021-08-19 00:45","0.9784","0.9647","0.9745","0.9962"
"2021-08-19 00:50","0.9775","0.9666","0.9698","0.9961"
"2021-08-19 00:55","0.9828","0.9759","0.9765","0.9961"
"2021-08-19 01:00","0.982","0.9792","0.9708","0.996"
"2021-08-19 01:05","0.9801","0.9689","0.9753","0.9962"
"2021-08-19 01:10","0.9793","0.9688","0.973","0.9962"
"2021-08-19 01:15","0.9787","0.9686","0.9713","0.9962"
"2021-08-19 01:20","0.9817","0.9731","0.9759","0.9961"
"2021-08-19 01:25","0.9809","0.9773","0.9693","0.9963"
"2021-08-19 01:30","0.9805","0.9674","0.9781","0.9962"
"2021-08-19 01:35","0.9831","0.9671","0.986","0.9962"
"2021-08-19 01:40","0.9836","0.9677","0.9868","0.9963"
"2021-08-19 01:45","0.9826","0.9698","0.9818","0.9963"
"2021-08-19 01:50","0.982","0.976","0.9745","0.9955"
"2021-08-19 01:55","0.9788","0.9764","0.9673","0.9928"
"2021-08-19 02:00","0.9842","0.9834","0.9793","0.9899"
"2021-08-19 02:05","0.9805","0.9744","0.9771","0.9902"
"2021-08-19 02:10","0.9782","0.9768","0.9679","0.9901"
"2021-08-19 02:15","0.9809","0.9747","0.9782","0.99"
"2021-08-19 02:20","0.9825","0.9703","0.9877","0.9896"
"2021-08-19 02:25","0.9834","0.9709","0.9898","0.9896"
"2021-08-19 02:30","0.9822","0.9694","0.988","0.9893"
"2021-08-19 02:35","0.9814","0.9672","0.9876","0.9896"
"2021-08-19 02:40","0.9828","0.9707","0.9888","0.989"
"2021-08-19 02:45","0.9703","0.9794","0.9414","0.9902"
"2021-08-19 02:50","0.9681","0.9799","0.9336","0.9909"
"2021-08-19 02:55","0.9672","0.9695","0.9405","0.9917"
"2021-08-19 03:00","0.9771","0.96","0.9807","0.9906"
"2021-08-19 03:05","0.9826","0.9763","0.9816","0.9899"
"2021-08-19 03:10","0.9795","0.9804","0.9723","0.9858"
"2021-08-19 03:15","0.9736","0.9752","0.9748","0.9708"
"2021-08-19 03:20","0.975","0.9663","0.9853","0.9734"
"2021-08-19 03:25","0.9807","0.9723","0.9909","0.979"
"2021-08-19 03:30","0.9837","0.9744","0.9884","0.9883"
"2021-08-19 03:35","0.979","0.968","0.9812","0.9878"
"2021-08-19 03:40","0.9771","0.9742","0.9705","0.9866"
"2021-08-19 03:45","0.9788","0.976","0.9741","0.9863"
"2021-08-19 03:50","0.9845","0.9813","0.9852","0.987"
"2021-08-19 03:55","0.9754","0.9774","0.9904","0.9584"
"2021-08-19 04:00","0.9557","0.9732","0.9884","0.9056"
"2021-08-19 04:05","0.9517","0.9718","0.9878","0.8956"
"2021-08-19 04:10","0.9704","0.9756","0.9902","0.9454"
"2021-08-19 04:15","0.9783","0.9676","0.9868","0.9806"
"2021-08-19 04:20","0.9643","0.9797","0.933","0.9802"
"2021-08-19 04:25","0.9619","0.9746","0.931","0.9803"
"2021-08-19 04:30","0.9672","0.9696","0.9518","0.9804"
"2021-08-19 04:35","0.9618","0.9697","0.9811","0.9348"
"2021-08-19 04:40","0.9521","0.979","0.9839","0.8934"
"2021-08-19 04:45","0.949","0.9818","0.977","0.8883"
"2021-08-19 04:50","0.9621","0.9654","0.9696","0.9513"
"2021-08-19 04:55","0.9766","0.968","0.9803","0.9816"
"2021-08-19 05:00","0.9832","0.9795","0.9858","0.9845"
"2021-08-19 05:05","0.9844","0.9796","0.9876","0.986"
"2021-08-19 05:10","0.9714","0.9726","0.9558","0.9858"
"2021-08-19 05:15","0.9706","0.977","0.9492","0.9857"
"2021-08-19 05:20","0.9717","0.9777","0.9683","0.9691"
"2021-08-19 05:25","0.9717","0.9765","0.9686","0.97"
"2021-08-19 05:30","0.9692","0.9666","0.9671","0.9739"
"2021-08-19 05:35","0.9781","0.9791","0.9681","0.9871"
"2021-08-19 05:40","0.9785","0.9763","0.9691","0.9903"
"2021-08-19 05:45","0.9791","0.9785","0.9688","0.99"
"2021-08-19 05:50","0.9763","0.9736","0.9612","0.9942"
"2021-08-19 05:55","0.9762","0.9829","0.9518","0.994"
"2021-08-19 06:00","0.9727","0.9765","0.9501","0.9915"
"2021-08-19 06:05","0.9686","0.9709","0.9508","0.9841"
"2021-08-19 06:10","0.9672","0.9737","0.9507","0.9772"
"2021-08-19 06:15","0.969","0.9794","0.9501","0.9775"
"2021-08-19 06:20","0.9672","0.9721","0.9499","0.9798"
"2021-08-19 06:25","0.9736","0.9816","0.9509","0.9883"
"2021-08-19 06:30","0.9744","0.9848","0.95","0.9886"
"2021-08-19 06:35","0.9768","0.99","0.95","0.9904"
"2021-08-19 06:40","0.9766","0.9892","0.9504","0.9902"
"2021-08-19 06:45","0.9723","0.9773","0.9491","0.9906"
"2021-08-19 06:50","0.9708","0.9629","0.9615","0.9882"
"2021-08-19 06:55","0.9685","0.9701","0.9572","0.9784"
"2021-08-19 07:00","0.973","0.9796","0.9493","0.9903"
"2021-08-19 07:05","0.9737","0.9808","0.9477","0.9926"
"2021-08-19 07:10","0.9727","0.9765","0.9494","0.9922"
"2021-08-19 07:15","0.9725","0.9705","0.9566","0.9905"
"2021-08-19 07:20","0.9745","0.979","0.9542","0.9904"
"2021-08-19 07:25","0.971","0.9757","0.9486","0.9888"
"2021-08-19 07:30","0.9683","0.9703","0.9469","0.9879"
"2021-08-19 07:35","0.9639","0.9595","0.9446","0.9878"
"2021-08-19 07:40","0.9839","0.9819","0.9808","0.989"
"2021-08-19 07:45","0.9711","0.9859","0.9491","0.9784"
"2021-08-19 07:50","0.9663","0.9834","0.9492","0.9663"
"2021-08-19 07:55","0.9647","0.9808","0.9474","0.9659"
"2021-08-19 08:00","0.9791","0.9853","0.9741","0.9781"
"2021-08-19 08:05","0.9726","0.9859","0.9453","0.9866"
"2021-08-19 08:10","0.9697","0.9809","0.942","0.9863"
"2021-08-19 08:15","0.967","0.971","0.9419","0.9882"
"2021-08-19 08:20","0.9786","0.9743","0.974","0.9877"
"2021-08-19 08:25","0.9709","0.9783","0.947","0.9875"
"2021-08-19 08:30","0.9578","0.9754","0.9455","0.9525"
"2021-08-19 08:35","0.9571","0.9717","0.9514","0.9482"
"2021-08-19 08:40","0.9708","0.9873","0.973","0.9523"
"2021-08-19 08:45","0.9715","0.9872","0.9438","0.9837"
"2021-08-19 08:50","0.9673","0.9747","0.943","0.9842"
"2021-08-19 08:55","0.9723","0.9724","0.96","0.9846"
"2021-08-19 09:00","0.9755","0.9866","0.9557","0.9844"
"2021-08-19 09:05","0.9709","0.9854","0.9425","0.9848"
"2021-08-19 09:10","0.9677","0.9859","0.9414","0.9758"
"2021-08-19 09:15","0.9616","0.9761","0.974","0.9347"
"2021-08-19 09:20","0.9452","0.9762","0.9457","0.9139"
"2021-08-19 09:25","0.9627","0.986","0.9444","0.9579"
"2021-08-19 09:30","0.975","0.985","0.9536","0.9866"
"2021-08-19 09:35","0.9787","0.9807","0.9705","0.985"
"2021-08-19 09:40","0.9687","0.9776","0.9441","0.9845"
"2021-08-19 09:45","0.9692","0.9811","0.9422","0.9845"
"2021-08-19 09:50","0.9783","0.9874","0.9697","0.9779"
"2021-08-19 09:55","0.9112","0.8801","0.9597","0.894"
"2021-08-19 10:00","0.8464","0.7781","0.9498","0.8113"
"2021-08-19 10:05","0.8665","0.77","0.9491","0.8806"
"2021-08-19 10:10","0.9052","0.7669","0.9614","0.9875"
"2021-08-19 10:15","0.9039","0.7684","0.956","0.9875"
"2021-08-19 10:20","0.907","0.7834","0.9503","0.9874"
"2021-08-19 10:25","0.9182","0.8179","0.9493","0.9874"
"2021-08-19 10:30","0.91","0.8257","0.9494","0.9549"
"2021-08-19 10:35","0.8668","0.8248","0.949","0.8266"
"2021-08-19 10:40","0.8665","0.8074","0.9701","0.822"
"2021-08-19 10:45","0.8661","0.7737","0.9489","0.8759"
"2021-08-19 10:50","0.9011","0.7663","0.9495","0.9875"
"2021-08-19 10:55","0.9112","0.7963","0.9497","0.9876"
"2021-08-19 11:00","0.917","0.815","0.9487","0.9874"
"2021-08-19 11:05","0.9239","0.8349","0.9495","0.9873"
"2021-08-19 11:10","0.9148","0.8196","0.9495","0.9754"
"2021-08-19 11:15","0.8515","0.7925","0.949","0.8131"
"2021-08-19 11:20","0.8459","0.7753","0.9501","0.8125"
"2021-08-19 11:25","0.855","0.7852","0.9505","0.8295"
