"Time stamp","Main 1   ()","Main 1 L1   ()","Main 1 L2   ()","Main 1 L3   ()"
"2021-07-31 04:35","0.9282","0.8425","0.9544","0.9877"
"2021-07-31 04:40","0.9254","0.8349","0.9536","0.9878"
"2021-07-31 04:45","0.9086","0.785","0.9529","0.988"
"2021-07-31 04:50","0.9228","0.8262","0.9544","0.988"
"2021-07-31 04:55","0.9253","0.8364","0.9541","0.9855"
"2021-07-31 05:00","0.8699","0.8403","0.9538","0.8158"
"2021-07-31 05:05","0.8453","0.8286","0.954","0.7534"
"2021-07-31 05:10","0.8774","0.8241","0.9542","0.8541"
"2021-07-31 05:15","0.9178","0.8138","0.9543","0.9855"
"2021-07-31 05:20","0.9202","0.8198","0.9553","0.9857"
"2021-07-31 05:25","0.9284","0.8332","0.9669","0.9853"
"2021-07-31 05:30","0.9255","0.8363","0.955","0.9854"
"2021-07-31 05:35","0.904","0.8196","0.954","0.9385"
"2021-07-31 05:40","0.852","0.8175","0.9543","0.7844"
"2021-07-31 05:45","0.8679","0.8448","0.9533","0.8056"
"2021-07-31 05:50","0.9039","0.8698","0.9531","0.8889"
"2021-07-31 05:55","0.9285","0.8448","0.9535","0.9873"
"2021-07-31 06:00","0.9212","0.8241","0.9529","0.9867"
"2021-07-31 06:05","0.911","0.8171","0.9312","0.9847"
"2021-07-31 06:10","0.9136","0.8366","0.9196","0.9847"
"2021-07-31 06:15","0.8936","0.8263","0.9181","0.9366"
"2021-07-31 06:20","0.8309","0.8231","0.9263","0.7434"
"2021-07-31 06:25","0.8271","0.8057","0.9334","0.7423"
"2021-07-31 06:30","0.8486","0.8012","0.9218","0.8229"
"2021-07-31 06:35","0.9142","0.8377","0.9204","0.9845"
"2021-07-31 06:40","0.9126","0.8342","0.9192","0.9844"
"2021-07-31 06:45","0.9101","0.8266","0.9191","0.9846"
"2021-07-31 06:50","0.9078","0.8197","0.9196","0.9843"
"2021-07-31 06:55","0.8505","0.8144","0.9235","0.8136"
"2021-07-31 07:00","0.8409","0.808","0.9234","0.7913"
"2021-07-31 07:05","0.8591","0.8402","0.9151","0.8222"
"2021-07-31 07:10","0.9095","0.8228","0.9211","0.9847"
"2021-07-31 07:15","0.9156","0.8129","0.9496","0.9844"
"2021-07-31 07:20","0.903","0.7997","0.9179","0.9915"
"2021-07-31 07:25","0.9087","0.8143","0.9167","0.9951"
"2021-07-31 07:30","0.9103","0.824","0.9162","0.9908"
"2021-07-31 07:35","0.9075","0.8191","0.917","0.9864"
"2021-07-31 07:40","0.906","0.8119","0.919","0.9873"
"2021-07-31 07:45","0.9037","0.801","0.9189","0.9912"
"2021-07-31 07:50","0.9093","0.8154","0.9194","0.9932"
"2021-07-31 07:55","0.9152","0.8386","0.9204","0.9866"
"2021-07-31 08:00","0.9053","0.8092","0.9206","0.9862"
"2021-07-31 08:05","0.8991","0.8013","0.9367","0.9595"
"2021-07-31 08:10","0.8332","0.8356","0.9299","0.7341"
"2021-07-31 08:15","0.8323","0.8385","0.9238","0.7348"
"2021-07-31 08:20","0.8332","0.8428","0.9224","0.7344"
"2021-07-31 08:25","0.8306","0.8219","0.9252","0.7449"
"2021-07-31 08:30","0.9117","0.828","0.9238","0.9835"
"2021-07-31 08:35","0.9107","0.8268","0.9216","0.9839"
"2021-07-31 08:40","0.9203","0.8316","0.9457","0.9838"
"2021-07-31 08:45","0.9151","0.8397","0.9217","0.9839"
"2021-07-31 08:50","0.9134","0.8313","0.9253","0.9836"
"2021-07-31 08:55","0.8638","0.8367","0.9264","0.8285"
"2021-07-31 09:00","0.8684","0.8953","0.9247","0.7852"
"2021-07-31 09:05","0.8518","0.8548","0.9173","0.7834"
"2021-07-31 09:10","0.848","0.843","0.9177","0.7834"
"2021-07-31 09:15","0.9149","0.8548","0.9217","0.9683"
"2021-07-31 09:20","0.9091","0.8117","0.9212","0.9946"
"2021-07-31 09:25","0.9194","0.8447","0.922","0.9917"
"2021-07-31 09:30","0.9048","0.8024","0.9282","0.984"
"2021-07-31 09:35","0.8623","0.8268","0.9368","0.8235"
"2021-07-31 09:40","0.8287","0.8327","0.9211","0.7325"
"2021-07-31 09:45","0.8299","0.8329","0.9226","0.7344"
"2021-07-31 09:50","0.8263","0.8248","0.9211","0.733"
"2021-07-31 09:55","0.8315","0.8207","0.9414","0.7326"
"2021-07-31 10:00","0.9062","0.8007","0.9425","0.9754"
"2021-07-31 10:05","0.9236","0.8441","0.9437","0.9832"
"2021-07-31 10:10","0.9253","0.8476","0.9448","0.9836"
"2021-07-31 10:15","0.9202","0.8291","0.9458","0.9859"
"2021-07-31 10:20","0.9054","0.828","0.9496","0.9387"
"2021-07-31 10:25","0.8501","0.8142","0.9528","0.7834"
"2021-07-31 10:30","0.8554","0.8333","0.9515","0.7814"
"2021-07-31 10:35","0.8562","0.8571","0.9512","0.7603"
"2021-07-31 10:40","0.8818","0.8524","0.9519","0.8412"
"2021-07-31 10:45","0.9215","0.8287","0.9526","0.9834"
"2021-07-31 10:50","0.9163","0.8122","0.9537","0.9832"
"2021-07-31 10:55","0.9219","0.8281","0.9541","0.9837"
"2021-07-31 11:00","0.9277","0.8473","0.9522","0.9837"
"2021-07-31 11:05","0.8953","0.8443","0.9501","0.8916"
"2021-07-31 11:10","0.8489","0.8409","0.95","0.7558"
"2021-07-31 11:15","0.9164","0.8139","0.9498","0.9855"
"2021-07-31 11:20","0.9125","0.8023","0.9499","0.9855"
"2021-07-31 11:25","0.9251","0.8301","0.9509","0.9945"
"2021-07-31 11:30","0.9312","0.848","0.9509","0.9947"
"2021-07-31 11:35","0.9269","0.835","0.9505","0.9952"
"2021-07-31 11:40","0.9187","0.8104","0.9506","0.9952"
"2021-07-31 11:45","0.9218","0.8215","0.9512","0.9929"
"2021-07-31 11:50","0.9083","0.8144","0.9525","0.958"
"2021-07-31 11:55","0.8195","0.7782","0.9494","0.7311"
"2021-07-31 12:00","0.8684","0.8492","0.9491","0.807"
"2021-07-31 12:05","0.9492","0.9135","0.9493","0.9849"
"2021-07-31 12:10","0.9293","0.8535","0.9502","0.9844"
"2021-07-31 12:15","0.9733","0.9567","0.9761","0.9873"
"2021-07-31 12:20","0.9809","0.9771","0.9714","0.9942"
"2021-07-31 12:25","0.9698","0.9771","0.9377","0.9947"
"2021-07-31 12:30","0.9767","0.9765","0.9593","0.9945"
"2021-07-31 12:35","0.9841","0.9814","0.9767","0.9942"
"2021-07-31 12:40","0.9782","0.9784","0.9697","0.9866"
"2021-07-31 12:45","0.9799","0.9797","0.9686","0.9914"
"2021-07-31 12:50","0.9833","0.9813","0.9747","0.9939"
"2021-07-31 12:55","0.9792","0.9775","0.9671","0.993"
"2021-07-31 13:00","0.9777","0.973","0.9732","0.9869"
"2021-07-31 13:05","0.9812","0.9797","0.9704","0.9936"
"2021-07-31 13:10","0.9797","0.9773","0.9684","0.9935"
"2021-07-31 13:15","0.9797","0.9792","0.9749","0.985"
"2021-07-31 13:20","0.9776","0.9795","0.9674","0.9861"
"2021-07-31 13:25","0.9817","0.9768","0.9753","0.9932"
"2021-07-31 13:30","0.9778","0.9714","0.9691","0.9929"
"2021-07-31 13:35","0.9809","0.9793","0.9688","0.9947"
"2021-07-31 13:40","0.9809","0.9729","0.974","0.9959"
"2021-07-31 13:45","0.9773","0.9785","0.9673","0.9861"
"2021-07-31 13:50","0.9796","0.9773","0.9736","0.988"
"2021-07-31 13:55","0.9777","0.9708","0.9689","0.9934"
"2021-07-31 14:00","0.9764","0.9663","0.9695","0.9934"
"2021-07-31 14:05","0.9792","0.9683","0.9735","0.9958"
"2021-07-31 14:10","0.9779","0.9715","0.9665","0.9959"
"2021-07-31 14:15","0.9808","0.9742","0.9722","0.9961"
"2021-07-31 14:20","0.9763","0.9646","0.9683","0.9962"
"2021-07-31 14:25","0.9773","0.9687","0.967","0.9962"
"2021-07-31 14:30","0.9808","0.973","0.9734","0.9962"
"2021-07-31 14:35","0.9784","0.9722","0.9669","0.9961"
"2021-07-31 14:40","0.9794","0.9714","0.9709","0.996"
"2021-07-31 14:45","0.9824","0.9798","0.9716","0.9958"
"2021-07-31 14:50","0.9779","0.9711","0.967","0.9956"
"2021-07-31 14:55","0.9805","0.9718","0.9741","0.9957"
"2021-07-31 15:00","0.9795","0.9751","0.9674","0.996"
"2021-07-31 15:05","0.9809","0.9766","0.9705","0.9957"
"2021-07-31 15:10","0.9812","0.9755","0.9724","0.9958"
"2021-07-31 15:15","0.9799","0.9781","0.9661","0.9957"
"2021-07-31 15:20","0.9833","0.9795","0.9746","0.9958"
"2021-07-31 15:25","0.9845","0.9849","0.973","0.9958"
"2021-07-31 15:30","0.9806","0.979","0.967","0.996"
"2021-07-31 15:35","0.9787","0.9714","0.969","0.9959"
"2021-07-31 15:40","0.9788","0.9685","0.9722","0.9957"
"2021-07-31 15:45","0.9753","0.9643","0.9657","0.9961"
"2021-07-31 15:50","0.9798","0.9703","0.9732","0.9961"
"2021-07-31 15:55","0.978","0.9726","0.9655","0.9961"
"2021-07-31 16:00","0.9803","0.9733","0.9715","0.9961"
"2021-07-31 16:05","0.9793","0.9722","0.9697","0.9961"
"2021-07-31 16:10","0.9797","0.9759","0.9675","0.9959"
"2021-07-31 16:15","0.9817","0.9762","0.9729","0.996"
"2021-07-31 16:20","0.9777","0.9717","0.9655","0.996"
"2021-07-31 16:25","0.9812","0.9723","0.9754","0.9959"
"2021-07-31 16:30","0.9703","0.9457","0.9694","0.9958"
"2021-07-31 16:35","0.9466","0.8874","0.9588","0.9937"
"2021-07-31 16:40","0.9547","0.9198","0.9486","0.9957"
"2021-07-31 16:45","0.9503","0.9126","0.9426","0.9958"
"2021-07-31 16:50","0.952","0.9168","0.9435","0.9958"
"2021-07-31 16:55","0.947","0.9023","0.9427","0.996"
"2021-07-31 17:00","0.9447","0.8965","0.9417","0.9959"
"2021-07-31 17:05","0.9535","0.9224","0.9423","0.9959"
"2021-07-31 17:10","0.9499","0.9122","0.9418","0.9959"
"2021-07-31 17:15","0.9475","0.9033","0.9433","0.996"
"2021-07-31 17:20","0.9718","0.9466","0.9729","0.9961"
"2021-07-31 17:25","0.982","0.9778","0.9717","0.9965"
"2021-07-31 17:30","0.9786","0.975","0.9649","0.9961"
"2021-07-31 17:35","0.9815","0.9748","0.9736","0.9961"
"2021-07-31 17:40","0.9792","0.9752","0.9663","0.9961"
"2021-07-31 17:45","0.9814","0.9769","0.9714","0.996"
"2021-07-31 17:50","0.9811","0.9779","0.9696","0.996"
"2021-07-31 17:55","0.9801","0.9771","0.9671","0.9961"
"2021-07-31 18:00","0.9813","0.9737","0.9741","0.9963"
"2021-07-31 18:05","0.9791","0.9743","0.9667","0.9963"
"2021-07-31 18:10","0.9817","0.9764","0.9724","0.9963"
"2021-07-31 18:15","0.9792","0.9728","0.9688","0.9962"
"2021-07-31 18:20","0.9799","0.9756","0.9679","0.9962"
"2021-07-31 18:25","0.9803","0.971","0.9736","0.9963"
"2021-07-31 18:30","0.9774","0.9693","0.9666","0.9964"
"2021-07-31 18:35","0.9786","0.9683","0.9714","0.9962"
"2021-07-31 18:40","0.978","0.9695","0.9684","0.9963"
"2021-07-31 18:45","0.9792","0.9733","0.9681","0.9963"
"2021-07-31 18:50","0.9812","0.9746","0.9728","0.9963"
"2021-07-31 18:55","0.9753","0.9641","0.9656","0.9963"
"2021-07-31 19:00","0.979","0.9674","0.9733","0.9963"
"2021-07-31 19:05","0.9774","0.9703","0.9659","0.9962"
"2021-07-31 19:10","0.9812","0.9765","0.971","0.9961"
"2021-07-31 19:15","0.979","0.9722","0.9689","0.9961"
"2021-07-31 19:20","0.9769","0.9675","0.9673","0.9961"
"2021-07-31 19:25","0.9785","0.9672","0.9722","0.9961"
"2021-07-31 19:30","0.978","0.9709","0.9671","0.9962"
"2021-07-31 19:35","0.9803","0.9731","0.9715","0.9965"
"2021-07-31 19:40","0.9785","0.9739","0.9654","0.9963"
"2021-07-31 19:45","0.9794","0.9731","0.9702","0.9949"
"2021-07-31 19:50","0.9794","0.9701","0.9718","0.9965"
"2021-07-31 19:55","0.9762","0.9689","0.9654","0.9945"
"2021-07-31 20:00","0.9812","0.9719","0.9761","0.9956"
"2021-07-31 20:05","0.9794","0.9731","0.9691","0.9962"
"2021-07-31 20:10","0.9763","0.966","0.9665","0.9965"
"2021-07-31 20:15","0.9822","0.9708","0.9795","0.9963"
"2021-07-31 20:20","0.9846","0.9706","0.987","0.9962"
"2021-07-31 20:25","0.9873","0.9776","0.9881","0.9962"
"2021-07-31 20:30","0.9862","0.9748","0.9878","0.9962"
"2021-07-31 20:35","0.9787","0.9677","0.9723","0.9963"
"2021-07-31 20:40","0.9661","0.9661","0.936","0.9963"
"2021-07-31 20:45","0.9699","0.9668","0.9468","0.9962"
"2021-07-31 20:50","0.9784","0.9651","0.9754","0.9948"
"2021-07-31 20:55","0.9817","0.9741","0.977","0.9942"
"2021-07-31 21:00","0.977","0.9664","0.9683","0.9963"
"2021-07-31 21:05","0.9761","0.9604","0.9725","0.9954"
"2021-07-31 21:10","0.9769","0.9616","0.973","0.9963"
"2021-07-31 21:15","0.9766","0.9642","0.9692","0.9964"
"2021-07-31 21:20","0.9791","0.9661","0.9749","0.9964"
"2021-07-31 21:25","0.9802","0.9758","0.9687","0.9963"
"2021-07-31 21:30","0.9829","0.9779","0.9746","0.9963"
"2021-07-31 21:35","0.9804","0.9752","0.9709","0.9951"
"2021-07-31 21:40","0.9811","0.9778","0.9698","0.9959"
"2021-07-31 21:45","0.9803","0.9708","0.9737","0.9964"
"2021-07-31 21:50","0.9775","0.9688","0.9674","0.9964"
"2021-07-31 21:55","0.977","0.9604","0.9741","0.9965"
"2021-07-31 22:00","0.9744","0.9597","0.9671","0.9965"
"2021-07-31 22:05","0.9797","0.9714","0.9723","0.9955"
"2021-07-31 22:10","0.975","0.9636","0.9676","0.994"
"2021-07-31 22:15","0.9749","0.9602","0.9689","0.9958"
"2021-07-31 22:20","0.9776","0.9633","0.9733","0.9964"
"2021-07-31 22:25","0.9768","0.9673","0.9665","0.9968"
"2021-07-31 22:30","0.9774","0.962","0.9738","0.9964"
"2021-07-31 22:35","0.9737","0.9569","0.9675","0.9967"
"2021-07-31 22:40","0.9761","0.96","0.9718","0.9965"
"2021-07-31 22:45","0.9792","0.9663","0.9749","0.9966"
"2021-07-31 22:50","0.9783","0.9702","0.9684","0.9965"
"2021-07-31 22:55","0.9804","0.9693","0.9755","0.9965"
"2021-07-31 23:00","0.977","0.9659","0.9686","0.9965"
"2021-07-31 23:05","0.974","0.9534","0.9721","0.9965"
"2021-07-31 23:10","0.9772","0.9606","0.9747","0.9965"
"2021-07-31 23:15","0.9794","0.9664","0.9753","0.9965"
"2021-07-31 23:20","0.979","0.9749","0.9658","0.9965"
"2021-07-31 23:25","0.9783","0.9675","0.9709","0.9965"
"2021-07-31 23:30","0.9772","0.9593","0.9761","0.9962"
"2021-07-31 23:35","0.9756","0.9634","0.9671","0.9965"
"2021-07-31 23:40","0.9722","0.9503","0.97","0.9965"
"2021-07-31 23:45","0.9808","0.9695","0.9766","0.9964"
"2021-07-31 23:50","0.9741","0.9577","0.9682","0.9966"
"2021-07-31 23:55","0.9777","0.9658","0.9709","0.9965"
"2021-08-01 00:00","0.9786","0.9689","0.9705","0.9964"
"2021-08-01 00:05","0.98","0.9753","0.9684","0.9965"
"2021-08-01 00:10","0.9815","0.9724","0.9759","0.9962"
"2021-08-01 00:15","0.9716","0.9494","0.9686","0.9968"
"2021-08-01 00:20","0.9799","0.9672","0.9762","0.9965"
"2021-08-01 00:25","0.9797","0.9706","0.972","0.9965"
"2021-08-01 00:30","0.9804","0.9743","0.9704","0.9965"
"2021-08-01 00:35","0.9817","0.9748","0.974","0.9965"
"2021-08-01 00:40","0.9803","0.9762","0.9685","0.9964"
"2021-08-01 00:45","0.9822","0.9755","0.9748","0.9965"
"2021-08-01 00:50","0.9797","0.9756","0.9673","0.9964"
"2021-08-01 00:55","0.9784","0.9667","0.9729","0.9957"
"2021-08-01 01:00","0.9793","0.9694","0.9732","0.9955"
"2021-08-01 01:05","0.9782","0.9707","0.9685","0.9956"
"2021-08-01 01:10","0.9817","0.9751","0.9749","0.9951"
"2021-08-01 01:15","0.9771","0.9688","0.9677","0.995"
"2021-08-01 01:20","0.978","0.9648","0.9742","0.995"
"2021-08-01 01:25","0.9776","0.9658","0.9723","0.9949"
"2021-08-01 01:30","0.981","0.9783","0.9698","0.9951"
"2021-08-01 01:35","0.9805","0.9694","0.9768","0.9955"
"2021-08-01 01:40","0.9753","0.962","0.9686","0.9955"
"2021-08-01 01:45","0.9795","0.9698","0.9733","0.9956"
"2021-08-01 01:50","0.9808","0.9751","0.9717","0.9957"
"2021-08-01 01:55","0.9784","0.9689","0.9708","0.9956"
"2021-08-01 02:00","0.9785","0.9615","0.9787","0.9955"
"2021-08-01 02:05","0.9775","0.9671","0.97","0.9956"
"2021-08-01 02:10","0.9767","0.9696","0.9651","0.9956"
"2021-08-01 02:15","0.9805","0.9684","0.9776","0.9957"
"2021-08-01 02:20","0.9804","0.9666","0.9791","0.9957"
"2021-08-01 02:25","0.9741","0.9763","0.9506","0.9955"
"2021-08-01 02:30","0.9696","0.9701","0.9433","0.9954"
"2021-08-01 02:35","0.9735","0.9724","0.9526","0.9955"
"2021-08-01 02:40","0.9814","0.9719","0.9771","0.9954"
"2021-08-01 02:45","0.9842","0.9805","0.9766","0.9956"
"2021-08-01 02:50","0.9798","0.9759","0.9678","0.9958"
"2021-08-01 02:55","0.9784","0.9683","0.9733","0.9937"
"2021-08-01 03:00","0.9809","0.9654","0.9827","0.9948"
"2021-08-01 03:05","0.985","0.9719","0.9877","0.9956"
"2021-08-01 03:10","0.9784","0.9775","0.9654","0.9923"
"2021-08-01 03:15","0.9731","0.9766","0.9474","0.9955"
"2021-08-01 03:20","0.9706","0.9695","0.9493","0.993"
"2021-08-01 03:25","0.9687","0.9658","0.9486","0.9917"
"2021-08-01 03:30","0.9713","0.9706","0.948","0.9953"
"2021-08-01 03:35","0.9744","0.9832","0.9481","0.992"
"2021-08-01 03:40","0.9748","0.984","0.9486","0.992"
"2021-08-01 03:45","0.9751","0.9824","0.9484","0.9945"
"2021-08-01 03:50","0.9745","0.9837","0.9474","0.9925"
"2021-08-01 03:55","0.9745","0.9838","0.9479","0.9919"
"2021-08-01 04:00","0.9721","0.9753","0.9489","0.9922"
"2021-08-01 04:05","0.9706","0.9581","0.9586","0.9952"
"2021-08-01 04:10","0.9696","0.9693","0.9475","0.9922"
"2021-08-01 04:15","0.9732","0.9797","0.9478","0.9923"
"2021-08-01 04:20","0.9725","0.9783","0.9476","0.9918"
"2021-08-01 04:25","0.972","0.9713","0.9531","0.9918"
"2021-08-01 04:30","0.9735","0.9763","0.9584","0.9859"
"2021-08-01 04:35","0.9696","0.9778","0.9476","0.9834"
"2021-08-01 04:40","0.9701","0.9733","0.9468","0.9902"
"2021-08-01 04:45","0.9699","0.9736","0.9489","0.9872"
"2021-08-01 04:50","0.978","0.9781","0.964","0.9921"
"2021-08-01 04:55","0.9756","0.9716","0.9632","0.9922"
"2021-08-01 05:00","0.9789","0.9819","0.9624","0.9924"
"2021-08-01 05:05","0.9774","0.9767","0.9635","0.992"
"2021-08-01 05:10","0.9735","0.9681","0.9652","0.9872"
"2021-08-01 05:15","0.9769","0.9737","0.9653","0.9919"
"2021-08-01 05:20","0.966","0.9724","0.945","0.9806"
"2021-08-01 05:25","0.9702","0.9767","0.9468","0.9871"
"2021-08-01 05:30","0.9724","0.979","0.9464","0.9919"
"2021-08-01 05:35","0.9707","0.9731","0.9471","0.9919"
"2021-08-01 05:40","0.9676","0.9655","0.9455","0.992"
"2021-08-01 05:45","0.9386","0.8999","0.9232","0.9929"
"2021-08-01 05:50","0.8852","0.8058","0.8886","0.9614"
"2021-08-01 05:55","0.8722","0.7974","0.9005","0.9189"
"2021-08-01 06:00","0.8545","0.7639","0.8818","0.9178"
"2021-08-01 06:05","0.8856","0.8129","0.881","0.9629"
"2021-08-01 06:10","0.8954","0.8059","0.8802","1.0"
"2021-08-01 06:15","0.9026","0.8108","0.8982","0.999"
"2021-08-01 06:20","0.8957","0.794","0.8937","0.9994"
"2021-08-01 06:25","0.8893","0.7832","0.8845","1.0"
"2021-08-01 06:30","0.8696","0.7928","0.8843","0.9318"
"2021-08-01 06:35","0.8661","0.8012","0.8856","0.9115"
"2021-08-01 06:40","0.8712","0.8083","0.8961","0.9093"
"2021-08-01 06:45","0.8889","0.7982","0.9056","0.9631"
"2021-08-01 06:50","0.8975","0.8044","0.8889","0.9992"
"2021-08-01 06:55","0.9012","0.817","0.8866","1.0"
"2021-08-01 07:00","0.9017","0.7891","0.9166","0.9996"
"2021-08-01 07:05","0.9022","0.8033","0.9344","0.9689"
"2021-08-01 07:10","0.9106","0.8048","0.9363","0.9907"
"2021-08-01 07:15","0.907","0.8116","0.9505","0.9589"
"2021-08-01 07:20","0.8671","0.817","0.9343","0.8502"
"2021-08-01 07:25","0.9017","0.7732","0.9337","0.9984"
"2021-08-01 07:30","0.905","0.7853","0.9314","0.9985"
"2021-08-01 07:35","0.9182","0.8227","0.9324","0.9995"
"2021-08-01 07:40","0.9178","0.8157","0.9383","0.9995"
"2021-08-01 07:45","0.9086","0.8048","0.962","0.9591"
"2021-08-01 07:50","0.8828","0.7783","0.9481","0.9222"
"2021-08-01 07:55","0.8867","0.8047","0.9347","0.9207"
"2021-08-01 08:00","0.9056","0.8157","0.9349","0.9662"
"2021-08-01 08:05","0.9172","0.8176","0.9348","0.9994"
"2021-08-01 08:10","0.9135","0.8062","0.9347","0.9997"
"2021-08-01 08:15","0.9116","0.8014","0.9343","0.9991"
"2021-08-01 08:20","0.9176","0.8194","0.9342","0.9994"
"2021-08-01 08:25","0.8978","0.7746","0.9344","0.9844"
"2021-08-01 08:30","0.9051","0.8622","0.9362","0.9171"
"2021-08-01 08:35","0.9192","0.8808","0.953","0.924"
"2021-08-01 08:40","0.9203","0.8715","0.9374","0.9522"
"2021-08-01 08:45","0.9329","0.8619","0.9375","0.9993"
"2021-08-01 08:50","0.9078","0.7883","0.9356","0.9997"
"2021-08-01 08:55","0.9124","0.8015","0.9364","0.9994"
"2021-08-01 09:00","0.9232","0.834","0.9362","0.9996"
"2021-08-01 09:05","0.9031","0.8161","0.9336","0.9598"
"2021-08-01 09:10","0.9089","0.8102","0.9329","0.9836"
"2021-08-01 09:15","0.9086","0.7933","0.9334","0.9993"
"2021-08-01 09:20","0.9124","0.8054","0.9327","0.9993"
"2021-08-01 09:25","0.9238","0.8254","0.9466","0.9994"
"2021-08-01 09:30","0.9188","0.8173","0.9399","0.9994"
"2021-08-01 09:35","0.9126","0.8108","0.9276","0.9994"
"2021-08-01 09:40","0.9068","0.7962","0.9247","0.9996"
"2021-08-01 09:45","0.9167","0.8268","0.9243","0.9992"
"2021-08-01 09:50","0.928","0.8591","0.9256","0.9993"
"2021-08-01 09:55","0.928","0.8559","0.9286","0.9997"
"2021-08-01 10:00","0.9294","0.8625","0.9267","0.9992"
"2021-08-01 10:05","0.9204","0.8645","0.9247","0.9721"
"2021-08-01 10:10","0.9047","0.8128","0.9195","0.982"
"2021-08-01 10:15","0.8888","0.7954","0.921","0.9501"
"2021-08-01 10:20","0.9027","0.7881","0.921","0.9991"
"2021-08-01 10:25","0.9043","0.7902","0.9231","0.9996"
"2021-08-01 10:30","0.9153","0.8244","0.9219","0.9998"
"2021-08-01 10:35","0.9118","0.814","0.9222","0.9992"
"2021-08-01 10:40","0.9054","0.7765","0.9401","0.9996"
"2021-08-01 10:45","0.895","0.8019","0.9268","0.9563"
"2021-08-01 10:50","0.8904","0.8209","0.9232","0.9273"
"2021-08-01 10:55","0.8885","0.817","0.9231","0.9255"
"2021-08-01 11:00","0.9021","0.812","0.9232","0.9713"
"2021-08-01 11:05","0.9064","0.7971","0.9229","0.9993"
"2021-08-01 11:10","0.9086","0.8043","0.9224","0.9992"
"2021-08-01 11:15","0.9119","0.8136","0.9229","0.9992"
"2021-08-01 11:20","0.9107","0.8213","0.9427","0.9681"
