"Time stamp","Main 1   (A)","Main 1 L1   (A)","Main 1 L2   (A)","Main 1 L3   (A)"
"2021-08-09 05:30","11.76","17.42","3.32","14.55"
"2021-08-09 05:35","11.8","17.54","3.31","14.57"
"2021-08-09 05:40","10.74","14.37","3.31","14.54"
"2021-08-09 05:45","7.63","16.02","3.32","3.54"
"2021-08-09 05:50","7.37","15.24","3.32","3.55"
"2021-08-09 05:55","7.79","16.52","3.29","3.56"
"2021-08-09 06:00","11.88","20.32","3.32","12.0"
"2021-08-09 06:05","12.51","19.67","3.31","14.53"
"2021-08-09 06:10","12.5","19.66","3.31","14.53"
"2021-08-09 06:15","11.48","16.58","3.32","14.53"
"2021-08-09 06:20","11.47","16.56","3.32","14.53"
"2021-08-09 06:25","10.33","20.81","3.31","6.88"
"2021-08-09 06:30","7.68","16.17","3.29","3.59"
"2021-08-09 06:35","7.4","15.3","3.3","3.6"
"2021-08-09 06:40","10.26","18.38","3.32","9.07"
"2021-08-09 06:45","11.12","15.54","3.3","14.53"
"2021-08-09 06:50","11.52","16.71","3.31","14.55"
"2021-08-09 06:55","12.44","19.51","3.28","14.54"
"2021-08-09 07:00","12.36","19.23","3.3","14.54"
"2021-08-09 07:05","10.56","17.05","3.32","11.32"
"2021-08-09 07:10","7.71","16.16","3.32","3.65"
"2021-08-09 07:15","9.29","20.89","3.32","3.68"
"2021-08-09 07:20","7.65","15.97","3.32","3.65"
"2021-08-09 07:25","10.95","15.37","3.32","14.18"
"2021-08-09 07:30","11.48","16.61","3.32","14.53"
"2021-08-09 07:35","11.04","15.26","3.31","14.54"
"2021-08-09 07:40","11.02","15.18","3.32","14.57"
"2021-08-09 07:45","11.0","15.13","3.31","14.58"
"2021-08-09 07:50","13.2","21.57","3.32","14.69"
"2021-08-09 07:55","9.07","18.05","3.32","5.84"
"2021-08-09 08:00","7.79","16.44","3.32","3.61"
"2021-08-09 08:05","8.54","18.64","3.32","3.64"
"2021-08-09 08:10","8.46","17.68","3.32","4.38"
"2021-08-09 08:15","11.11","15.38","3.32","14.63"
"2021-08-09 08:20","12.11","18.38","3.32","14.64"
"2021-08-09 08:25","12.71","20.2","3.32","14.63"
"2021-08-09 08:30","11.6","16.88","3.32","14.59"
"2021-08-09 08:35","8.14","15.65","3.32","5.46"
"2021-08-09 08:40","8.25","16.84","3.61","4.31"
"2021-08-09 08:45","9.29","18.94","4.31","4.62"
"2021-08-09 08:50","12.43","16.21","7.2","13.88"
"2021-08-09 08:55","13.5","17.64","7.25","15.62"
"2021-08-09 09:00","14.03","19.43","7.28","15.37"
"2021-08-09 09:05","12.42","14.59","7.3","15.37"
"2021-08-09 09:10","17.56","23.05","10.7","18.91"
"2021-08-09 09:15","25.5","39.31","16.99","20.2"
"2021-08-09 09:20","26.23","47.15","15.23","16.3"
"2021-08-09 09:25","26.46","50.87","8.16","20.35"
"2021-08-09 09:30","27.72","48.43","15.12","19.62"
"2021-08-09 09:35","30.63","48.36","13.44","30.09"
"2021-08-09 09:40","31.28","47.18","15.56","31.1"
"2021-08-09 09:45","31.0","46.48","15.12","31.4"
"2021-08-09 09:50","31.2","48.22","13.98","31.39"
"2021-08-09 09:55","30.45","44.01","15.95","31.39"
"2021-08-09 10:00","26.23","43.87","14.47","20.36"
"2021-08-09 10:05","26.15","44.18","14.59","19.69"
"2021-08-09 10:10","26.87","45.06","15.81","19.73"
"2021-08-09 10:15","29.67","45.85","14.1","29.05"
"2021-08-09 10:20","28.94","40.58","15.24","31.02"
"2021-08-09 10:25","29.94","43.54","15.33","30.95"
"2021-08-09 10:30","28.16","39.75","14.24","30.48"
"2021-08-09 10:35","25.03","28.64","15.85","30.58"
"2021-08-09 10:40","22.6","34.12","15.04","18.66"
"2021-08-09 10:45","24.32","40.05","14.7","18.23"
"2021-08-09 10:50","24.44","37.4","14.73","21.18"
"2021-08-09 10:55","27.01","34.43","14.72","31.88"
"2021-08-09 11:00","27.57","36.22","14.73","31.76"
"2021-08-09 11:05","26.44","32.8","14.78","31.73"
"2021-08-09 11:10","26.1","32.42","15.0","30.88"
"2021-08-09 11:15","29.18","40.21","16.2","31.12"
"2021-08-09 11:20","26.18","40.41","14.23","23.91"
"2021-08-09 11:25","24.52","37.7","15.34","20.51"
"2021-08-09 11:30","22.61","32.59","14.98","20.27"
"2021-08-09 11:35","27.41","41.09","14.53","26.6"
"2021-08-09 11:40","28.45","37.9","16.04","31.42"
"2021-08-09 11:45","26.92","34.43","14.1","32.24"
"2021-08-09 11:50","27.89","36.7","15.12","31.84"
"2021-08-09 11:55","26.99","35.32","15.19","30.46"
"2021-08-09 12:00","24.3","38.76","14.59","19.55"
"2021-08-09 12:05","23.29","35.24","14.55","20.08"
"2021-08-09 12:10","24.73","35.52","14.9","23.77"
"2021-08-09 12:15","28.67","38.49","15.65","31.87"
"2021-08-09 12:20","27.6","37.43","13.64","31.72"
"2021-08-09 12:25","25.24","37.89","15.25","22.58"
"2021-08-09 12:30","26.59","40.54","16.03","23.2"
"2021-08-09 12:35","25.49","42.7","13.86","19.89"
"2021-08-09 12:40","22.38","41.8","15.69","9.65"
"2021-08-09 12:45","21.98","41.33","14.91","9.69"
"2021-08-09 12:50","21.02","39.23","14.03","9.8"
"2021-08-09 12:55","20.64","26.51","15.55","19.87"
"2021-08-09 13:00","21.12","27.08","14.65","21.64"
"2021-08-09 13:05","24.18","35.35","15.07","22.12"
"2021-08-09 13:10","23.98","31.44","15.1","25.41"
"2021-08-09 13:15","29.21","37.52","14.84","35.27"
"2021-08-09 13:20","27.63","37.97","14.72","30.21"
"2021-08-09 13:25","25.12","36.82","14.74","23.8"
"2021-08-09 13:30","23.64","32.51","14.86","23.54"
"2021-08-09 13:35","22.47","27.55","15.85","24.0"
"2021-08-09 13:40","29.03","33.8","17.66","35.64"
"2021-08-09 13:45","25.01","31.85","15.73","27.45"
"2021-08-09 13:50","23.24","31.37","15.66","22.68"
"2021-08-09 13:55","24.55","33.72","17.2","22.72"
"2021-08-09 14:00","15.38","21.64","12.82","11.68"
"2021-08-09 14:05","13.1","12.85","8.79","17.68"
"2021-08-09 14:10","12.87","12.2","8.76","17.64"
"2021-08-09 14:15","12.46","10.98","8.77","17.62"
"2021-08-09 14:20","12.78","11.99","8.74","17.6"
"2021-08-09 14:25","14.61","17.54","8.64","17.64"
"2021-08-09 14:30","17.7","15.66","8.64","28.79"
"2021-08-09 14:35","18.29","17.06","8.64","29.16"
"2021-08-09 14:40","15.33","20.45","8.64","16.9"
"2021-08-09 14:45","14.08","18.23","8.64","15.36"
"2021-08-09 14:50","10.87","18.67","8.64","5.29"
"2021-08-09 14:55","10.1","17.73","7.42","5.15"
"2021-08-09 15:00","9.87","17.3","7.47","4.83"
"2021-08-09 15:05","11.11","19.79","8.7","4.83"
"2021-08-09 15:10","11.51","18.42","8.71","7.39"
"2021-08-09 15:15","14.53","18.91","8.72","15.96"
"2021-08-09 15:20","15.27","20.88","8.72","16.22"
"2021-08-09 15:25","23.51","32.44","15.05","23.04"
"2021-08-09 15:30","31.16","44.78","17.66","31.02"
"2021-08-09 15:35","30.0","52.07","9.56","28.37"
"2021-08-09 15:40","27.04","48.41","10.82","21.89"
"2021-08-09 15:45","31.09","50.02","17.18","26.08"
"2021-08-09 15:50","34.56","52.34","17.15","34.18"
"2021-08-09 15:55","31.63","52.12","14.57","28.2"
"2021-08-09 16:00","28.17","47.62","15.59","21.3"
"2021-08-09 16:05","31.1","45.16","19.26","28.88"
"2021-08-09 16:10","26.62","37.29","16.68","25.91"
"2021-08-09 16:15","23.92","33.83","8.67","29.26"
"2021-08-09 16:20","22.78","35.16","8.62","24.57"
"2021-08-09 16:25","18.29","33.54","8.61","12.72"
"2021-08-09 16:30","17.24","31.74","8.61","11.36"
"2021-08-09 16:35","19.52","32.4","8.68","17.48"
"2021-08-09 16:40","18.43","31.56","8.72","15.03"
"2021-08-09 16:45","15.0","31.09","8.71","5.2"
"2021-08-09 16:50","17.62","33.64","8.7","10.51"
"2021-08-09 16:55","20.07","33.92","8.71","17.58"
"2021-08-09 17:00","19.33","31.74","8.69","17.55"
"2021-08-09 17:05","19.35","31.82","8.7","17.54"
"2021-08-09 17:10","16.95","34.5","8.71","7.63"
"2021-08-09 17:15","19.32","31.73","8.68","17.55"
"2021-08-09 17:20","18.48","29.2","8.7","17.55"
"2021-08-09 17:25","19.74","32.57","8.68","17.98"
"2021-08-09 17:30","24.6","35.84","8.68","29.29"
"2021-08-09 17:35","24.46","35.41","8.69","29.28"
"2021-08-09 17:40","24.07","34.24","8.68","29.29"
"2021-08-09 17:45","20.91","31.42","8.68","22.61"
"2021-08-09 17:50","18.74","29.98","8.68","17.55"
"2021-08-09 17:55","19.22","31.41","8.66","17.57"
"2021-08-09 18:00","16.75","31.46","8.68","10.12"
"2021-08-09 18:05","18.32","32.09","8.64","14.21"
"2021-08-09 18:10","18.8","30.2","8.64","17.54"
"2021-08-09 18:15","19.29","29.76","8.65","19.46"
"2021-08-09 18:20","23.68","33.09","8.74","29.19"
"2021-08-09 18:25","24.71","36.2","8.75","29.18"
"2021-08-09 18:30","24.61","35.94","8.72","29.17"
"2021-08-09 18:35","23.62","32.98","8.7","29.21"
"2021-08-09 18:40","22.82","30.58","8.69","29.21"
"2021-08-09 18:45","23.41","32.33","8.68","29.21"
"2021-08-09 18:50","24.66","36.03","8.68","29.25"
"2021-08-09 18:55","24.24","34.81","8.69","29.24"
"2021-08-09 19:00","23.58","32.49","8.71","29.55"
"2021-08-09 19:05","22.56","29.66","8.71","29.3"
"2021-08-09 19:10","23.24","31.72","8.67","29.32"
"2021-08-09 19:15","23.54","32.62","8.64","29.35"
"2021-08-09 19:20","23.22","31.69","8.64","29.33"
"2021-08-09 19:25","24.06","33.84","8.64","29.7"
"2021-08-09 19:30","23.78","34.05","7.92","29.36"
"2021-08-09 19:35","24.39","35.13","8.65","29.39"
"2021-08-09 19:40","23.88","33.6","8.67","29.37"
"2021-08-09 19:45","22.96","30.88","8.67","29.34"
"2021-08-09 19:50","23.21","31.82","8.64","29.17"
"2021-08-09 19:55","23.5","32.65","8.63","29.22"
"2021-08-09 20:00","21.68","31.05","8.62","25.37"
"2021-08-09 20:05","19.7","30.04","8.61","20.45"
"2021-08-09 20:10","19.22","31.53","8.6","17.52"
"2021-08-09 20:15","20.05","34.02","8.6","17.54"
"2021-08-09 20:20","19.91","33.52","8.63","17.56"
"2021-08-09 20:25","19.43","32.12","8.64","17.55"
"2021-08-09 20:30","22.77","35.04","8.71","24.58"
"2021-08-09 20:35","23.48","32.45","8.73","29.25"
"2021-08-09 20:40","23.33","32.03","8.73","29.22"
"2021-08-09 20:45","23.06","31.3","8.67","29.21"
"2021-08-09 20:50","23.84","33.64","8.66","29.23"
"2021-08-09 20:55","20.81","32.04","8.63","21.75"
"2021-08-09 21:00","18.77","30.92","8.31","17.08"
"2021-08-09 21:05","16.46","32.45","8.61","8.32"
"2021-08-09 21:10","20.1","30.52","8.61","21.16"
"2021-08-09 21:15","18.49","30.86","8.6","16.01"
"2021-08-09 21:20","23.14","34.87","8.6","25.95"
"2021-08-09 21:25","23.56","32.74","8.58","29.35"
"2021-08-09 21:30","23.3","32.04","8.58","29.29"
"2021-08-09 21:35","20.08","34.31","8.6","17.34"
"2021-08-09 21:40","19.33","32.91","8.59","16.48"
"2021-08-09 21:45","19.73","34.14","8.59","16.46"
"2021-08-09 21:50","17.41","35.86","8.59","7.77"
"2021-08-09 21:55","19.36","31.82","8.61","17.64"
"2021-08-09 22:00","20.04","31.89","8.6","19.63"
"2021-08-09 22:05","19.96","34.76","8.6","16.52"
"2021-08-09 22:10","19.56","33.55","8.6","16.52"
"2021-08-09 22:15","19.93","34.8","8.56","16.44"
"2021-08-09 22:20","19.99","32.88","8.56","18.54"
"2021-08-09 22:25","20.87","30.72","8.59","23.3"
"2021-08-09 22:30","16.4","33.87","8.61","6.73"
"2021-08-09 22:35","19.82","36.9","8.6","13.96"
"2021-08-09 22:40","24.68","36.18","8.59","29.27"
"2021-08-09 22:45","22.7","30.28","8.6","29.22"
"2021-08-09 22:50","22.85","31.97","8.6","27.99"
"2021-08-09 22:55","18.07","29.16","8.6","16.45"
"2021-08-09 23:00","18.34","29.94","8.6","16.48"
"2021-08-09 23:05","19.38","36.83","8.61","12.71"
"2021-08-09 23:10","16.21","30.88","8.6","9.16"
"2021-08-09 23:15","24.66","35.96","8.7","29.31"
"2021-08-09 23:20","22.86","33.95","8.72","25.91"
"2021-08-09 23:25","20.04","34.89","8.72","16.5"
"2021-08-09 23:30","21.88","36.49","8.76","20.38"
"2021-08-09 23:35","24.03","33.96","8.74","29.41"
"2021-08-09 23:40","23.89","33.55","8.72","29.4"
"2021-08-09 23:45","23.6","32.81","8.72","29.27"
"2021-08-09 23:50","23.94","34.14","8.72","28.95"
"2021-08-09 23:55","24.92","37.1","8.72","28.94"
"2021-08-10 00:00","22.27","33.9","8.72","24.19"
"2021-08-10 00:05","21.07","30.35","8.72","24.14"
"2021-08-10 00:10","22.31","29.36","8.72","28.86"
"2021-08-10 00:15","22.39","29.75","8.69","28.72"
"2021-08-10 00:20","22.92","31.43","8.68","28.65"
"2021-08-10 00:25","22.61","30.52","8.68","28.64"
"2021-08-10 00:30","22.27","29.51","8.68","28.63"
"2021-08-10 00:35","22.88","31.3","8.68","28.66"
"2021-08-10 00:40","22.74","31.91","8.65","27.66"
"2021-08-10 00:45","19.95","35.22","8.68","15.95"
"2021-08-10 00:50","19.68","34.41","8.68","15.95"
"2021-08-10 00:55","19.3","33.29","8.68","15.94"
"2021-08-10 01:00","20.02","32.41","8.68","18.96"
"2021-08-10 01:05","23.42","32.78","8.68","28.81"
"2021-08-10 01:10","24.31","35.45","8.68","28.81"
"2021-08-10 01:15","23.8","33.92","8.68","28.8"
"2021-08-10 01:20","22.97","31.42","8.68","28.8"
"2021-08-10 01:25","23.03","31.64","8.68","28.78"
"2021-08-10 01:30","23.03","31.62","8.68","28.78"
"2021-08-10 01:35","22.63","31.52","7.57","28.81"
"2021-08-10 01:40","22.39","30.88","7.49","28.82"
"2021-08-10 01:45","23.29","33.57","7.49","28.82"
"2021-08-10 01:50","23.02","32.77","7.49","28.81"
"2021-08-10 01:55","21.93","32.48","7.48","25.83"
"2021-08-10 02:00","14.21","29.04","7.93","5.68"
"2021-08-10 02:05","14.79","31.16","8.7","4.53"
"2021-08-10 02:10","15.81","34.19","8.7","4.55"
"2021-08-10 02:15","15.32","32.73","8.68","4.55"
"2021-08-10 02:20","14.49","30.21","8.68","4.57"
"2021-08-10 02:25","13.84","28.7","8.39","4.41"
"2021-08-10 02:30","14.03","24.18","4.87","13.03"
"2021-08-10 02:35","14.11","20.83","4.72","16.76"
"2021-08-10 02:40","15.75","17.12","4.72","25.4"
"2021-08-10 02:45","13.63","16.98","4.72","19.18"
"2021-08-10 02:50","10.71","19.17","4.72","8.24"
"2021-08-10 02:55","8.41","19.74","4.72","0.784"
"2021-08-10 03:00","7.93","18.29","4.72","0.771"
"2021-08-10 03:05","7.19","16.1","4.72","0.76"
"2021-08-10 03:10","8.39","19.68","4.72","0.784"
"2021-08-10 03:15","8.48","19.93","4.72","0.793"
"2021-08-10 03:20","10.62","17.02","4.72","10.11"
"2021-08-10 03:25","11.54","17.47","4.72","12.43"
"2021-08-10 03:30","11.65","17.81","4.72","12.41"
"2021-08-10 03:35","12.28","20.45","4.72","11.66"
"2021-08-10 03:40","7.48","16.93","4.72","0.783"
"2021-08-10 03:45","6.87","15.11","4.72","0.768"
"2021-08-10 03:50","7.76","17.77","4.73","0.781"
"2021-08-10 03:55","7.91","11.23","4.72","7.77"
"2021-08-10 04:00","8.85","9.42","4.72","12.4"
"2021-08-10 04:05","9.03","9.96","4.72","12.42"
"2021-08-10 04:10","9.52","11.43","4.72","12.4"
"2021-08-10 04:15","9.28","10.7","4.72","12.4"
"2021-08-10 04:20","6.37","8.96","4.72","5.42"
"2021-08-10 04:25","5.94","12.34","4.72","0.76"
"2021-08-10 04:30","5.42","10.77","4.72","0.76"
"2021-08-10 04:35","4.48","7.97","4.72","0.757"
"2021-08-10 04:40","9.19","11.97","4.72","10.87"
"2021-08-10 04:45","9.43","11.15","4.72","12.42"
"2021-08-10 04:50","8.69","8.94","4.72","12.4"
"2021-08-10 04:55","9.16","10.36","4.72","12.4"
"2021-08-10 05:00","5.19","6.22","4.72","4.62"
"2021-08-10 05:05","3.4","4.76","4.72","0.723"
"2021-08-10 05:10","4.12","6.91","4.72","0.743"
"2021-08-10 05:15","6.43","8.79","4.72","5.79"
"2021-08-10 05:20","8.9","9.59","4.72","12.39"
"2021-08-10 05:25","8.78","9.23","4.72","12.39"
"2021-08-10 05:30","9.6","11.7","4.72","12.37"
"2021-08-10 05:35","9.14","10.32","4.72","12.37"
"2021-08-10 05:40","5.29","9.6","4.72","1.53"
"2021-08-10 05:45","6.0","12.53","4.72","0.759"
"2021-08-10 05:50","4.56","8.22","4.69","0.758"
"2021-08-10 05:55","7.34","8.71","4.69","8.62"
"2021-08-10 06:00","9.74","12.27","4.68","12.28"
"2021-08-10 06:05","9.45","11.42","4.68","12.26"
"2021-08-10 06:10","8.9","9.79","4.68","12.24"
"2021-08-10 06:15","7.87","7.85","4.68","11.09"
"2021-08-10 06:20","4.59","8.33","4.68","0.76"
"2021-08-10 06:25","4.71","8.64","4.72","0.759"
"2021-08-10 06:30","8.43","10.37","7.42","7.48"
"2021-08-10 06:35","10.64","10.13","8.43","13.34"
"2021-08-10 06:40","12.16","8.09","8.59","19.81"
"2021-08-10 06:45","14.97","11.32","8.6","25.0"
"2021-08-10 06:50","15.06","11.6","8.6","24.97"
"2021-08-10 06:55","14.75","12.71","8.63","22.9"
"2021-08-10 07:00","9.61","14.46","8.62","5.76"
"2021-08-10 07:05","7.86","8.46","8.62","6.5"
"2021-08-10 07:10","10.08","8.17","8.64","13.43"
"2021-08-10 07:15","9.6","9.25","8.65","10.89"
"2021-08-10 07:20","6.64","10.51","8.66","0.76"
"2021-08-10 07:25","9.59","11.94","8.68","8.15"
"2021-08-10 07:30","10.32","8.83","8.68","13.44"
"2021-08-10 07:35","10.76","10.23","8.67","13.39"
"2021-08-10 07:40","10.38","9.11","8.65","13.37"
"2021-08-10 07:45","10.04","7.78","8.64","13.71"
"2021-08-10 07:50","11.36","12.1","8.64","13.35"
"2021-08-10 07:55","11.34","11.94","8.67","13.41"
"2021-08-10 08:00","11.11","7.83","8.38","17.11"
"2021-08-10 08:05","14.74","8.46","7.52","28.25"
"2021-08-10 08:10","15.12","12.5","7.52","25.36"
"2021-08-10 08:15","13.85","12.35","7.52","21.68"
"2021-08-10 08:20","12.79","13.54","7.52","17.32"
"2021-08-10 08:25","10.63","10.99","7.52","13.38"
"2021-08-10 08:30","7.05","7.94","7.81","5.41"
"2021-08-10 08:35","7.99","6.83","8.8","8.33"
"2021-08-10 08:40","10.29","8.79","8.72","13.35"
"2021-08-10 08:45","12.64","15.72","8.73","13.47"
"2021-08-10 08:50","11.31","10.07","8.72","15.14"
"2021-08-10 08:55","14.19","8.52","8.69","25.35"
"2021-08-10 09:00","14.88","11.38","7.92","25.33"
"2021-08-10 09:05","13.88","8.49","7.89","25.27"
"2021-08-10 09:10","10.7","10.08","7.9","14.1"
"2021-08-10 09:15","6.52","12.96","5.83","0.763"
"2021-08-10 09:20","4.79","8.75","4.87","0.761"
"2021-08-10 09:25","4.69","8.48","4.84","0.76"
"2021-08-10 09:30","5.34","10.4","4.84","0.763"
"2021-08-10 09:35","5.66","11.0","4.84","1.15"
"2021-08-10 09:40","8.88","9.46","4.84","12.36"
"2021-08-10 09:45","9.23","10.54","4.84","12.33"
"2021-08-10 09:50","9.25","10.58","4.84","12.34"
"2021-08-10 09:55","8.35","7.88","4.84","12.34"
"2021-08-10 10:00","8.08","9.77","4.84","9.62"
"2021-08-10 10:05","5.87","12.0","4.84","0.761"
"2021-08-10 10:10","5.26","10.19","4.84","0.76"
"2021-08-10 10:15","4.94","9.22","4.84","0.757"
"2021-08-10 10:20","7.36","10.33","4.84","6.92"
"2021-08-10 10:25","9.14","10.26","4.84","12.32"
"2021-08-10 10:30","8.87","9.46","4.84","12.32"
"2021-08-10 10:35","9.08","10.08","4.84","12.31"
"2021-08-10 10:40","9.62","11.7","4.84","12.31"
"2021-08-10 10:45","8.4","8.08","4.84","12.28"
"2021-08-10 10:50","5.63","8.61","4.84","3.45"
"2021-08-10 10:55","6.16","12.86","4.84","0.79"
"2021-08-10 11:00","4.45","7.77","4.8","0.759"
"2021-08-10 11:05","5.25","10.18","4.8","0.76"
"2021-08-10 11:10","10.76","15.66","4.83","11.78"
"2021-08-10 11:15","9.96","12.82","4.83","12.24"
"2021-08-10 11:20","9.89","12.59","4.83","12.25"
"2021-08-10 11:25","9.84","12.45","4.82","12.25"
"2021-08-10 11:30","10.35","15.82","4.8","10.42"
"2021-08-10 11:35","7.02","15.47","4.8","0.796"
"2021-08-10 11:40","8.61","11.03","4.8","9.99"
"2021-08-10 11:45","9.38","13.36","4.8","9.99"
"2021-08-10 11:50","4.97","9.35","4.8","0.758"
"2021-08-10 11:55","7.24","7.92","4.8","9.0"
"2021-08-10 12:00","9.79","12.33","4.8","12.23"
"2021-08-10 12:05","8.98","9.92","4.8","12.22"
"2021-08-10 12:10","8.67","9.0","4.8","12.2"
"2021-08-10 12:15","9.21","10.63","4.8","12.2"
"2021-08-10 12:20","6.76","9.7","4.82","5.75"
"2021-08-10 12:25","4.74","8.65","4.8","0.759"
"2021-08-10 12:30","5.32","10.4","4.81","0.759"
"2021-08-10 12:35","4.73","8.62","4.8","0.759"
"2021-08-10 12:40","8.34","9.78","4.8","10.44"
"2021-08-10 12:45","8.39","8.08","4.8","12.28"
"2021-08-10 12:50","8.43","8.21","4.8","12.29"
"2021-08-10 12:55","11.58","14.86","6.53","13.35"
"2021-08-10 13:00","19.77","25.76","14.55","19.01"
"2021-08-10 13:05","17.66","23.78","13.98","15.21"
"2021-08-10 13:10","14.8","22.18","13.85","8.39"
"2021-08-10 13:15","12.59","22.6","13.51","1.66"
"2021-08-10 13:20","14.78","24.12","13.53","6.69"
"2021-08-10 13:25","12.61","23.18","12.22","2.44"
"2021-08-10 13:30","15.41","23.16","11.89","11.18"
"2021-08-10 13:35","18.01","24.52","12.05","17.47"
"2021-08-10 13:40","15.19","20.84","11.8","12.94"
"2021-08-10 13:45","17.44","21.19","11.99","19.14"
"2021-08-10 13:50","13.51","19.14","11.79","9.58"
"2021-08-10 13:55","12.14","21.9","11.92","2.61"
"2021-08-10 14:00","12.26","18.36","11.88","6.54"
"2021-08-10 14:05","10.84","16.88","11.33","4.31"
"2021-08-10 14:10","16.29","18.47","10.93","19.48"
"2021-08-10 14:15","13.96","16.31","11.77","13.81"
"2021-08-10 14:20","13.96","16.49","11.82","13.56"
"2021-08-10 14:25","17.31","20.44","11.89","19.6"
"2021-08-10 14:30","22.39","31.28","17.72","18.18"
"2021-08-10 14:35","28.63","45.31","22.52","18.07"
"2021-08-10 14:40","24.82","45.99","12.21","16.25"
"2021-08-10 14:45","26.66","46.51","7.96","25.5"
"2021-08-10 14:50","28.44","46.86","11.26","27.21"
"2021-08-10 14:55","30.91","53.3","16.32","23.12"
"2021-08-10 15:00","29.34","49.77","15.68","22.57"
"2021-08-10 15:05","30.0","45.94","14.23","29.84"
"2021-08-10 15:10","30.58","45.2","16.71","29.82"
"2021-08-10 15:15","32.17","45.38","21.41","29.71"
"2021-08-10 15:20","33.92","47.98","24.17","29.62"
"2021-08-10 15:25","28.0","43.76","15.38","24.86"
"2021-08-10 15:30","24.24","46.86","8.37","17.5"
"2021-08-10 15:35","25.84","42.77","8.34","26.42"
"2021-08-10 15:40","25.59","46.3","8.33","22.15"
"2021-08-10 15:45","28.03","48.55","8.31","27.23"
"2021-08-10 15:50","28.52","46.18","8.25","31.12"
