"Time stamp","Main 1   (A)","Main 1 L1   (A)","Main 1 L2   (A)","Main 1 L3   (A)"
"2021-08-20 07:45","20.24","29.15","4.99","26.58"
"2021-08-20 07:50","21.53","28.7","4.98","30.91"
"2021-08-20 07:55","22.54","31.69","4.97","30.98"
"2021-08-20 08:00","23.01","33.33","4.92","30.77"
"2021-08-20 08:05","21.07","28.21","4.91","30.1"
"2021-08-20 08:10","18.01","28.31","4.89","20.82"
"2021-08-20 08:15","18.67","31.94","4.92","19.16"
"2021-08-20 08:20","18.03","31.2","3.95","18.94"
"2021-08-20 08:25","21.45","29.64","4.89","29.82"
"2021-08-20 08:30","21.72","29.51","4.92","30.74"
"2021-08-20 08:35","21.43","29.06","4.45","30.79"
"2021-08-20 08:40","22.68","32.43","4.29","31.34"
"2021-08-20 08:45","22.48","31.37","4.93","31.14"
"2021-08-20 08:50","20.75","29.48","4.67","28.11"
"2021-08-20 08:55","17.02","27.44","3.99","19.63"
"2021-08-20 09:00","18.07","29.97","4.96","19.28"
"2021-08-20 09:05","20.26","36.65","4.97","19.16"
"2021-08-20 09:10","23.06","34.14","3.86","31.18"
"2021-08-20 09:15","22.23","30.94","4.94","30.8"
"2021-08-20 09:20","21.56","28.82","4.94","30.93"
"2021-08-20 09:25","21.62","29.66","4.02","31.19"
"2021-08-20 09:30","21.15","33.2","4.7","25.55"
"2021-08-20 09:35","19.34","33.12","4.95","19.93"
"2021-08-20 09:40","18.27","30.42","4.2","20.18"
"2021-08-20 09:45","19.26","26.8","4.54","26.44"
"2021-08-20 09:50","22.19","30.18","4.95","31.43"
"2021-08-20 09:55","23.8","34.7","4.38","32.33"
"2021-08-20 10:00","22.88","33.37","4.3","30.98"
"2021-08-20 10:05","21.5","29.49","4.93","30.09"
"2021-08-20 10:10","19.57","28.82","4.48","25.42"
"2021-08-20 10:15","17.49","28.41","4.12","19.95"
"2021-08-20 10:20","18.85","32.86","4.95","18.73"
"2021-08-20 10:25","21.39","34.84","4.56","24.78"
"2021-08-20 10:30","21.12","28.88","3.99","30.49"
"2021-08-20 10:35","20.34","25.93","4.92","30.18"
"2021-08-20 10:40","22.9","32.28","4.65","31.77"
"2021-08-20 10:45","23.64","35.9","3.95","31.09"
"2021-08-20 10:50","19.85","35.75","4.95","18.86"
"2021-08-20 10:55","19.73","34.77","4.69","19.75"
"2021-08-20 11:00","19.21","32.47","3.91","21.24"
"2021-08-20 11:05","22.92","32.53","4.95","31.3"
"2021-08-20 11:10","22.74","33.28","4.74","30.2"
"2021-08-20 11:15","22.52","33.31","3.87","30.37"
"2021-08-20 11:20","21.46","30.03","4.95","29.41"
"2021-08-20 11:25","21.79","31.14","4.82","29.41"
"2021-08-20 11:30","19.95","35.56","3.8","20.49"
"2021-08-20 11:35","18.5","31.78","4.91","18.8"
"2021-08-20 11:40","17.64","31.18","4.88","16.85"
"2021-08-20 11:45","21.43","30.79","3.78","29.72"
"2021-08-20 11:50","23.76","34.64","4.96","31.67"
"2021-08-20 11:55","23.37","35.27","4.94","29.92"
"2021-08-20 12:00","21.91","33.74","3.82","28.18"
"2021-08-20 12:05","22.5","31.34","4.82","31.35"
"2021-08-20 12:10","19.53","32.39","4.92","21.28"
"2021-08-20 12:15","19.01","35.23","3.88","17.93"
"2021-08-20 12:20","18.79","36.04","4.72","15.6"
"2021-08-20 12:25","20.59","30.01","4.92","26.84"
"2021-08-20 12:30","23.0","33.36","3.91","31.72"
"2021-08-20 12:35","26.78","45.76","4.78","29.78"
"2021-08-20 12:40","23.73","38.64","4.95","27.6"
"2021-08-20 12:45","23.47","36.62","4.01","29.78"
"2021-08-20 12:50","22.67","39.67","4.68","23.67"
"2021-08-20 12:55","21.6","41.12","4.95","18.73"
"2021-08-20 13:00","19.38","37.3","4.1","16.75"
"2021-08-20 13:05","21.98","36.48","4.52","24.94"
"2021-08-20 13:10","24.68","36.95","4.93","32.17"
"2021-08-20 13:15","25.51","42.19","4.17","30.15"
"2021-08-20 13:20","24.31","40.6","4.46","27.89"
"2021-08-20 13:25","22.79","39.46","4.96","23.94"
"2021-08-20 13:30","20.02","35.84","4.24","19.99"
"2021-08-20 13:35","19.86","35.29","4.37","19.93"
"2021-08-20 13:40","22.04","37.91","4.19","24.02"
"2021-08-20 13:45","23.37","33.45","8.98","27.69"
"2021-08-20 13:50","28.37","35.99","18.34","30.79"
"2021-08-20 13:55","29.25","42.63","10.85","34.26"
"2021-08-20 14:00","30.9","40.4","7.67","44.63"
"2021-08-20 14:05","29.89","39.11","12.62","37.95"
"2021-08-20 14:10","30.25","43.52","17.4","29.84"
"2021-08-20 14:15","29.99","41.11","16.08","32.78"
"2021-08-20 14:20","29.72","40.84","13.51","34.81"
"2021-08-20 14:25","30.65","34.94","15.54","41.47"
"2021-08-20 14:30","31.49","33.52","19.79","41.18"
"2021-08-20 14:35","33.26","36.38","24.1","39.31"
"2021-08-20 14:40","27.81","40.45","17.13","25.84"
"2021-08-20 14:45","21.86","38.41","8.4","18.78"
"2021-08-20 14:50","19.85","32.56","8.33","18.66"
"2021-08-20 14:55","20.66","34.51","8.33","19.14"
"2021-08-20 15:00","23.09","39.21","8.32","21.75"
"2021-08-20 15:05","30.95","43.36","7.93","41.56"
"2021-08-20 15:10","31.61","44.16","7.75","42.92"
"2021-08-20 15:15","28.97","40.63","8.53","37.74"
"2021-08-20 15:20","23.67","39.12","8.51","23.37"
"2021-08-20 15:25","22.71","42.04","8.18","17.91"
"2021-08-20 15:30","22.52","41.96","7.92","17.68"
"2021-08-20 15:35","25.04","44.88","8.53","21.71"
"2021-08-20 15:40","25.32","43.69","8.52","23.74"
"2021-08-20 15:45","27.71","44.82","7.81","30.5"
"2021-08-20 15:50","26.74","42.36","8.28","29.59"
"2021-08-20 15:55","25.97","36.98","8.47","32.46"
"2021-08-20 16:00","19.54","26.4","8.4","23.8"
"2021-08-20 16:05","26.53","41.8","16.23","21.57"
"2021-08-20 16:10","29.91","50.79","16.66","22.27"
"2021-08-20 16:15","29.21","44.36","9.33","33.92"
"2021-08-20 16:20","31.42","41.64","9.28","43.34"
"2021-08-20 16:25","30.75","38.89","11.54","41.81"
"2021-08-20 16:30","34.78","43.11","17.63","43.61"
"2021-08-20 16:35","32.53","47.37","16.39","33.83"
"2021-08-20 16:40","30.23","44.64","13.73","32.33"
"2021-08-20 16:45","29.27","41.68","15.07","31.05"
"2021-08-20 16:50","30.58","40.21","19.17","32.36"
"2021-08-20 16:55","33.98","44.8","23.36","33.78"
"2021-08-20 17:00","34.41","45.05","19.18","39.01"
"2021-08-20 17:05","30.27","34.19","12.66","43.97"
"2021-08-20 17:10","24.12","30.17","8.5","33.71"
"2021-08-20 17:15","21.64","32.33","8.47","24.11"
"2021-08-20 17:20","20.28","32.6","8.48","19.74"
"2021-08-20 17:25","22.13","33.55","9.28","23.55"
"2021-08-20 17:30","24.43","32.72","18.9","21.65"
"2021-08-20 17:35","24.73","37.29","14.3","22.6"
"2021-08-20 17:40","23.96","33.7","9.36","28.82"
"2021-08-20 17:45","24.7","34.04","11.0","29.07"
"2021-08-20 17:50","27.2","35.64","15.92","30.02"
"2021-08-20 17:55","25.84","34.32","14.14","29.07"
"2021-08-20 18:00","26.34","33.66","16.31","29.04"
"2021-08-20 18:05","25.94","33.16","15.92","28.75"
"2021-08-20 18:10","26.23","34.67","15.35","28.66"
"2021-08-20 18:15","25.52","30.69","16.9","28.98"
"2021-08-20 18:20","25.08","31.66","14.93","28.66"
"2021-08-20 18:25","26.32","34.38","15.91","28.67"
"2021-08-20 18:30","28.03","38.8","16.26","29.05"
"2021-08-20 18:35","25.57","33.2","14.84","28.66"
"2021-08-20 18:40","25.36","30.97","16.46","28.64"
"2021-08-20 18:45","25.64","33.05","14.89","28.98"
"2021-08-20 18:50","19.86","22.05","8.5","29.03"
"2021-08-20 18:55","24.5","27.7","16.04","29.75"
"2021-08-20 19:00","27.43","36.13","16.76","29.39"
"2021-08-20 19:05","25.11","37.04","9.27","29.01"
"2021-08-20 19:10","24.72","34.39","10.73","29.02"
"2021-08-20 19:15","26.28","33.92","15.84","29.08"
"2021-08-20 19:20","25.25","32.41","14.29","29.05"
"2021-08-20 19:25","26.29","33.36","16.43","29.07"
"2021-08-20 19:30","25.98","32.55","16.3","29.07"
"2021-08-20 19:35","24.97","30.8","14.85","29.27"
"2021-08-20 19:40","25.31","30.39","16.52","29.02"
"2021-08-20 19:45","25.77","32.99","15.26","29.06"
"2021-08-20 19:50","25.01","31.16","15.12","28.75"
"2021-08-20 19:55","25.3","31.23","15.93","28.76"
"2021-08-20 20:00","25.83","32.87","15.0","29.63"
"2021-08-20 20:05","27.6","36.37","16.09","30.35"
"2021-08-20 20:10","25.69","34.6","14.88","27.58"
"2021-08-20 20:15","21.1","32.88","14.06","16.35"
"2021-08-20 20:20","23.62","33.83","15.51","21.51"
"2021-08-20 20:25","27.1","38.18","13.62","29.5"
"2021-08-20 20:30","26.89","35.68","16.0","28.99"
"2021-08-20 20:35","25.95","33.66","15.1","29.08"
"2021-08-20 20:40","26.46","34.84","15.24","29.31"
"2021-08-20 20:45","26.84","35.47","16.35","28.69"
"2021-08-20 20:50","26.68","35.96","15.39","28.69"
"2021-08-20 20:55","25.81","32.89","15.29","29.25"
"2021-08-20 21:00","25.61","32.16","15.38","29.29"
"2021-08-20 21:05","26.41","33.78","15.3","30.15"
"2021-08-20 21:10","27.01","36.32","15.46","29.25"
"2021-08-20 21:15","26.92","35.69","15.47","29.6"
"2021-08-20 21:20","26.06","33.57","15.5","29.12"
"2021-08-20 21:25","26.95","35.14","15.47","30.24"
"2021-08-20 21:30","29.74","40.05","15.52","33.65"
"2021-08-20 21:35","35.19","47.59","15.33","42.63"
"2021-08-20 21:40","37.04","48.67","15.01","47.45"
"2021-08-20 21:45","36.2","45.69","14.49","48.44"
"2021-08-20 21:50","36.65","47.66","14.38","47.9"
"2021-08-20 21:55","36.4","45.89","15.54","47.77"
"2021-08-20 22:00","37.6","49.82","14.57","48.42"
"2021-08-20 22:05","37.85","51.76","14.79","46.99"
"2021-08-20 22:10","37.19","49.12","15.36","47.09"
"2021-08-20 22:15","35.73","45.8","14.04","47.34"
"2021-08-20 22:20","37.08","47.05","15.75","48.42"
"2021-08-20 22:25","37.0","49.86","13.94","47.2"
"2021-08-20 22:30","37.89","50.08","15.65","47.93"
"2021-08-20 22:35","35.86","44.17","16.33","47.07"
"2021-08-20 22:40","35.48","44.42","14.46","47.57"
"2021-08-20 22:45","37.48","50.88","14.1","47.45"
"2021-08-20 22:50","37.76","46.7","18.22","48.36"
"2021-08-20 22:55","37.68","44.86","19.41","48.76"
"2021-08-20 23:00","37.92","47.97","18.28","47.5"
"2021-08-20 23:05","37.2","45.63","19.42","46.54"
"2021-08-20 23:10","36.14","43.88","17.64","46.91"
"2021-08-20 23:15","34.48","43.17","14.66","45.62"
"2021-08-20 23:20","33.4","41.79","13.5","44.92"
"2021-08-20 23:25","36.49","44.93","16.82","47.72"
"2021-08-20 23:30","38.31","47.97","19.46","47.5"
"2021-08-20 23:35","35.63","44.76","16.5","45.62"
"2021-08-20 23:40","35.11","45.23","13.77","46.34"
"2021-08-20 23:45","34.77","42.66","14.8","46.84"
"2021-08-20 23:50","36.84","43.76","18.98","47.77"
"2021-08-20 23:55","37.01","46.48","18.46","46.11"
