"Time stamp","Main 1   ()","Main 1 L1   ()","Main 1 L2   ()","Main 1 L3   ()"
"2021-08-15 12:10","0.9187","0.8109","0.946","0.9992"
"2021-08-15 12:15","0.9088","0.8059","0.9463","0.9742"
"2021-08-15 12:20","0.8853","0.7934","0.946","0.9165"
"2021-08-15 12:25","0.888","0.777","0.9457","0.9413"
"2021-08-15 12:30","0.9127","0.8271","0.9469","0.9643"
"2021-08-15 12:35","0.9184","0.8153","0.9465","0.9936"
"2021-08-15 12:40","0.9072","0.7774","0.9452","0.9992"
"2021-08-15 12:45","0.9179","0.8002","0.9551","0.9986"
"2021-08-15 12:50","0.9205","0.8063","0.9565","0.9988"
"2021-08-15 12:55","0.9038","0.8058","0.9479","0.9577"
"2021-08-15 13:00","0.8909","0.811","0.9482","0.9135"
"2021-08-15 13:05","0.8887","0.8055","0.9477","0.9131"
"2021-08-15 13:10","0.8883","0.7829","0.9499","0.9323"
"2021-08-15 13:15","0.9176","0.8052","0.9486","0.999"
"2021-08-15 13:20","0.9179","0.8052","0.9501","0.9985"
"2021-08-15 13:25","0.9187","0.8086","0.9503","0.9973"
"2021-08-15 13:30","0.9096","0.8142","0.9537","0.961"
"2021-08-15 13:35","0.8862","0.8076","0.9535","0.8977"
"2021-08-15 13:40","0.8849","0.7971","0.9525","0.9051"
"2021-08-15 13:45","0.9081","0.8111","0.9515","0.9619"
"2021-08-15 13:50","0.9166","0.7989","0.9524","0.9987"
"2021-08-15 13:55","0.9168","0.798","0.9535","0.9991"
"2021-08-15 14:00","0.9149","0.7933","0.9532","0.9983"
"2021-08-15 14:05","0.9668","0.9313","0.9718","0.9973"
"2021-08-15 14:10","0.9828","0.9727","0.9796","0.9962"
"2021-08-15 14:15","0.9716","0.9772","0.9415","0.9963"
"2021-08-15 14:20","0.9727","0.9762","0.9465","0.9955"
"2021-08-15 14:25","0.9844","0.9808","0.9767","0.9957"
"2021-08-15 14:30","0.983","0.9775","0.9736","0.9979"
"2021-08-15 14:35","0.9798","0.9767","0.9647","0.9981"
"2021-08-15 14:40","0.9828","0.9752","0.9755","0.9978"
"2021-08-15 14:45","0.986","0.9765","0.9849","0.9966"
"2021-08-15 14:50","0.9807","0.9613","0.9852","0.9958"
"2021-08-15 14:55","0.9704","0.9689","0.9468","0.9956"
"2021-08-15 15:00","0.9734","0.9752","0.9482","0.997"
"2021-08-15 15:05","0.971","0.9683","0.947","0.9978"
"2021-08-15 15:10","0.9732","0.9743","0.9475","0.9978"
"2021-08-15 15:15","0.9741","0.9772","0.9473","0.9978"
"2021-08-15 15:20","0.973","0.9742","0.9486","0.9962"
"2021-08-15 15:25","0.9708","0.9695","0.9475","0.9956"
"2021-08-15 15:30","0.9749","0.9805","0.9479","0.9965"
"2021-08-15 15:35","0.9765","0.9833","0.9478","0.9985"
"2021-08-15 15:40","0.9761","0.9831","0.9471","0.9983"
"2021-08-15 15:45","0.973","0.9755","0.9458","0.9977"
"2021-08-15 15:50","0.971","0.9682","0.947","0.9978"
"2021-08-15 15:55","0.9708","0.9687","0.9477","0.9962"
"2021-08-15 16:00","0.9701","0.9672","0.9473","0.996"
"2021-08-15 16:05","0.9712","0.9708","0.9472","0.9958"
"2021-08-15 16:10","0.9741","0.9768","0.9478","0.9979"
"2021-08-15 16:15","0.9715","0.9693","0.9469","0.9983"
"2021-08-15 16:20","0.971","0.9671","0.9474","0.9985"
"2021-08-15 16:25","0.9704","0.9677","0.9451","0.9986"
"2021-08-15 16:30","0.9711","0.969","0.9459","0.9985"
"2021-08-15 16:35","0.9717","0.9697","0.9472","0.9983"
"2021-08-15 16:40","0.9647","0.9494","0.9462","0.9985"
"2021-08-15 16:45","0.9696","0.9649","0.9456","0.9985"
"2021-08-15 16:50","0.9739","0.9764","0.9471","0.9984"
"2021-08-15 16:55","0.9736","0.9752","0.9474","0.9984"
"2021-08-15 17:00","0.9768","0.969","0.963","0.9985"
"2021-08-15 17:05","0.9706","0.9659","0.9477","0.9984"
"2021-08-15 17:10","0.9723","0.972","0.9466","0.9984"
"2021-08-15 17:15","0.9715","0.9707","0.9455","0.9985"
"2021-08-15 17:20","0.9709","0.9672","0.9471","0.9984"
"2021-08-15 17:25","0.9691","0.9634","0.9455","0.9985"
"2021-08-15 17:30","0.9711","0.9697","0.9451","0.9985"
"2021-08-15 17:35","0.9764","0.9675","0.9632","0.9985"
"2021-08-15 17:40","0.9751","0.9638","0.9649","0.9968"
"2021-08-15 17:45","0.9762","0.9671","0.966","0.9956"
"2021-08-15 17:50","0.9763","0.9679","0.9655","0.9956"
"2021-08-15 17:55","0.9752","0.9671","0.9631","0.9954"
"2021-08-15 18:00","0.9766","0.9712","0.9635","0.9952"
"2021-08-15 18:05","0.9716","0.9704","0.9476","0.9968"
"2021-08-15 18:10","0.9685","0.9621","0.9458","0.9977"
"2021-08-15 18:15","0.9722","0.9712","0.9478","0.9978"
"2021-08-15 18:20","0.9715","0.9694","0.9468","0.9984"
"2021-08-15 18:25","0.9714","0.9687","0.9472","0.9983"
"2021-08-15 18:30","0.9696","0.9607","0.9504","0.9979"
"2021-08-15 18:35","0.9713","0.9681","0.9479","0.998"
"2021-08-15 18:40","0.973","0.9744","0.9485","0.9961"
"2021-08-15 18:45","0.9721","0.9698","0.9504","0.9961"
"2021-08-15 18:50","0.9707","0.9672","0.9493","0.9957"
"2021-08-15 18:55","0.9698","0.9643","0.9495","0.9956"
"2021-08-15 19:00","0.9721","0.9711","0.949","0.9964"
"2021-08-15 19:05","0.9752","0.9779","0.9499","0.9978"
"2021-08-15 19:10","0.9715","0.9677","0.9491","0.9978"
"2021-08-15 19:15","0.972","0.9692","0.949","0.9979"
"2021-08-15 19:20","0.9731","0.9726","0.9488","0.9979"
"2021-08-15 19:25","0.9713","0.9695","0.9485","0.9959"
"2021-08-15 19:30","0.9729","0.9736","0.9494","0.9958"
"2021-08-15 19:35","0.9731","0.9749","0.9486","0.9958"
"2021-08-15 19:40","0.9722","0.9707","0.9503","0.9956"
"2021-08-15 19:45","0.9716","0.9668","0.9503","0.9978"
"2021-08-15 19:50","0.9727","0.9727","0.9474","0.9981"
"2021-08-15 19:55","0.9741","0.9756","0.9485","0.9984"
"2021-08-15 20:00","0.973","0.9719","0.9494","0.9977"
"2021-08-15 20:05","0.9707","0.9652","0.9486","0.9983"
"2021-08-15 20:10","0.9747","0.9774","0.949","0.9977"
"2021-08-15 20:15","0.9746","0.9798","0.9485","0.9956"
"2021-08-15 20:20","0.9721","0.974","0.9477","0.9948"
"2021-08-15 20:25","0.9701","0.9658","0.9489","0.9957"
"2021-08-15 20:30","0.9703","0.9671","0.9482","0.9958"
"2021-08-15 20:35","0.9719","0.9722","0.9472","0.9963"
"2021-08-15 20:40","0.9706","0.9673","0.9468","0.9979"
"2021-08-15 20:45","0.9724","0.9731","0.9464","0.9978"
"2021-08-15 20:50","0.9705","0.9686","0.9452","0.9979"
"2021-08-15 20:55","0.9706","0.9673","0.9468","0.9979"
"2021-08-15 21:00","0.9706","0.9679","0.946","0.9981"
"2021-08-15 21:05","0.9659","0.9549","0.9449","0.9981"
"2021-08-15 21:10","0.9671","0.9566","0.9465","0.9984"
"2021-08-15 21:15","0.9702","0.9661","0.946","0.9985"
"2021-08-15 21:20","0.9703","0.9671","0.9456","0.9984"
"2021-08-15 21:25","0.9659","0.9558","0.9449","0.997"
"2021-08-15 21:30","0.9624","0.9462","0.9455","0.9957"
"2021-08-15 21:35","0.9635","0.9493","0.945","0.9962"
"2021-08-15 21:40","0.974","0.9783","0.9458","0.9981"
"2021-08-15 21:45","0.9732","0.978","0.9437","0.998"
"2021-08-15 21:50","0.973","0.9758","0.9453","0.9979"
"2021-08-15 21:55","0.9712","0.9683","0.9475","0.9979"
"2021-08-15 22:00","0.9701","0.9609","0.9512","0.9983"
"2021-08-15 22:05","0.9762","0.9782","0.9519","0.9985"
"2021-08-15 22:10","0.9749","0.9753","0.951","0.9984"
"2021-08-15 22:15","0.9735","0.9703","0.9524","0.9979"
"2021-08-15 22:20","0.9711","0.9652","0.9505","0.9978"
"2021-08-15 22:25","0.9672","0.9542","0.9495","0.998"
"2021-08-15 22:30","0.9748","0.9764","0.9497","0.9985"
"2021-08-15 22:35","0.971","0.9655","0.9491","0.9985"
"2021-08-15 22:40","0.9709","0.9626","0.952","0.9981"
"2021-08-15 22:45","0.9687","0.9568","0.952","0.9973"
"2021-08-15 22:50","0.9691","0.9608","0.951","0.9957"
"2021-08-15 22:55","0.9749","0.9497","0.9795","0.9956"
"2021-08-15 23:00","0.9797","0.9743","0.9691","0.9959"
"2021-08-15 23:05","0.9779","0.9775","0.9594","0.9968"
"2021-08-15 23:10","0.9749","0.9729","0.9539","0.9979"
"2021-08-15 23:15","0.9812","0.9677","0.9783","0.9978"
"2021-08-15 23:20","0.984","0.9763","0.9781","0.9978"
"2021-08-15 23:25","0.9817","0.9797","0.9687","0.9967"
"2021-08-15 23:30","0.9815","0.9776","0.9696","0.9975"
"2021-08-15 23:35","0.9846","0.9745","0.9813","0.9981"
"2021-08-15 23:40","0.9814","0.9597","0.9882","0.9965"
"2021-08-15 23:45","0.9817","0.9727","0.9747","0.9979"
"2021-08-15 23:50","0.9712","0.9761","0.9398","0.9978"
"2021-08-15 23:55","0.9684","0.9753","0.9337","0.9964"
"2021-08-16 00:00","0.9668","0.9735","0.9308","0.9963"
"2021-08-16 00:05","0.9742","0.9634","0.9668","0.9925"
"2021-08-16 00:10","0.973","0.9573","0.9714","0.9905"
"2021-08-16 00:15","0.9784","0.9745","0.9691","0.9917"
"2021-08-16 00:20","0.9793","0.9754","0.9698","0.9927"
"2021-08-16 00:25","0.9816","0.9783","0.9707","0.996"
"2021-08-16 00:30","0.9805","0.9721","0.9734","0.9961"
"2021-08-16 00:35","0.9703","0.9763","0.9381","0.9967"
"2021-08-16 00:40","0.9708","0.9787","0.9369","0.997"
"2021-08-16 00:45","0.9682","0.9737","0.9381","0.993"
"2021-08-16 00:50","0.9633","0.9617","0.9351","0.9931"
"2021-08-16 00:55","0.9644","0.9633","0.9379","0.9922"
"2021-08-16 01:00","0.9687","0.9752","0.9354","0.9956"
"2021-08-16 01:05","0.9708","0.9801","0.9361","0.9964"
"2021-08-16 01:10","0.9684","0.9747","0.9342","0.9964"
"2021-08-16 01:15","0.9675","0.9732","0.9332","0.9961"
"2021-08-16 01:20","0.967","0.9713","0.9348","0.995"
"2021-08-16 01:25","0.9686","0.9739","0.9415","0.9905"
"2021-08-16 01:30","0.9768","0.974","0.9648","0.9918"
"2021-08-16 01:35","0.9674","0.9746","0.9359","0.9918"
"2021-08-16 01:40","0.966","0.9684","0.9327","0.9969"
"2021-08-16 01:45","0.9706","0.9759","0.9387","0.9972"
"2021-08-16 01:50","0.9769","0.9701","0.9636","0.997"
"2021-08-16 01:55","0.9741","0.9734","0.9519","0.9971"
"2021-08-16 02:00","0.9692","0.9737","0.9378","0.9962"
"2021-08-16 02:05","0.9679","0.9749","0.9378","0.991"
"2021-08-16 02:10","0.9738","0.9754","0.9553","0.9908"
"2021-08-16 02:15","0.9736","0.9752","0.956","0.9897"
"2021-08-16 02:20","0.9659","0.9702","0.9329","0.9947"
"2021-08-16 02:25","0.9675","0.9725","0.934","0.9961"
"2021-08-16 02:30","0.9742","0.9721","0.9547","0.9959"
"2021-08-16 02:35","0.9784","0.9827","0.9567","0.996"
"2021-08-16 02:40","0.9689","0.9812","0.933","0.9927"
"2021-08-16 02:45","0.9634","0.9676","0.9327","0.9899"
"2021-08-16 02:50","0.9766","0.974","0.964","0.9919"
"2021-08-16 02:55","0.9721","0.9724","0.9498","0.9942"
"2021-08-16 03:00","0.9663","0.9718","0.9306","0.9965"
"2021-08-16 03:05","0.9636","0.9638","0.931","0.996"
"2021-08-16 03:10","0.9765","0.9654","0.9685","0.9956"
"2021-08-16 03:15","0.969","0.9701","0.9415","0.9956"
"2021-08-16 03:20","0.9676","0.9785","0.9329","0.9916"
"2021-08-16 03:25","0.9681","0.9727","0.9434","0.9884"
"2021-08-16 03:30","0.9755","0.9704","0.9683","0.9879"
"2021-08-16 03:35","0.9638","0.9657","0.9323","0.9936"
"2021-08-16 03:40","0.9642","0.9678","0.9292","0.9957"
"2021-08-16 03:45","0.9749","0.9725","0.956","0.9962"
"2021-08-16 03:50","0.9783","0.9807","0.9587","0.9957"
"2021-08-16 03:55","0.9729","0.9851","0.9367","0.9969"
"2021-08-16 04:00","0.972","0.9875","0.9347","0.994"
"2021-08-16 04:05","0.9831","0.9814","0.9746","0.9933"
"2021-08-16 04:10","0.9711","0.9769","0.9444","0.9921"
"2021-08-16 04:15","0.9676","0.973","0.9364","0.9934"
"2021-08-16 04:20","0.9724","0.9712","0.9507","0.9955"
"2021-08-16 04:25","0.981","0.9813","0.9665","0.9952"
"2021-08-16 04:30","0.9683","0.9752","0.934","0.9958"
"2021-08-16 04:35","0.9661","0.9683","0.935","0.9951"
"2021-08-16 04:40","0.9771","0.9712","0.9681","0.992"
"2021-08-16 04:45","0.9723","0.9743","0.951","0.9917"
"2021-08-16 04:50","0.9661","0.9728","0.9343","0.9914"
"2021-08-16 04:55","0.9646","0.9628","0.9352","0.9958"
"2021-08-16 05:00","0.9653","0.9546","0.9451","0.9964"
"2021-08-16 05:05","0.9651","0.9717","0.9273","0.9965"
"2021-08-16 05:10","0.9662","0.9746","0.9278","0.9963"
"2021-08-16 05:15","0.9683","0.9687","0.944","0.9923"
"2021-08-16 05:20","0.9689","0.9732","0.9445","0.9892"
"2021-08-16 05:25","0.9647","0.971","0.931","0.9923"
"2021-08-16 05:30","0.9711","0.9834","0.9341","0.9958"
"2021-08-16 05:35","0.975","0.9757","0.9534","0.9959"
"2021-08-16 05:40","0.9639","0.9603","0.935","0.9965"
"2021-08-16 05:45","0.9647","0.9658","0.9311","0.9974"
"2021-08-16 05:50","0.9734","0.9805","0.943","0.9969"
"2021-08-16 05:55","0.9725","0.981","0.9466","0.99"
"2021-08-16 06:00","0.9635","0.9756","0.9272","0.9877"
"2021-08-16 06:05","0.9619","0.9668","0.9274","0.9916"
"2021-08-16 06:10","0.9691","0.9654","0.9467","0.9953"
"2021-08-16 06:15","0.9678","0.9736","0.9346","0.9953"
"2021-08-16 06:20","0.9654","0.9707","0.9298","0.9959"
"2021-08-16 06:25","0.9671","0.9665","0.9382","0.9968"
"2021-08-16 06:30","0.9736","0.9764","0.9505","0.9941"
"2021-08-16 06:35","0.972","0.9761","0.9466","0.9935"
"2021-08-16 06:40","0.9723","0.973","0.9511","0.9928"
"2021-08-16 06:45","0.9705","0.9652","0.9515","0.995"
"2021-08-16 06:50","0.9735","0.9734","0.9501","0.9971"
"2021-08-16 06:55","0.9757","0.9795","0.9505","0.9973"
"2021-08-16 07:00","0.9728","0.9737","0.9474","0.9974"
"2021-08-16 07:05","0.9636","0.964","0.9305","0.9964"
"2021-08-16 07:10","0.9646","0.9706","0.9279","0.9955"
"2021-08-16 07:15","0.9647","0.9742","0.9287","0.9913"
"2021-08-16 07:20","0.9646","0.9775","0.9276","0.9887"
"2021-08-16 07:25","0.972","0.9719","0.9523","0.9919"
"2021-08-16 07:30","0.9743","0.9717","0.9543","0.9969"
"2021-08-16 07:35","0.9775","0.9723","0.9638","0.9964"
"2021-08-16 07:40","0.9822","0.9765","0.9742","0.9961"
"2021-08-16 07:45","0.9706","0.9639","0.9521","0.996"
"2021-08-16 07:50","0.9728","0.9706","0.9548","0.9931"
"2021-08-16 07:55","0.977","0.9698","0.9756","0.9856"
"2021-08-16 08:00","0.9759","0.9682","0.9709","0.9887"
"2021-08-16 08:05","0.9716","0.9682","0.9536","0.9931"
"2021-08-16 08:10","0.9761","0.9746","0.9588","0.995"
"2021-08-16 08:15","0.9815","0.9648","0.9846","0.9951"
"2021-08-16 08:20","0.9729","0.9669","0.9569","0.9949"
"2021-08-16 08:25","0.9718","0.9644","0.9565","0.9947"
"2021-08-16 08:30","0.9798","0.9698","0.9775","0.9921"
"2021-08-16 08:35","0.9769","0.9713","0.9724","0.9871"
"2021-08-16 08:40","0.9714","0.9697","0.9564","0.9882"
"2021-08-16 08:45","0.9732","0.9625","0.9641","0.9932"
"2021-08-16 08:50","0.9848","0.9775","0.981","0.9959"
"2021-08-16 08:55","0.9695","0.9702","0.943","0.9953"
"2021-08-16 09:00","0.9691","0.9662","0.9454","0.9957"
"2021-08-16 09:05","0.9733","0.9625","0.9623","0.9951"
"2021-08-16 09:10","0.9696","0.9669","0.95","0.9921"
"2021-08-16 09:15","0.9712","0.9804","0.9441","0.9892"
"2021-08-16 09:20","0.9731","0.9764","0.9532","0.9899"
"2021-08-16 09:25","0.9729","0.9656","0.9589","0.9942"
"2021-08-16 09:30","0.9677","0.9625","0.9449","0.9958"
"2021-08-16 09:35","0.9694","0.9668","0.946","0.9955"
"2021-08-16 09:40","0.9775","0.9736","0.9626","0.9963"
"2021-08-16 09:45","0.9719","0.9718","0.9475","0.9966"
"2021-08-16 09:50","0.9693","0.9703","0.9451","0.9926"
"2021-08-16 09:55","0.9737","0.9703","0.9603","0.9905"
"2021-08-16 10:00","0.973","0.9734","0.9571","0.9886"
"2021-08-16 10:05","0.9747","0.9852","0.9438","0.9952"
"2021-08-16 10:10","0.9777","0.9851","0.9524","0.9956"
"2021-08-16 10:15","0.9806","0.9827","0.9637","0.9955"
"2021-08-16 10:20","0.9741","0.98","0.947","0.9955"
"2021-08-16 10:25","0.9724","0.9755","0.9461","0.9958"
"2021-08-16 10:30","0.9776","0.9783","0.963","0.9916"
"2021-08-16 10:35","0.9717","0.9748","0.9539","0.9865"
"2021-08-16 10:40","0.9686","0.9744","0.9474","0.984"
"2021-08-16 10:45","0.9755","0.9786","0.9561","0.992"
"2021-08-16 10:50","0.9278","0.8278","0.9572","0.9984"
"2021-08-16 10:55","0.91","0.7811","0.9494","0.9995"
"2021-08-16 11:00","0.9104","0.7779","0.9538","0.9995"
"2021-08-16 11:05","0.9137","0.7755","0.9671","0.9987"
"2021-08-16 11:10","0.8857","0.7562","0.95","0.9509"
"2021-08-16 11:15","0.8849","0.7879","0.9484","0.9186"
"2021-08-16 11:20","0.8892","0.7864","0.9572","0.9241"
"2021-08-16 11:25","0.9004","0.7774","0.9644","0.9594"
