"Time stamp","Main 1   (A)","Main 1 L1   (A)","Main 1 L2   (A)","Main 1 L3   (A)"
"2021-07-31 05:40","9.09","14.95","8.54","3.79"
"2021-07-31 05:45","10.46","18.94","8.56","3.89"
"2021-07-31 05:50","13.72","23.51","8.56","9.08"
"2021-07-31 05:55","14.87","21.12","8.48","15.01"
"2021-07-31 06:00","13.96","18.55","8.36","14.98"
"2021-07-31 06:05","13.35","17.81","7.52","14.72"
"2021-07-31 06:10","14.06","20.29","7.19","14.7"
"2021-07-31 06:15","13.81","21.72","7.2","12.52"
"2021-07-31 06:20","10.48","20.97","6.79","3.68"
"2021-07-31 06:25","10.36","20.94","6.45","3.68"
"2021-07-31 06:30","11.45","19.81","7.2","7.35"
"2021-07-31 06:35","13.46","18.48","7.2","14.71"
"2021-07-31 06:40","14.44","21.4","7.2","14.71"
"2021-07-31 06:45","14.41","21.31","7.2","14.71"
"2021-07-31 06:50","14.13","20.49","7.19","14.71"
"2021-07-31 06:55","10.5","18.96","7.17","5.36"
"2021-07-31 07:00","10.71","21.0","7.17","3.96"
"2021-07-31 07:05","10.8","19.4","7.24","5.77"
"2021-07-31 07:10","14.26","21.0","6.98","14.8"
"2021-07-31 07:15","13.89","21.11","5.77","14.79"
"2021-07-31 07:20","16.95","19.78","7.26","23.8"
"2021-07-31 07:25","17.93","18.89","7.24","27.67"
"2021-07-31 07:30","17.15","21.67","7.24","22.55"
"2021-07-31 07:35","15.01","21.93","7.23","15.88"
"2021-07-31 07:40","14.93","21.53","7.2","16.05"
"2021-07-31 07:45","16.27","20.35","7.2","21.28"
"2021-07-31 07:50","17.04","19.04","7.2","24.88"
"2021-07-31 07:55","14.02","19.8","7.2","15.07"
"2021-07-31 08:00","13.38","17.84","7.2","15.08"
"2021-07-31 08:05","13.68","21.01","6.33","13.71"
"2021-07-31 08:10","10.35","20.47","6.85","3.73"
"2021-07-31 08:15","10.19","19.64","7.2","3.73"
"2021-07-31 08:20","9.34","17.12","7.2","3.72"
"2021-07-31 08:25","9.67","17.78","7.16","4.07"
"2021-07-31 08:30","13.24","17.83","7.17","14.71"
"2021-07-31 08:35","14.98","23.06","7.19","14.71"
"2021-07-31 08:40","14.15","21.8","5.98","14.68"
"2021-07-31 08:45","13.7","19.18","7.26","14.66"
"2021-07-31 08:50","13.21","17.8","7.18","14.66"
"2021-07-31 08:55","10.58","17.11","7.16","7.45"
"2021-07-31 09:00","9.27","16.62","7.18","4.0"
"2021-07-31 09:05","10.12","19.16","7.24","3.96"
"2021-07-31 09:10","9.89","18.49","7.24","3.94"
"2021-07-31 09:15","13.83","16.04","7.2","18.24"
"2021-07-31 09:20","17.96","19.07","7.2","27.6"
"2021-07-31 09:25","16.83","19.15","7.2","24.13"
"2021-07-31 09:30","13.94","20.28","6.79","14.76"
"2021-07-31 09:35","11.21","19.42","6.42","7.79"
"2021-07-31 09:40","10.93","21.82","7.24","3.74"
"2021-07-31 09:45","10.56","20.77","7.2","3.71"
"2021-07-31 09:50","10.58","20.8","7.2","3.73"
"2021-07-31 09:55","9.89","19.86","6.08","3.73"
"2021-07-31 10:00","13.91","21.42","5.96","14.35"
"2021-07-31 10:05","13.74","20.56","5.96","14.7"
"2021-07-31 10:10","13.64","20.26","5.96","14.7"
"2021-07-31 10:15","14.02","21.04","5.95","15.07"
"2021-07-31 10:20","12.72","19.69","6.0","12.46"
"2021-07-31 10:25","10.92","20.38","8.38","3.98"
"2021-07-31 10:30","11.4","21.66","8.56","3.99"
"2021-07-31 10:35","10.76","19.87","8.56","3.85"
"2021-07-31 10:40","12.09","19.23","8.55","8.49"
"2021-07-31 10:45","14.59","20.55","8.53","14.69"
"2021-07-31 10:50","14.62","20.64","8.52","14.68"
"2021-07-31 10:55","14.69","20.89","8.52","14.66"
"2021-07-31 11:00","14.69","20.86","8.54","14.68"
"2021-07-31 11:05","13.05","19.88","8.56","10.7"
"2021-07-31 11:10","10.72","18.63","8.56","4.97"
"2021-07-31 11:15","14.9","20.27","8.56","15.86"
"2021-07-31 11:20","15.36","21.66","8.56","15.86"
"2021-07-31 11:25","19.76","23.17","8.56","27.54"
"2021-07-31 11:30","18.67","19.76","8.56","27.69"
"2021-07-31 11:35","18.68","19.61","8.56","27.87"
"2021-07-31 11:40","17.0","14.65","8.56","27.79"
"2021-07-31 11:45","16.38","16.2","8.6","24.34"
"2021-07-31 11:50","13.27","17.7","8.57","13.55"
"2021-07-31 11:55","10.1","18.18","8.35","3.77"
"2021-07-31 12:00","11.53","18.84","8.38","7.37"
"2021-07-31 12:05","15.27","21.63","8.37","15.82"
"2021-07-31 12:10","15.64","21.08","9.17","16.67"
"2021-07-31 12:15","28.33","42.58","16.93","25.48"
"2021-07-31 12:20","38.62","58.29","18.02","39.57"
"2021-07-31 12:25","35.66","55.04","9.18","42.77"
"2021-07-31 12:30","37.07","56.18","13.3","41.73"
"2021-07-31 12:35","36.78","56.12","17.3","36.93"
"2021-07-31 12:40","29.87","51.75","15.29","22.56"
"2021-07-31 12:45","32.35","51.95","15.08","30.03"
"2021-07-31 12:50","34.07","51.27","16.61","34.33"
"2021-07-31 12:55","32.91","51.19","14.67","32.87"
"2021-07-31 13:00","31.98","56.1","16.21","23.64"
"2021-07-31 13:05","34.09","53.09","15.5","33.67"
"2021-07-31 13:10","32.5","48.93","14.93","33.63"
"2021-07-31 13:15","29.34","49.91","16.5","21.6"
"2021-07-31 13:20","30.47","53.92","14.68","22.81"
"2021-07-31 13:25","32.62","49.46","15.86","32.55"
"2021-07-31 13:30","34.47","55.57","15.2","32.64"
"2021-07-31 13:35","35.12","50.43","15.03","39.91"
"2021-07-31 13:40","36.87","48.88","16.36","45.37"
"2021-07-31 13:45","29.65","51.04","14.51","23.39"
"2021-07-31 13:50","31.31","52.09","16.02","25.81"
"2021-07-31 13:55","32.78","49.47","14.92","33.95"
"2021-07-31 14:00","33.61","51.16","15.12","34.54"
"2021-07-31 14:05","37.21","49.93","16.19","45.5"
"2021-07-31 14:10","35.96","47.85","14.47","45.55"
"2021-07-31 14:15","37.26","50.08","15.83","45.86"
"2021-07-31 14:20","36.11","47.36","14.91","46.08"
"2021-07-31 14:25","35.62","46.19","14.56","46.11"
"2021-07-31 14:30","35.94","45.86","16.17","45.79"
"2021-07-31 14:35","36.04","47.84","14.57","45.71"
"2021-07-31 14:40","37.45","51.2","15.5","45.66"
"2021-07-31 14:45","40.92","62.02","15.82","44.91"
"2021-07-31 14:50","36.36","50.52","14.55","44.0"
"2021-07-31 14:55","36.02","47.25","16.31","44.48"
"2021-07-31 15:00","36.8","49.63","14.61","46.15"
"2021-07-31 15:05","37.12","51.63","15.42","44.3"
"2021-07-31 15:10","36.62","49.22","15.79","44.85"
"2021-07-31 15:15","34.77","45.08","14.33","44.9"
"2021-07-31 15:20","35.27","43.99","16.45","45.36"
"2021-07-31 15:25","36.02","46.91","15.92","45.23"
"2021-07-31 15:30","36.12","48.45","14.59","45.32"
"2021-07-31 15:35","36.32","48.37","15.03","45.57"
"2021-07-31 15:40","36.26","47.4","15.83","45.55"
"2021-07-31 15:45","36.15","48.44","14.32","45.69"
"2021-07-31 15:50","38.09","52.09","16.22","45.95"
"2021-07-31 15:55","36.28","48.48","14.54","45.83"
"2021-07-31 16:00","35.05","43.49","15.75","45.93"
"2021-07-31 16:05","34.67","42.78","15.34","45.88"
"2021-07-31 16:10","36.59","49.18","14.86","45.74"
"2021-07-31 16:15","36.54","47.66","16.21","45.74"
"2021-07-31 16:20","34.19","42.58","14.39","45.6"
"2021-07-31 16:25","34.43","42.16","15.44","45.68"
"2021-07-31 16:30","27.05","34.49","13.28","33.38"
"2021-07-31 16:35","22.25","24.99","7.06","34.72"
"2021-07-31 16:40","25.88","26.0","7.89","43.77"
"2021-07-31 16:45","26.38","27.16","8.23","43.76"
"2021-07-31 16:50","25.5","23.81","8.21","44.47"
"2021-07-31 16:55","25.04","23.34","8.14","43.63"
"2021-07-31 17:00","27.11","28.92","8.15","44.27"
"2021-07-31 17:05","27.37","29.44","8.13","44.53"
"2021-07-31 17:10","27.45","29.37","8.13","44.86"
"2021-07-31 17:15","25.58","23.46","8.08","45.19"
"2021-07-31 17:20","30.48","29.75","15.96","45.72"
"2021-07-31 17:25","35.59","43.34","15.53","47.9"
"2021-07-31 17:30","36.99","51.05","14.08","45.83"
"2021-07-31 17:35","37.55","50.42","16.06","46.18"
"2021-07-31 17:40","37.18","50.66","14.43","46.45"
"2021-07-31 17:45","36.55","48.3","15.58","45.77"
"2021-07-31 17:50","35.97","45.82","15.08","46.99"
"2021-07-31 17:55","34.7","43.08","14.58","46.45"
"2021-07-31 18:00","35.56","42.84","16.2","47.66"
"2021-07-31 18:05","35.42","45.48","14.38","46.4"
"2021-07-31 18:10","35.41","44.12","15.73","46.4"
"2021-07-31 18:15","35.63","45.3","14.85","46.74"
"2021-07-31 18:20","35.24","45.01","14.6","46.12"
"2021-07-31 18:25","36.62","47.63","15.96","46.28"
"2021-07-31 18:30","36.84","48.29","14.19","48.04"
"2021-07-31 18:35","36.17","46.87","15.28","46.34"
"2021-07-31 18:40","35.73","46.22","14.63","46.35"
"2021-07-31 18:45","37.14","49.87","14.56","46.98"
"2021-07-31 18:50","37.12","47.35","15.69","48.31"
"2021-07-31 18:55","35.47","46.17","14.06","46.18"
"2021-07-31 19:00","35.77","45.13","15.89","46.29"
"2021-07-31 19:05","36.98","49.55","14.28","47.11"
"2021-07-31 19:10","35.32","44.81","15.32","45.83"
"2021-07-31 19:15","34.42","42.63","14.91","45.72"
"2021-07-31 19:20","34.37","42.82","14.51","45.78"
"2021-07-31 19:25","37.12","49.93","15.67","45.74"
"2021-07-31 19:30","36.67","50.39","13.49","46.13"
"2021-07-31 19:35","36.37","46.52","15.53","47.06"
"2021-07-31 19:40","35.23","45.72","14.09","45.9"
"2021-07-31 19:45","33.88","48.26","14.95","38.43"
"2021-07-31 19:50","37.93","51.77","15.39","46.63"
"2021-07-31 19:55","32.46","47.29","14.0","36.08"
"2021-07-31 20:00","33.51","42.0","16.54","41.99"
"2021-07-31 20:05","36.09","47.29","14.73","46.26"
"2021-07-31 20:10","37.59","52.43","14.22","46.13"
"2021-07-31 20:15","36.75","46.3","18.07","45.89"
"2021-07-31 20:20","36.75","42.79","22.87","44.59"
"2021-07-31 20:25","39.05","48.2","24.05","44.9"
"2021-07-31 20:30","40.62","52.52","23.83","45.51"
"2021-07-31 20:35","35.82","43.94","17.85","45.68"
"2021-07-31 20:40","33.19","44.95","8.96","45.65"
"2021-07-31 20:45","34.94","47.78","10.76","46.29"
"2021-07-31 20:50","33.38","45.0","16.49","38.65"
"2021-07-31 20:55","33.29","48.46","16.99","34.43"
"2021-07-31 21:00","35.4","45.35","14.67","46.18"
"2021-07-31 21:05","33.58","43.25","15.77","41.73"
"2021-07-31 21:10","34.86","42.3","15.89","46.39"
"2021-07-31 21:15","34.42","41.9","14.8","46.55"
"2021-07-31 21:20","35.16","42.61","16.29","46.59"
"2021-07-31 21:25","34.15","41.08","14.64","46.74"
"2021-07-31 21:30","34.32","40.7","16.16","46.1"
"2021-07-31 21:35","31.86","40.66","15.16","39.76"
"2021-07-31 21:40","33.18","40.98","14.98","43.59"
"2021-07-31 21:45","35.43","43.57","16.01","46.7"
"2021-07-31 21:50","34.82","43.33","14.44","46.7"
"2021-07-31 21:55","36.1","44.96","16.12","47.23"
"2021-07-31 22:00","34.75","43.4","14.48","46.36"
"2021-07-31 22:05","34.97","45.75","15.72","43.43"
"2021-07-31 22:10","31.09","45.41","14.58","33.27"
"2021-07-31 22:15","33.74","43.66","14.8","42.76"
"2021-07-31 22:20","34.78","42.27","15.86","46.21"
"2021-07-31 22:25","34.26","39.15","14.27","49.36"
"2021-07-31 22:30","35.17","41.3","16.06","48.15"
"2021-07-31 22:35","35.39","42.93","14.61","48.63"
"2021-07-31 22:40","35.06","44.16","14.4","46.61"
"2021-07-31 22:45","35.53","45.45","14.5","46.64"
"2021-07-31 22:50","34.39","42.44","14.44","46.29"
"2021-07-31 22:55","34.87","42.03","16.34","46.23"
"2021-07-31 23:00","34.7","42.98","14.69","46.43"
"2021-07-31 23:05","35.57","44.5","15.63","46.58"
"2021-07-31 23:10","35.01","41.76","16.38","46.89"
"2021-07-31 23:15","35.64","43.87","16.46","46.59"
"2021-07-31 23:20","34.54","43.09","14.06","46.46"
"2021-07-31 23:25","36.73","47.54","15.29","47.34"
"2021-07-31 23:30","37.12","47.53","16.84","47.01"
"2021-07-31 23:35","35.3","44.85","14.38","46.68"
"2021-07-31 23:40","31.59","33.07","14.87","46.82"
"2021-07-31 23:45","33.92","38.53","16.84","46.38"
"2021-07-31 23:50","36.57","47.63","14.71","47.36"
"2021-07-31 23:55","37.18","49.83","15.42","46.28"
"2021-08-01 00:00","35.81","44.9","15.3","47.23"
"2021-08-01 00:05","35.12","44.32","14.52","46.53"
"2021-08-01 00:10","36.51","45.35","16.31","47.87"
"2021-08-01 00:15","31.05","32.7","14.31","46.14"
"2021-08-01 00:20","34.63","41.52","16.46","45.91"
"2021-08-01 00:25","35.29","44.26","15.27","46.33"
"2021-08-01 00:30","35.91","47.01","15.06","45.65"
"2021-08-01 00:35","35.99","46.03","16.3","45.65"
"2021-08-01 00:40","35.95","46.96","14.84","46.06"
"2021-08-01 00:45","36.35","46.06","16.54","46.44"
"2021-08-01 00:50","34.81","43.51","14.61","46.31"
"2021-08-01 00:55","34.75","43.08","16.02","45.15"
"2021-08-01 01:00","34.56","42.91","16.16","44.62"
"2021-08-01 01:05","34.84","44.96","14.92","44.65"
"2021-08-01 01:10","33.43","39.36","16.49","44.44"
"2021-08-01 01:15","34.07","43.27","14.63","44.32"
"2021-08-01 01:20","34.06","41.49","16.36","44.34"
"2021-08-01 01:25","34.52","43.42","15.85","44.28"
"2021-08-01 01:30","33.8","42.01","15.07","44.34"
"2021-08-01 01:35","34.5","42.49","16.25","44.77"
"2021-08-01 01:40","34.0","42.25","14.99","44.76"
"2021-08-01 01:45","35.52","45.58","16.14","44.83"
"2021-08-01 01:50","35.35","45.49","15.67","44.89"
"2021-08-01 01:55","35.63","46.49","15.42","45.0"
"2021-08-01 02:00","36.0","44.82","18.12","45.06"
"2021-08-01 02:05","34.02","41.88","15.31","44.87"
"2021-08-01 02:10","34.71","45.33","14.16","44.63"
"2021-08-01 02:15","36.13","46.15","17.52","44.73"
"2021-08-01 02:20","36.28","45.81","18.17","44.87"
"2021-08-01 02:25","32.99","43.77","10.98","44.23"
"2021-08-01 02:30","33.09","46.24","9.39","43.62"
"2021-08-01 02:35","32.69","42.95","11.08","44.03"
"2021-08-01 02:40","34.8","42.84","17.39","44.16"
"2021-08-01 02:45","35.84","46.02","17.36","44.14"
"2021-08-01 02:50","35.03","46.16","14.77","44.17"
"2021-08-01 02:55","31.86","43.27","16.13","36.2"
"2021-08-01 03:00","34.31","41.25","20.28","41.39"
"2021-08-01 03:05","36.64","41.76","24.14","44.01"
"2021-08-01 03:10","28.83","40.73","14.8","30.96"
"2021-08-01 03:15","31.43","41.95","8.7","43.64"
"2021-08-01 03:20","28.19","41.31","8.64","34.6"
"2021-08-01 03:25","26.38","39.73","8.64","30.77"
"2021-08-01 03:30","31.56","42.98","8.61","43.09"
"2021-08-01 03:35","26.5","40.2","8.56","30.74"
"2021-08-01 03:40","25.9","38.39","8.56","30.75"
"2021-08-01 03:45","29.13","38.72","8.56","40.11"
"2021-08-01 03:50","26.1","36.85","8.56","32.88"
"2021-08-01 03:55","26.28","40.2","8.56","30.09"
"2021-08-01 04:00","26.83","41.02","8.45","31.03"
"2021-08-01 04:05","31.33","43.73","7.74","42.53"
"2021-08-01 04:10","26.73","40.91","8.58","30.7"
"2021-08-01 04:15","27.31","42.53","8.57","30.84"
"2021-08-01 04:20","27.96","44.92","8.57","30.39"
"2021-08-01 04:25","27.02","42.71","8.21","30.13"
"2021-08-01 04:30","24.15","40.49","7.85","24.12"
"2021-08-01 04:35","24.83","44.6","8.6","21.29"
"2021-08-01 04:40","28.15","46.93","8.58","28.95"
"2021-08-01 04:45","25.64","43.25","8.48","25.18"
"2021-08-01 04:50","25.77","39.53","7.43","30.33"
"2021-08-01 04:55","28.13","45.4","7.44","31.56"
"2021-08-01 05:00","27.05","42.79","7.44","30.92"
"2021-08-01 05:05","26.82","42.6","7.43","30.43"
"2021-08-01 05:10","25.39","42.86","7.4","25.9"
"2021-08-01 05:15","25.75","39.01","7.41","30.83"
"2021-08-01 05:20","23.77","43.5","8.72","19.09"
"2021-08-01 05:25","26.91","46.91","8.63","25.18"
"2021-08-01 05:30","27.26","42.91","8.59","30.27"
"2021-08-01 05:35","25.82","38.68","8.56","30.22"
"2021-08-01 05:40","26.41","40.37","8.56","30.32"
"2021-08-01 05:45","20.52","29.96","7.73","23.87"
"2021-08-01 05:50","9.49","15.75","6.17","6.55"
"2021-08-01 05:55","8.4","18.52","5.63","1.06"
"2021-08-01 06:00","8.5","17.99","6.43","1.06"
"2021-08-01 06:05","9.56","16.1","6.44","6.14"
"2021-08-01 06:10","13.2","20.36","6.44","12.8"
"2021-08-01 06:15","11.18","14.98","5.76","12.8"
"2021-08-01 06:20","11.29","15.08","6.02","12.79"
"2021-08-01 06:25","11.32","14.69","6.5","12.77"
"2021-08-01 06:30","9.76","18.96","6.51","3.81"
"2021-08-01 06:35","8.52","17.99","6.5","1.08"
"2021-08-01 06:40","7.56","15.45","6.15","1.08"
"2021-08-01 06:45","10.57","17.89","5.71","8.11"
"2021-08-01 06:50","12.43","17.98","6.52","12.79"
"2021-08-01 06:55","13.16","20.17","6.52","12.77"
"2021-08-01 07:00","13.57","20.6","7.34","12.78"
"2021-08-01 07:05","11.49","16.65","7.8","10.01"
"2021-08-01 07:10","12.25","16.0","7.7","13.05"
"2021-08-01 07:15","11.72","16.98","6.81","11.36"
"2021-08-01 07:20","9.52","15.66","7.88","5.01"
"2021-08-01 07:25","12.86","18.36","7.86","12.36"
"2021-08-01 07:30","15.86","21.32","7.88","18.38"
"2021-08-01 07:35","16.41","15.67","7.88","25.7"
"2021-08-01 07:40","12.44","16.03","7.59","13.69"
"2021-08-01 07:45","10.91","18.05","6.42","8.27"
"2021-08-01 07:50","8.09","16.28","6.88","1.12"
"2021-08-01 07:55","9.17","18.52","7.88","1.12"
"2021-08-01 08:00","12.92","20.63","7.85","10.29"
"2021-08-01 08:05","16.19","15.6","7.84","25.12"
"2021-08-01 08:10","11.79","14.81","7.84","12.72"
"2021-08-01 08:15","13.13","18.84","7.84","12.72"
"2021-08-01 08:20","16.32","17.36","7.84","23.78"
"2021-08-01 08:25","12.66","17.26","7.83","12.88"
"2021-08-01 08:30","10.74","23.28","7.84","1.11"
"2021-08-01 08:35","9.83","21.61","6.78","1.09"
"2021-08-01 08:40","11.37","21.4","7.74","4.96"
"2021-08-01 08:45","13.44","19.81","7.84","12.67"
"2021-08-01 08:50","12.67","17.44","7.85","12.72"
"2021-08-01 08:55","12.52","17.01","7.84","12.72"
"2021-08-01 09:00","11.94","15.29","7.84","12.68"
"2021-08-01 09:05","10.83","18.52","7.86","6.11"
"2021-08-01 09:10","10.94","13.59","7.88","11.36"
"2021-08-01 09:15","12.77","13.77","7.88","16.65"
"2021-08-01 09:20","17.74","22.26","7.88","23.08"
"2021-08-01 09:25","13.92","17.56","7.12","17.07"
"2021-08-01 09:30","17.39","19.2","7.41","25.55"
"2021-08-01 09:35","13.34","19.01","7.87","13.14"
"2021-08-01 09:40","13.43","19.05","7.68","13.58"
"2021-08-01 09:45","16.64","16.73","7.68","25.51"
"2021-08-01 09:50","15.51","13.43","7.67","25.45"
"2021-08-01 09:55","12.24","10.9","7.64","18.18"
"2021-08-01 10:00","11.54","14.31","7.66","12.66"
"2021-08-01 10:05","10.56","14.8","7.68","9.19"
"2021-08-01 10:10","11.94","17.08","7.77","10.97"
"2021-08-01 10:15","10.9","19.24","7.74","5.7"
"2021-08-01 10:20","13.18","19.0","7.74","12.8"
"2021-08-01 10:25","11.72","14.68","7.72","12.77"
"2021-08-01 10:30","12.36","16.57","7.73","12.76"
"2021-08-01 10:35","12.93","18.28","7.73","12.78"
"2021-08-01 10:40","11.93","16.31","6.7","12.77"
"2021-08-01 10:45","10.81","19.12","7.54","5.77"
"2021-08-01 10:50","9.39","19.35","7.75","1.08"
"2021-08-01 10:55","8.91","17.93","7.72","1.08"
"2021-08-01 11:00","10.46","15.22","7.71","8.45"
"2021-08-01 11:05","12.08","15.78","7.71","12.74"
"2021-08-01 11:10","13.88","21.17","7.72","12.75"
"2021-08-01 11:15","12.93","18.34","7.72","12.74"
"2021-08-01 11:20","10.29","16.15","6.65","8.07"
"2021-08-01 11:25","8.61","18.27","6.48","1.08"
"2021-08-01 11:30","7.56","15.12","6.48","1.08"
"2021-08-01 11:35","10.63","16.97","6.48","8.45"
"2021-08-01 11:40","13.47","21.21","6.48","12.72"
"2021-08-01 11:45","12.48","18.26","6.48","12.7"
"2021-08-01 11:50","11.85","15.28","7.54","12.72"
"2021-08-01 11:55","11.91","15.3","7.72","12.72"
"2021-08-01 12:00","11.56","18.51","7.73","8.46"
"2021-08-01 12:05","9.7","20.28","7.75","1.08"
"2021-08-01 12:10","8.68","17.16","7.8","1.08"
"2021-08-01 12:15","9.52","18.93","7.76","1.86"
"2021-08-01 12:20","11.9","15.17","7.76","12.76"
"2021-08-01 12:25","11.93","15.27","7.74","12.77"
"2021-08-01 12:30","13.31","19.4","7.76","12.78"
"2021-08-01 12:35","12.73","17.69","7.75","12.76"
"2021-08-01 12:40","9.22","16.5","7.74","3.42"
"2021-08-01 12:45","7.73","14.38","7.72","1.08"
"2021-08-01 12:50","8.09","15.45","7.74","1.08"
"2021-08-01 12:55","12.9","20.64","7.74","10.32"
"2021-08-01 13:00","14.09","21.5","7.87","12.9"
"2021-08-01 13:05","13.77","19.91","8.14","13.26"
"2021-08-01 13:10","12.03","15.11","8.13","12.84"
"2021-08-01 13:15","12.68","16.66","8.19","13.19"
"2021-08-01 13:20","10.81","20.28","8.16","3.98"
"2021-08-01 13:25","9.23","18.25","8.16","1.28"
"2021-08-01 13:30","13.54","23.05","10.19","7.39"
"2021-08-01 13:35","24.47","39.11","17.75","16.55"
"2021-08-01 13:40","32.26","51.26","16.43","29.1"
"2021-08-01 13:45","29.44","47.17","8.89","32.26"
"2021-08-01 13:50","30.11","47.57","13.92","28.85"
"2021-08-01 13:55","32.76","51.06","17.59","29.63"
"2021-08-01 14:00","31.07","46.79","16.14","30.28"
"2021-08-01 14:05","26.76","46.28","13.99","20.01"
"2021-08-01 14:10","27.82","47.88","16.44","19.13"
"2021-08-01 14:15","28.12","43.91","21.22","19.24"
"2021-08-01 14:20","30.12","42.95","24.05","23.37"
"2021-08-01 14:25","38.08","48.26","23.42","42.58"
"2021-08-01 14:30","34.24","43.39","16.48","42.87"
"2021-08-01 14:35","31.35","43.06","8.15","42.83"
"2021-08-01 14:40","31.43","43.64","7.69","42.94"
"2021-08-01 14:45","28.14","39.89","8.37","36.15"
"2021-08-01 14:50","26.6","40.94","8.34","30.51"
"2021-08-01 14:55","23.08","42.44","8.33","18.48"
"2021-08-01 15:00","24.65","47.0","8.35","18.59"
"2021-08-01 15:05","23.63","41.66","8.32","20.91"
"2021-08-01 15:10","25.75","38.47","8.32","30.47"
"2021-08-01 15:15","27.67","44.41","8.35","30.26"
"2021-08-01 15:20","27.26","42.85","8.36","30.57"
"2021-08-01 15:25","26.31","39.89","8.34","30.7"
"2021-08-01 15:30","24.08","37.95","8.32","25.96"
"2021-08-01 15:35","22.74","41.42","8.33","18.48"
"2021-08-01 15:40","23.77","42.5","8.36","20.46"
"2021-08-01 15:45","26.56","39.04","8.33","32.31"
"2021-08-01 15:50","23.82","39.17","8.32","23.97"
