"Time stamp","Main 1   ()","Main 1 L1   ()","Main 1 L2   ()","Main 1 L3   ()"
"2021-08-21 04:10","0.8324","0.8257","0.9422","0.7293"
"2021-08-21 04:15","0.8104","0.8211","0.9416","0.6685"
"2021-08-21 04:20","0.8345","0.7992","0.9405","0.764"
"2021-08-21 04:25","0.9003","0.7779","0.939","0.9841"
"2021-08-21 04:30","0.8922","0.7541","0.9385","0.984"
"2021-08-21 04:35","0.9002","0.7762","0.9401","0.9844"
"2021-08-21 04:40","0.9154","0.8204","0.9415","0.9843"
"2021-08-21 04:45","0.8253","0.8197","0.9413","0.7149"
"2021-08-21 04:50","0.8281","0.8034","0.9406","0.7405"
"2021-08-21 04:55","0.8531","0.7943","0.9402","0.8249"
"2021-08-21 05:00","0.9009","0.7773","0.939","0.9864"
"2021-08-21 05:05","0.8942","0.7599","0.9382","0.9847"
"2021-08-21 05:10","0.9108","0.8083","0.9401","0.9841"
"2021-08-21 05:15","0.916","0.8282","0.9356","0.9843"
"2021-08-21 05:20","0.8377","0.8151","0.9322","0.766"
"2021-08-21 05:25","0.802","0.8002","0.9333","0.6727"
"2021-08-21 05:30","0.7972","0.7894","0.9332","0.6691"
"2021-08-21 05:35","0.8843","0.7886","0.9333","0.9311"
"2021-08-21 05:40","0.8968","0.7719","0.9348","0.9839"
"2021-08-21 05:45","0.9085","0.8041","0.9359","0.9855"
"2021-08-21 05:50","0.9136","0.8185","0.9365","0.9858"
"2021-08-21 05:55","0.8845","0.8139","0.9371","0.9025"
"2021-08-21 06:00","0.8223","0.7965","0.9378","0.7326"
"2021-08-21 06:05","0.8971","0.8046","0.9373","0.9495"
"2021-08-21 06:10","0.9085","0.7983","0.9374","0.99"
"2021-08-21 06:15","0.9051","0.7847","0.9379","0.9927"
"2021-08-21 06:20","0.909","0.8047","0.9391","0.9832"
"2021-08-21 06:25","0.9074","0.8002","0.9389","0.9833"
"2021-08-21 06:30","0.8783","0.811","0.9389","0.885"
"2021-08-21 06:35","0.7963","0.7954","0.9393","0.6542"
"2021-08-21 06:40","0.7991","0.7968","0.9396","0.661"
"2021-08-21 06:45","0.8939","0.7918","0.9389","0.9512"
"2021-08-21 06:50","0.9165","0.8276","0.9366","0.9854"
"2021-08-21 06:55","0.9121","0.8154","0.9357","0.9853"
"2021-08-21 07:00","0.9053","0.796","0.936","0.984"
"2021-08-21 07:05","0.9067","0.7901","0.9368","0.9933"
"2021-08-21 07:10","0.9105","0.7975","0.9397","0.9944"
"2021-08-21 07:15","0.8873","0.7985","0.9394","0.9241"
"2021-08-21 07:20","0.7953","0.7957","0.9395","0.6509"
"2021-08-21 07:25","0.8059","0.826","0.9393","0.6526"
"2021-08-21 07:30","0.8704","0.8205","0.9383","0.8526"
"2021-08-21 07:35","0.906","0.7963","0.9392","0.9827"
"2021-08-21 07:40","0.9045","0.7892","0.9397","0.9846"
"2021-08-21 07:45","0.9066","0.7952","0.94","0.9848"
"2021-08-21 07:50","0.9071","0.7961","0.9408","0.9845"
"2021-08-21 07:55","0.8306","0.798","0.9426","0.7513"
"2021-08-21 08:00","0.808","0.8273","0.9417","0.655"
"2021-08-21 08:05","0.8551","0.819","0.9403","0.8061"
"2021-08-21 08:10","0.9247","0.8496","0.9421","0.9824"
"2021-08-21 08:15","0.9194","0.8337","0.943","0.9817"
"2021-08-21 08:20","0.9145","0.819","0.9424","0.9821"
"2021-08-21 08:25","0.824","0.8419","0.9429","0.6872"
"2021-08-21 08:30","0.7966","0.8027","0.9421","0.6451"
"2021-08-21 08:35","0.8755","0.8247","0.9429","0.8591"
"2021-08-21 08:40","0.915","0.8188","0.9416","0.9847"
"2021-08-21 08:45","0.9134","0.8099","0.9462","0.9843"
"2021-08-21 08:50","0.9219","0.7996","0.9775","0.9888"
"2021-08-21 08:55","0.9146","0.7816","0.9765","0.9859"
"2021-08-21 09:00","0.8094","0.7682","0.9778","0.6824"
"2021-08-21 09:05","0.8838","0.8119","0.9805","0.859"
"2021-08-21 09:10","0.9301","0.8315","0.9767","0.9821"
"2021-08-21 09:15","0.9228","0.8171","0.9687","0.9827"
"2021-08-21 09:20","0.9073","0.8002","0.9394","0.9825"
"2021-08-21 09:25","0.8298","0.791","0.9385","0.76"
"2021-08-21 09:30","0.782","0.7614","0.9368","0.648"
"2021-08-21 09:35","0.8136","0.7566","0.9417","0.7425"
"2021-08-21 09:40","0.9151","0.8172","0.9428","0.9853"
"2021-08-21 09:45","0.9185","0.83","0.9407","0.9848"
"2021-08-21 09:50","0.9149","0.8192","0.9413","0.9843"
"2021-08-21 09:55","0.8926","0.8017","0.938","0.9383"
"2021-08-21 10:00","0.7957","0.7971","0.9442","0.6459"
"2021-08-21 10:05","0.7929","0.7884","0.9448","0.6456"
"2021-08-21 10:10","0.8449","0.7775","0.9424","0.8148"
"2021-08-21 10:15","0.9116","0.8098","0.943","0.9822"
"2021-08-21 10:20","0.9187","0.8299","0.9442","0.9822"
"2021-08-21 10:25","0.912","0.81","0.9441","0.9819"
"2021-08-21 10:30","0.9116","0.8087","0.9442","0.9819"
"2021-08-21 10:35","0.8748","0.8021","0.9442","0.8781"
"2021-08-21 10:40","0.8183","0.7966","0.9431","0.7153"
"2021-08-21 10:45","0.8237","0.8142","0.9436","0.7134"
"2021-08-21 10:50","0.8441","0.8155","0.9439","0.7729"
"2021-08-21 10:55","0.9088","0.8015","0.9431","0.9819"
"2021-08-21 11:00","0.9121","0.812","0.9428","0.9816"
"2021-08-21 11:05","0.9094","0.8038","0.9425","0.9821"
"2021-08-21 11:10","0.9099","0.8057","0.9421","0.9819"
"2021-08-21 11:15","0.8495","0.7938","0.9422","0.8127"
"2021-08-21 11:20","0.8867","0.8231","0.943","0.894"
"2021-08-21 11:25","0.9118","0.8092","0.942","0.9843"
"2021-08-21 11:30","0.8543","0.7955","0.9419","0.8256"
"2021-08-21 11:35","0.9109","0.8086","0.9423","0.982"
"2021-08-21 11:40","0.91","0.8058","0.9425","0.9819"
"2021-08-21 11:45","0.9454","0.8916","0.961","0.9836"
"2021-08-21 11:50","0.9796","0.9676","0.9826","0.9887"
"2021-08-21 11:55","0.9713","0.9772","0.9514","0.9855"
"2021-08-21 12:00","0.9703","0.9762","0.9462","0.9886"
"2021-08-21 12:05","0.9808","0.976","0.9743","0.9923"
"2021-08-21 12:10","0.9816","0.9731","0.9778","0.9941"
"2021-08-21 12:15","0.9787","0.9692","0.9728","0.9942"
"2021-08-21 12:20","0.9781","0.9717","0.9685","0.9941"
"2021-08-21 12:25","0.9811","0.97","0.979","0.9943"
"2021-08-21 12:30","0.9799","0.9749","0.9696","0.9954"
"2021-08-21 12:35","0.9847","0.9864","0.974","0.9939"
"2021-08-21 12:40","0.9817","0.9807","0.9731","0.9913"
"2021-08-21 12:45","0.9797","0.9786","0.9696","0.991"
"2021-08-21 12:50","0.981","0.9728","0.9756","0.9946"
"2021-08-21 12:55","0.9809","0.9772","0.9704","0.9952"
"2021-08-21 13:00","0.9819","0.9792","0.9715","0.995"
"2021-08-21 13:05","0.9822","0.9762","0.9756","0.9949"
"2021-08-21 13:10","0.979","0.9778","0.9699","0.9893"
"2021-08-21 13:15","0.9738","0.9768","0.9734","0.9712"
"2021-08-21 13:20","0.9808","0.9783","0.9737","0.9904"
"2021-08-21 13:25","0.9759","0.9678","0.9699","0.9902"
"2021-08-21 13:30","0.978","0.9683","0.9756","0.9902"
"2021-08-21 13:35","0.979","0.9747","0.9721","0.9902"
"2021-08-21 13:40","0.9776","0.9691","0.9702","0.9935"
"2021-08-21 13:45","0.9791","0.9676","0.9753","0.9946"
"2021-08-21 13:50","0.9777","0.9681","0.9704","0.9947"
"2021-08-21 13:55","0.9791","0.9698","0.9728","0.9948"
"2021-08-21 14:00","0.9785","0.9703","0.9735","0.9918"
"2021-08-21 14:05","0.978","0.9727","0.9712","0.9902"
"2021-08-21 14:10","0.9785","0.9738","0.9719","0.99"
"2021-08-21 14:15","0.9788","0.9721","0.9712","0.9933"
"2021-08-21 14:20","0.9807","0.9765","0.9714","0.9943"
"2021-08-21 14:25","0.9811","0.9777","0.9712","0.9946"
"2021-08-21 14:30","0.9812","0.9779","0.9713","0.9945"
"2021-08-21 14:35","0.9782","0.9682","0.9719","0.9945"
"2021-08-21 14:40","0.9798","0.9734","0.9715","0.9945"
"2021-08-21 14:45","0.9778","0.967","0.9722","0.9944"
"2021-08-21 14:50","0.9793","0.9692","0.9741","0.9947"
"2021-08-21 14:55","0.9776","0.9665","0.9719","0.9945"
"2021-08-21 15:00","0.9792","0.9698","0.9724","0.9955"
"2021-08-21 15:05","0.9788","0.972","0.9692","0.9954"
"2021-08-21 15:10","0.9742","0.9545","0.9743","0.994"
"2021-08-21 15:15","0.9756","0.9601","0.9724","0.9944"
"2021-08-21 15:20","0.978","0.9685","0.9708","0.9947"
"2021-08-21 15:25","0.9802","0.9712","0.975","0.9946"
"2021-08-21 15:30","0.9754","0.9617","0.9698","0.9947"
"2021-08-21 15:35","0.9805","0.9726","0.9742","0.9947"
"2021-08-21 15:40","0.9783","0.9693","0.971","0.9946"
"2021-08-21 15:45","0.9783","0.9709","0.9698","0.9942"
"2021-08-21 15:50","0.9787","0.9667","0.9745","0.9949"
"2021-08-21 15:55","0.9434","0.8838","0.9529","0.9937"
"2021-08-21 16:00","0.9837","0.9758","0.98","0.9954"
"2021-08-21 16:05","0.9789","0.9849","0.9563","0.9955"
"2021-08-21 16:10","0.9723","0.9783","0.9445","0.9942"
"2021-08-21 16:15","0.9676","0.9604","0.9481","0.9944"
"2021-08-21 16:20","0.9782","0.9655","0.974","0.9952"
"2021-08-21 16:25","0.9766","0.9701","0.9653","0.9946"
"2021-08-21 16:30","0.9761","0.9593","0.9746","0.9944"
"2021-08-21 16:35","0.9772","0.9641","0.9721","0.9956"
"2021-08-21 16:40","0.9753","0.9621","0.9681","0.9959"
"2021-08-21 16:45","0.9765","0.9587","0.9755","0.9953"
"2021-08-21 16:50","0.9737","0.9527","0.9739","0.9947"
"2021-08-21 16:55","0.9738","0.9592","0.9669","0.9953"
"2021-08-21 17:00","0.9773","0.961","0.9753","0.9958"
"2021-08-21 17:05","0.9774","0.9687","0.9684","0.9953"
"2021-08-21 17:10","0.9777","0.9664","0.9718","0.995"
"2021-08-21 17:15","0.9702","0.9455","0.974","0.9912"
"2021-08-21 17:20","0.9671","0.9428","0.9671","0.9914"
"2021-08-21 17:25","0.9762","0.9614","0.9742","0.9932"
"2021-08-21 17:30","0.9742","0.9613","0.9663","0.9952"
"2021-08-21 17:35","0.9735","0.9566","0.9688","0.9951"
"2021-08-21 17:40","0.9767","0.9536","0.9812","0.9954"
"2021-08-21 17:45","0.9707","0.9358","0.9805","0.996"
"2021-08-21 17:50","0.9746","0.9484","0.9798","0.9956"
"2021-08-21 17:55","0.9757","0.9481","0.9831","0.9959"
"2021-08-21 18:00","0.9619","0.9412","0.9482","0.9965"
"2021-08-21 18:05","0.9609","0.945","0.9417","0.9961"
"2021-08-21 18:10","0.9626","0.9505","0.9419","0.9956"
"2021-08-21 18:15","0.974","0.9542","0.9729","0.995"
"2021-08-21 18:20","0.9766","0.9616","0.973","0.9952"
"2021-08-21 18:25","0.976","0.965","0.9671","0.9959"
"2021-08-21 18:30","0.9762","0.9601","0.9731","0.9956"
"2021-08-21 18:35","0.9762","0.9661","0.9675","0.9951"
"2021-08-21 18:40","0.9765","0.9599","0.9745","0.9953"
"2021-08-21 18:45","0.9749","0.9606","0.968","0.9963"
"2021-08-21 18:50","0.9756","0.9601","0.9708","0.9961"
"2021-08-21 18:55","0.9737","0.9558","0.9698","0.9956"
"2021-08-21 19:00","0.9736","0.9564","0.9689","0.9957"
"2021-08-21 19:05","0.9726","0.9482","0.9734","0.9962"
"2021-08-21 19:10","0.9745","0.9621","0.9657","0.9959"
"2021-08-21 19:15","0.979","0.968","0.9736","0.9954"
"2021-08-21 19:20","0.9753","0.9619","0.9684","0.9957"
"2021-08-21 19:25","0.9749","0.9582","0.9707","0.996"
"2021-08-21 19:30","0.9755","0.9609","0.97","0.9958"
"2021-08-21 19:35","0.9745","0.9616","0.9667","0.9952"
"2021-08-21 19:40","0.9749","0.9542","0.9749","0.9956"
"2021-08-21 19:45","0.9743","0.9584","0.9682","0.9963"
"2021-08-21 19:50","0.9789","0.9684","0.9723","0.996"
"2021-08-21 19:55","0.939","0.8694","0.9538","0.994"
"2021-08-21 20:00","0.9779","0.9597","0.9792","0.995"
"2021-08-21 20:05","0.9837","0.9818","0.9731","0.9962"
"2021-08-21 20:10","0.9791","0.9774","0.9637","0.9963"
"2021-08-21 20:15","0.981","0.9723","0.9747","0.996"
"2021-08-21 20:20","0.9826","0.9683","0.9836","0.996"
"2021-08-21 20:25","0.9792","0.9628","0.9789","0.9959"
"2021-08-21 20:30","0.9756","0.9626","0.9682","0.996"
"2021-08-21 20:35","0.979","0.9749","0.9663","0.9959"
"2021-08-21 20:40","0.9844","0.9768","0.9803","0.9961"
"2021-08-21 20:45","0.9817","0.9715","0.9776","0.9961"
"2021-08-21 20:50","0.971","0.9735","0.9436","0.9961"
"2021-08-21 20:55","0.9668","0.9611","0.9438","0.9955"
"2021-08-21 21:00","0.9647","0.9556","0.9429","0.9957"
"2021-08-21 21:05","0.9725","0.9546","0.9671","0.9959"
"2021-08-21 21:10","0.9772","0.9608","0.9757","0.9953"
"2021-08-21 21:15","0.9748","0.9624","0.9668","0.9954"
"2021-08-21 21:20","0.9766","0.958","0.9758","0.996"
"2021-08-21 21:25","0.9728","0.956","0.9667","0.9959"
"2021-08-21 21:30","0.9756","0.9596","0.9719","0.9955"
"2021-08-21 21:35","0.9791","0.9697","0.972","0.9957"
"2021-08-21 21:40","0.9798","0.9748","0.9685","0.9963"
"2021-08-21 21:45","0.9785","0.9669","0.9727","0.9959"
"2021-08-21 21:50","0.9715","0.9521","0.9666","0.9959"
"2021-08-21 21:55","0.9783","0.9633","0.9755","0.9962"
"2021-08-21 22:00","0.9765","0.9665","0.9677","0.9955"
"2021-08-21 22:05","0.978","0.9663","0.9718","0.9959"
"2021-08-21 22:10","0.9788","0.9684","0.9719","0.9961"
"2021-08-21 22:15","0.9759","0.964","0.9678","0.9959"
"2021-08-21 22:20","0.9774","0.9605","0.9756","0.9961"
"2021-08-21 22:25","0.9772","0.9675","0.9682","0.9961"
"2021-08-21 22:30","0.9776","0.9638","0.9732","0.9958"
"2021-08-21 22:35","0.9772","0.9658","0.97","0.9959"
"2021-08-21 22:40","0.9783","0.97","0.9694","0.9957"
"2021-08-21 22:45","0.9801","0.9695","0.9754","0.9956"
"2021-08-21 22:50","0.9754","0.9629","0.967","0.9963"
"2021-08-21 22:55","0.9764","0.96","0.9732","0.9962"
"2021-08-21 23:00","0.9748","0.9613","0.9669","0.9962"
"2021-08-21 23:05","0.9775","0.962","0.9743","0.9964"
"2021-08-21 23:10","0.9799","0.9681","0.9754","0.9962"
"2021-08-21 23:15","0.981","0.9714","0.9757","0.9961"
"2021-08-21 23:20","0.9785","0.9734","0.9659","0.9962"
"2021-08-21 23:25","0.979","0.9679","0.9731","0.9962"
"2021-08-21 23:30","0.9801","0.9609","0.9834","0.9961"
"2021-08-21 23:35","0.976","0.9689","0.9627","0.9964"
"2021-08-21 23:40","0.9691","0.9658","0.9455","0.9962"
"2021-08-21 23:45","0.967","0.96","0.9452","0.9959"
"2021-08-21 23:50","0.97","0.9653","0.9483","0.9964"
"2021-08-21 23:55","0.981","0.969","0.9774","0.9966"
"2021-08-22 00:00","0.9794","0.9718","0.9701","0.9963"
"2021-08-22 00:05","0.9765","0.9627","0.9709","0.996"
"2021-08-22 00:10","0.9767","0.9609","0.9734","0.996"
"2021-08-22 00:15","0.9772","0.9675","0.9675","0.9966"
"2021-08-22 00:20","0.9821","0.9757","0.9745","0.9962"
"2021-08-22 00:25","0.9796","0.975","0.9677","0.9962"
"2021-08-22 00:30","0.9787","0.9658","0.9739","0.9965"
"2021-08-22 00:35","0.9799","0.9717","0.9716","0.9965"
"2021-08-22 00:40","0.9775","0.9663","0.9697","0.9967"
"2021-08-22 00:45","0.9775","0.9606","0.9753","0.9966"
"2021-08-22 00:50","0.977","0.9681","0.9664","0.9965"
"2021-08-22 00:55","0.9802","0.9684","0.9758","0.9964"
"2021-08-22 01:00","0.985","0.9766","0.9823","0.9963"
"2021-08-22 01:05","0.9723","0.9712","0.9495","0.9964"
"2021-08-22 01:10","0.9679","0.9635","0.9439","0.9965"
"2021-08-22 01:15","0.9675","0.9612","0.9453","0.9962"
"2021-08-22 01:20","0.9749","0.9657","0.9632","0.9958"
"2021-08-22 01:25","0.9829","0.9747","0.9782","0.996"
"2021-08-22 01:30","0.9821","0.9796","0.9704","0.9964"
"2021-08-22 01:35","0.9778","0.9704","0.9669","0.9963"
"2021-08-22 01:40","0.9797","0.9638","0.9792","0.9962"
"2021-08-22 01:45","0.984","0.9691","0.9863","0.9966"
"2021-08-22 01:50","0.9823","0.9675","0.9833","0.9963"
"2021-08-22 01:55","0.9782","0.9641","0.9741","0.9964"
"2021-08-22 02:00","0.9738","0.9618","0.9634","0.9964"
"2021-08-22 02:05","0.9787","0.9663","0.9736","0.9963"
"2021-08-22 02:10","0.9859","0.9776","0.9836","0.9965"
"2021-08-22 02:15","0.9858","0.9768","0.9842","0.9964"
"2021-08-22 02:20","0.9822","0.9742","0.9762","0.9964"
"2021-08-22 02:25","0.9788","0.9747","0.9652","0.9965"
"2021-08-22 02:30","0.9815","0.9754","0.9728","0.9965"
"2021-08-22 02:35","0.9813","0.9681","0.9817","0.9942"
"2021-08-22 02:40","0.9735","0.9697","0.9563","0.9945"
"2021-08-22 02:45","0.9685","0.9677","0.9438","0.9942"
"2021-08-22 02:50","0.9738","0.9818","0.9457","0.9939"
"2021-08-22 02:55","0.976","0.9787","0.9561","0.9932"
"2021-08-22 03:00","0.9842","0.9792","0.979","0.9944"
"2021-08-22 03:05","0.9847","0.9838","0.9762","0.9941"
"2021-08-22 03:10","0.977","0.9727","0.9648","0.9937"
"2021-08-22 03:15","0.9774","0.9689","0.9698","0.9936"
"2021-08-22 03:20","0.9827","0.9746","0.9792","0.9943"
"2021-08-22 03:25","0.9796","0.9695","0.9748","0.9945"
"2021-08-22 03:30","0.9788","0.971","0.9716","0.9938"
"2021-08-22 03:35","0.9811","0.9714","0.9794","0.9927"
"2021-08-22 03:40","0.9843","0.9738","0.9863","0.9928"
"2021-08-22 03:45","0.9841","0.9745","0.9852","0.9926"
"2021-08-22 03:50","0.9833","0.9721","0.9854","0.9925"
"2021-08-22 03:55","0.9821","0.9701","0.9837","0.9927"
"2021-08-22 04:00","0.9822","0.9703","0.9837","0.9928"
"2021-08-22 04:05","0.9819","0.9694","0.9838","0.9925"
"2021-08-22 04:10","0.9838","0.9752","0.9838","0.9926"
"2021-08-22 04:15","0.982","0.9775","0.9836","0.985"
"2021-08-22 04:20","0.9799","0.9736","0.9835","0.9828"
"2021-08-22 04:25","0.9778","0.9646","0.9836","0.9852"
"2021-08-22 04:30","0.9812","0.9669","0.9847","0.9922"
"2021-08-22 04:35","0.9839","0.9755","0.9838","0.9925"
"2021-08-22 04:40","0.984","0.9761","0.9837","0.9922"
"2021-08-22 04:45","0.9427","0.8718","0.9597","0.9967"
"2021-08-22 04:50","0.8999","0.7905","0.9421","0.9672"
"2021-08-22 04:55","0.8971","0.8171","0.9418","0.9326"
"2021-08-22 05:00","0.8993","0.8257","0.9398","0.9324"
"2021-08-22 05:05","0.911","0.7943","0.958","0.9809"
"2021-08-22 05:10","0.9086","0.7821","0.9444","0.9993"
"2021-08-22 05:15","0.9129","0.7986","0.9403","0.9998"
"2021-08-22 05:20","0.9072","0.7882","0.9348","0.9986"
"2021-08-22 05:25","0.9151","0.817","0.9303","0.998"
"2021-08-22 05:30","0.8546","0.819","0.9328","0.8122"
"2021-08-22 05:35","0.8342","0.7916","0.9412","0.7698"
"2021-08-22 05:40","0.8314","0.7831","0.9351","0.776"
"2021-08-22 05:45","0.8786","0.7868","0.9311","0.918"
"2021-08-22 05:50","0.9168","0.8184","0.9328","0.9994"
"2021-08-22 05:55","0.9216","0.8332","0.9329","0.9988"
"2021-08-22 06:00","0.917","0.8189","0.9327","0.9995"
"2021-08-22 06:05","0.9102","0.8163","0.9332","0.9811"
"2021-08-22 06:10","0.8915","0.7854","0.9442","0.9451"
"2021-08-22 06:15","0.8866","0.7781","0.9393","0.9425"
"2021-08-22 06:20","0.9054","0.8079","0.9346","0.9738"
"2021-08-22 06:25","0.9168","0.8147","0.9364","0.9994"
"2021-08-22 06:30","0.915","0.8077","0.938","0.9994"
"2021-08-22 06:35","0.9243","0.8375","0.9359","0.9997"
"2021-08-22 06:40","0.9186","0.8238","0.9332","0.9989"
"2021-08-22 06:45","0.9097","0.8347","0.9343","0.9603"
"2021-08-22 06:50","0.912","0.8556","0.9352","0.9453"
"2021-08-22 06:55","0.8987","0.8152","0.9381","0.9429"
"2021-08-22 07:00","0.9129","0.8206","0.9524","0.9657"
"2021-08-22 07:05","0.9159","0.8124","0.9365","0.999"
"2021-08-22 07:10","0.9093","0.7915","0.9374","0.9991"
"2021-08-22 07:15","0.9087","0.7914","0.9358","0.9991"
"2021-08-22 07:20","0.9159","0.816","0.9341","0.9978"
"2021-08-22 07:25","0.9127","0.8076","0.9315","0.9991"
"2021-08-22 07:30","0.9018","0.8117","0.9333","0.9606"
"2021-08-22 07:35","0.9109","0.7986","0.935","0.9992"
"2021-08-22 07:40","0.9067","0.7868","0.9346","0.9988"
"2021-08-22 07:45","0.9095","0.7934","0.9363","0.999"
"2021-08-22 07:50","0.9166","0.8096","0.9409","0.9994"
"2021-08-22 07:55","0.9124","0.8155","0.9428","0.9791"
"2021-08-22 08:00","0.8988","0.8134","0.9446","0.9386"
"2021-08-22 08:05","0.896","0.8022","0.9433","0.9426"
"2021-08-22 08:10","0.899","0.7901","0.9424","0.9646"
"2021-08-22 08:15","0.917","0.8099","0.9418","0.9993"
"2021-08-22 08:20","0.9169","0.8084","0.9431","0.9994"
"2021-08-22 08:25","0.918","0.8109","0.9434","0.9997"
"2021-08-22 08:30","0.8969","0.7993","0.9434","0.9481"
"2021-08-22 08:35","0.8939","0.7976","0.9453","0.9389"
"2021-08-22 08:40","0.8927","0.7922","0.9449","0.9412"
"2021-08-22 08:45","0.9231","0.825","0.9448","0.9996"
"2021-08-22 08:50","0.9166","0.8065","0.9438","0.9995"
"2021-08-22 08:55","0.9231","0.8048","0.9648","0.9997"
"2021-08-22 09:00","0.9264","0.8314","0.9487","0.9992"
"2021-08-22 09:05","0.9067","0.8378","0.9438","0.9386"
"2021-08-22 09:10","0.9163","0.8746","0.9463","0.928"
"2021-08-22 09:15","0.9265","0.891","0.9469","0.9416"
"2021-08-22 09:20","0.9193","0.8162","0.9428","0.9989"
"2021-08-22 09:25","0.9118","0.7976","0.9385","0.9994"
"2021-08-22 09:30","0.9094","0.7922","0.9363","0.9997"
"2021-08-22 09:35","0.9184","0.7825","0.9736","0.9992"
"2021-08-22 09:40","0.9232","0.8223","0.9746","0.9727"
"2021-08-22 09:45","0.9132","0.8216","0.9766","0.9416"
"2021-08-22 09:50","0.9088","0.8085","0.9779","0.9401"
"2021-08-22 09:55","0.9133","0.8032","0.9782","0.9587"
"2021-08-22 10:00","0.9228","0.8167","0.9522","0.9995"
"2021-08-22 10:05","0.9154","0.8036","0.9433","0.9995"
"2021-08-22 10:10","0.9205","0.821","0.9411","0.9994"
"2021-08-22 10:15","0.9144","0.8223","0.9455","0.9755"
"2021-08-22 10:20","0.9002","0.8179","0.9452","0.9377"
"2021-08-22 10:25","0.8931","0.7956","0.9428","0.9409"
"2021-08-22 10:30","0.9023","0.7913","0.9413","0.9743"
"2021-08-22 10:35","0.9062","0.7832","0.9361","0.9995"
"2021-08-22 10:40","0.9154","0.8104","0.9361","0.9999"
"2021-08-22 10:45","0.912","0.8015","0.9347","0.9998"
"2021-08-22 10:50","0.8979","0.793","0.9354","0.9654"
"2021-08-22 10:55","0.8892","0.7859","0.9411","0.9407"
"2021-08-22 11:00","0.8856","0.779","0.9408","0.9372"
"2021-08-22 11:05","0.9077","0.798","0.9412","0.9839"
"2021-08-22 11:10","0.9179","0.8143","0.9407","0.9989"
"2021-08-22 11:15","0.9134","0.8005","0.9407","0.9991"
"2021-08-22 11:20","0.9149","0.8055","0.9405","0.9987"
"2021-08-22 11:25","0.9091","0.7892","0.9395","0.9988"
