"Time stamp","Main 1   ()","Main 1 L1   ()","Main 1 L2   ()","Main 1 L3   ()"
"2021-08-12 03:25","0.9561","0.9381","0.9315","0.9987"
"2021-08-12 03:30","0.9528","0.9268","0.9318","1.0"
"2021-08-12 03:35","0.9607","0.949","0.9338","0.9994"
"2021-08-12 03:40","0.9595","0.9453","0.9343","0.9989"
"2021-08-12 03:45","0.9629","0.9567","0.9343","0.9979"
"2021-08-12 03:50","0.8823","0.9486","0.9348","0.7635"
"2021-08-12 03:55","0.8506","0.9219","0.9339","0.696"
"2021-08-12 04:00","0.858","0.9412","0.9343","0.6986"
"2021-08-12 04:05","0.8774","0.9468","0.9689","0.7167"
"2021-08-12 04:10","0.966","0.9568","0.9427","0.9985"
"2021-08-12 04:15","0.9631","0.9546","0.9355","0.9992"
"2021-08-12 04:20","0.9538","0.9298","0.9319","0.9999"
"2021-08-12 04:25","0.9489","0.9357","0.9317","0.9795"
"2021-08-12 04:30","0.8608","0.9491","0.9399","0.6934"
"2021-08-12 04:35","0.8733","0.9562","0.9735","0.6902"
"2021-08-12 04:40","0.8587","0.9561","0.9368","0.6834"
"2021-08-12 04:45","0.9372","0.9353","0.935","0.9415"
"2021-08-12 04:50","0.9526","0.9262","0.933","0.9988"
"2021-08-12 04:55","0.9594","0.9465","0.9332","0.9986"
"2021-08-12 05:00","0.9725","0.956","0.9624","0.9991"
"2021-08-12 05:05","0.9606","0.9557","0.9536","0.9725"
"2021-08-12 05:10","0.9263","0.9411","0.936","0.9019"
"2021-08-12 05:15","0.8766","0.9456","0.935","0.7494"
"2021-08-12 05:20","0.8573","0.9392","0.9371","0.6958"
"2021-08-12 05:25","0.9557","0.9437","0.9553","0.9682"
"2021-08-12 05:30","0.9693","0.9494","0.96","0.9986"
"2021-08-12 05:35","0.9711","0.9543","0.9611","0.9979"
"2021-08-12 05:40","0.9767","0.9528","0.979","0.9983"
"2021-08-12 05:45","0.9259","0.9285","0.9758","0.8736"
"2021-08-12 05:50","0.9393","0.9349","0.9769","0.9063"
"2021-08-12 05:55","0.9444","0.9593","0.9785","0.8955"
"2021-08-12 06:00","0.9307","0.9556","0.9755","0.8611"
"2021-08-12 06:05","0.9686","0.9519","0.9549","0.9991"
"2021-08-12 06:10","0.9665","0.9593","0.942","0.9983"
"2021-08-12 06:15","0.9584","0.9356","0.9406","0.999"
"2021-08-12 06:20","0.9605","0.9424","0.9404","0.9987"
"2021-08-12 06:25","0.8966","0.9619","0.9388","0.7892"
"2021-08-12 06:30","0.862","0.9583","0.9384","0.6895"
"2021-08-12 06:35","0.8799","0.953","0.9373","0.7494"
"2021-08-12 06:40","0.9518","0.9648","0.9396","0.9511"
"2021-08-12 06:45","0.9655","0.9593","0.9377","0.9996"
"2021-08-12 06:50","0.969","0.9723","0.9362","0.9986"
"2021-08-12 06:55","0.9698","0.9729","0.9383","0.9983"
"2021-08-12 07:00","0.9012","0.9624","0.9633","0.778"
"2021-08-12 07:05","0.8615","0.9508","0.9549","0.679"
"2021-08-12 07:10","0.8479","0.9359","0.9388","0.6692"
"2021-08-12 07:15","0.9289","0.9458","0.9369","0.904"
"2021-08-12 07:20","0.965","0.9584","0.9381","0.9985"
"2021-08-12 07:25","0.9683","0.9536","0.9526","0.9989"
"2021-08-12 07:30","0.9735","0.9595","0.9619","0.9992"
"2021-08-12 07:35","0.9494","0.9451","0.9357","0.9674"
"2021-08-12 07:40","0.8687","0.941","0.9408","0.7245"
"2021-08-12 07:45","0.8558","0.9428","0.9401","0.6845"
"2021-08-12 07:50","0.8608","0.9565","0.9491","0.677"
"2021-08-12 07:55","0.9724","0.9603","0.9587","0.9984"
"2021-08-12 08:00","0.9647","0.9521","0.9438","0.9983"
"2021-08-12 08:05","0.9663","0.9545","0.9465","0.998"
"2021-08-12 08:10","0.9601","0.9359","0.9458","0.9987"
"2021-08-12 08:15","0.9675","0.947","0.9565","0.9991"
"2021-08-12 08:20","0.9579","0.9563","0.9576","0.96"
"2021-08-12 08:25","0.9299","0.9513","0.9428","0.8956"
"2021-08-12 08:30","0.8588","0.9501","0.9433","0.6831"
"2021-08-12 08:35","0.859","0.9492","0.9427","0.6851"
"2021-08-12 08:40","0.9255","0.9302","0.9558","0.8905"
"2021-08-12 08:45","0.9683","0.9524","0.9539","0.9987"
"2021-08-12 08:50","0.9664","0.9562","0.944","0.999"
"2021-08-12 08:55","0.9634","0.9477","0.9437","0.9989"
"2021-08-12 09:00","0.9633","0.9465","0.9446","0.9988"
"2021-08-12 09:05","0.9171","0.9542","0.9621","0.8352"
"2021-08-12 09:10","0.855","0.94","0.9544","0.6708"
"2021-08-12 09:15","0.9195","0.9547","0.9468","0.857"
"2021-08-12 09:20","0.9676","0.9591","0.9446","0.9991"
"2021-08-12 09:25","0.9638","0.9495","0.9431","0.999"
"2021-08-12 09:30","0.9746","0.9514","0.9733","0.9993"
"2021-08-12 09:35","0.967","0.9485","0.9532","0.9994"
"2021-08-12 09:40","0.9623","0.9435","0.9441","0.9993"
"2021-08-12 09:45","0.9434","0.9551","0.9428","0.9323"
"2021-08-12 09:50","0.8665","0.9591","0.9439","0.6966"
"2021-08-12 09:55","0.8689","0.9595","0.9632","0.6842"
"2021-08-12 10:00","0.8833","0.9516","0.9522","0.7463"
"2021-08-12 10:05","0.9561","0.9115","0.9609","0.996"
"2021-08-12 10:10","0.9777","0.9577","0.9817","0.9939"
"2021-08-12 10:15","0.9796","0.9822","0.9605","0.9963"
"2021-08-12 10:20","0.9742","0.9833","0.9415","0.9979"
"2021-08-12 10:25","0.9838","0.9826","0.9712","0.9977"
"2021-08-12 10:30","0.985","0.9803","0.9793","0.9956"
"2021-08-12 10:35","0.9855","0.987","0.9738","0.9957"
"2021-08-12 10:40","0.982","0.9828","0.9673","0.996"
"2021-08-12 10:45","0.9856","0.9809","0.9782","0.9979"
"2021-08-12 10:50","0.9894","0.9839","0.9867","0.9978"
"2021-08-12 10:55","0.9816","0.9796","0.9676","0.9978"
"2021-08-12 11:00","0.9715","0.9724","0.9445","0.9978"
"2021-08-12 11:05","0.9708","0.9707","0.9447","0.9972"
"2021-08-12 11:10","0.9714","0.9744","0.944","0.9958"
"2021-08-12 11:15","0.9773","0.9756","0.9608","0.9957"
"2021-08-12 11:20","0.9745","0.9773","0.9499","0.9963"
"2021-08-12 11:25","0.9722","0.9747","0.9442","0.9978"
"2021-08-12 11:30","0.9675","0.9622","0.9425","0.998"
"2021-08-12 11:35","0.9748","0.976","0.9507","0.9977"
"2021-08-12 11:40","0.9791","0.9804","0.9605","0.9965"
"2021-08-12 11:45","0.9689","0.9694","0.9435","0.9939"
"2021-08-12 11:50","0.9682","0.9683","0.9426","0.9939"
"2021-08-12 11:55","0.9704","0.9735","0.9424","0.9954"
"2021-08-12 12:00","0.9763","0.9728","0.9584","0.9977"
"2021-08-12 12:05","0.9786","0.978","0.96","0.9978"
"2021-08-12 12:10","0.9776","0.9732","0.9621","0.9975"
"2021-08-12 12:15","0.9767","0.9694","0.9632","0.9977"
"2021-08-12 12:20","0.9787","0.9776","0.9631","0.9955"
"2021-08-12 12:25","0.9755","0.9684","0.9645","0.9936"
"2021-08-12 12:30","0.9765","0.9723","0.9636","0.9938"
"2021-08-12 12:35","0.9739","0.9702","0.9562","0.9953"
"2021-08-12 12:40","0.9746","0.9784","0.9479","0.9977"
"2021-08-12 12:45","0.973","0.9757","0.9459","0.9976"
"2021-08-12 12:50","0.9723","0.9739","0.9456","0.9974"
"2021-08-12 12:55","0.9767","0.9845","0.948","0.9978"
"2021-08-12 13:00","0.9743","0.9795","0.946","0.9974"
"2021-08-12 13:05","0.9754","0.9856","0.9459","0.9949"
"2021-08-12 13:10","0.9748","0.9852","0.9459","0.9934"
"2021-08-12 13:15","0.9699","0.9722","0.9448","0.9927"
"2021-08-12 13:20","0.9695","0.9675","0.9443","0.9967"
"2021-08-12 13:25","0.9734","0.977","0.9454","0.9979"
"2021-08-12 13:30","0.9738","0.9787","0.9452","0.9976"
"2021-08-12 13:35","0.9706","0.9703","0.9442","0.9973"
"2021-08-12 13:40","0.9695","0.969","0.9437","0.9959"
"2021-08-12 13:45","0.9744","0.972","0.9554","0.996"
"2021-08-12 13:50","0.9755","0.9778","0.954","0.9949"
"2021-08-12 13:55","0.9732","0.9791","0.9448","0.9958"
"2021-08-12 14:00","0.9722","0.9761","0.9436","0.997"
"2021-08-12 14:05","0.9716","0.9739","0.9435","0.9976"
"2021-08-12 14:10","0.9754","0.9806","0.9479","0.9978"
"2021-08-12 14:15","0.9747","0.9683","0.9592","0.9968"
"2021-08-12 14:20","0.9737","0.9734","0.9555","0.9923"
"2021-08-12 14:25","0.9733","0.9774","0.9485","0.9941"
"2021-08-12 14:30","0.9754","0.9822","0.9484","0.9956"
"2021-08-12 14:35","0.9774","0.9862","0.9488","0.9974"
"2021-08-12 14:40","0.9806","0.984","0.9607","0.9972"
"2021-08-12 14:45","0.9791","0.9804","0.9599","0.9972"
"2021-08-12 14:50","0.9775","0.984","0.9508","0.9978"
"2021-08-12 14:55","0.9778","0.9845","0.9514","0.9976"
"2021-08-12 15:00","0.9756","0.9799","0.9517","0.9952"
"2021-08-12 15:05","0.9801","0.9805","0.9655","0.9944"
"2021-08-12 15:10","0.9789","0.9844","0.9566","0.9959"
"2021-08-12 15:15","0.9767","0.9841","0.9515","0.9946"
"2021-08-12 15:20","0.9769","0.9821","0.9515","0.9972"
"2021-08-12 15:25","0.9744","0.9755","0.9502","0.9976"
"2021-08-12 15:30","0.9732","0.9734","0.9487","0.9975"
"2021-08-12 15:35","0.975","0.979","0.9485","0.9977"
"2021-08-12 15:40","0.9793","0.9794","0.9607","0.998"
"2021-08-12 15:45","0.9766","0.9765","0.9558","0.9977"
"2021-08-12 15:50","0.9734","0.9717","0.9512","0.9974"
"2021-08-12 15:55","0.9711","0.9679","0.9476","0.9978"
"2021-08-12 16:00","0.9759","0.9727","0.9571","0.9979"
"2021-08-12 16:05","0.9772","0.9717","0.9625","0.9976"
"2021-08-12 16:10","0.9707","0.9625","0.9522","0.9974"
"2021-08-12 16:15","0.9702","0.9638","0.9488","0.998"
"2021-08-12 16:20","0.9719","0.9713","0.9481","0.9964"
"2021-08-12 16:25","0.9713","0.969","0.9484","0.9965"
"2021-08-12 16:30","0.9776","0.9715","0.9636","0.9978"
"2021-08-12 16:35","0.9733","0.9729","0.9509","0.9961"
"2021-08-12 16:40","0.9704","0.9675","0.9491","0.9946"
"2021-08-12 16:45","0.973","0.9726","0.9493","0.9971"
"2021-08-12 16:50","0.9703","0.9644","0.9486","0.9979"
"2021-08-12 16:55","0.9729","0.9619","0.9583","0.9985"
"2021-08-12 17:00","0.9732","0.9665","0.9548","0.9983"
"2021-08-12 17:05","0.9738","0.9774","0.9493","0.9949"
"2021-08-12 17:10","0.9727","0.9732","0.9488","0.9963"
"2021-08-12 17:15","0.9698","0.9641","0.9479","0.9975"
"2021-08-12 17:20","0.971","0.9669","0.9485","0.9977"
"2021-08-12 17:25","0.9705","0.9648","0.949","0.9978"
"2021-08-12 17:30","0.9728","0.9613","0.9596","0.9975"
"2021-08-12 17:35","0.9736","0.9671","0.9557","0.9982"
"2021-08-12 17:40","0.9721","0.968","0.95","0.9983"
"2021-08-12 17:45","0.9721","0.9692","0.9494","0.9978"
"2021-08-12 17:50","0.9698","0.9643","0.9493","0.996"
"2021-08-12 17:55","0.9683","0.9632","0.9494","0.9923"
"2021-08-12 18:00","0.9721","0.9707","0.951","0.9948"
"2021-08-12 18:05","0.9696","0.9632","0.9482","0.9976"
"2021-08-12 18:10","0.972","0.9692","0.9487","0.9982"
"2021-08-12 18:15","0.9706","0.9657","0.948","0.9981"
"2021-08-12 18:20","0.9693","0.9611","0.9484","0.9984"
"2021-08-12 18:25","0.9712","0.9663","0.9489","0.9984"
"2021-08-12 18:30","0.9702","0.9638","0.9486","0.9983"
"2021-08-12 18:35","0.9728","0.9663","0.954","0.9983"
"2021-08-12 18:40","0.9752","0.9626","0.9649","0.9982"
"2021-08-12 18:45","0.9755","0.963","0.9652","0.9984"
"2021-08-12 18:50","0.976","0.9656","0.9643","0.9982"
"2021-08-12 18:55","0.9743","0.9587","0.9658","0.9985"
"2021-08-12 19:00","0.9734","0.9567","0.9653","0.9982"
"2021-08-12 19:05","0.9775","0.9744","0.96","0.9983"
"2021-08-12 19:10","0.9766","0.9819","0.9498","0.9983"
"2021-08-12 19:15","0.9747","0.9763","0.9493","0.9987"
"2021-08-12 19:20","0.9713","0.967","0.9486","0.9985"
"2021-08-12 19:25","0.9687","0.9616","0.9473","0.9973"
"2021-08-12 19:30","0.9724","0.9715","0.9484","0.9974"
"2021-08-12 19:35","0.9713","0.9672","0.9487","0.9981"
"2021-08-12 19:40","0.9693","0.9623","0.9473","0.9985"
"2021-08-12 19:45","0.9674","0.9549","0.9492","0.9983"
"2021-08-12 19:50","0.9704","0.9653","0.9476","0.9983"
"2021-08-12 19:55","0.9713","0.9671","0.9487","0.9983"
"2021-08-12 20:00","0.9665","0.9536","0.9474","0.9985"
"2021-08-12 20:05","0.965","0.9474","0.9492","0.9985"
"2021-08-12 20:10","0.9698","0.9621","0.9491","0.9983"
"2021-08-12 20:15","0.9718","0.9682","0.949","0.9983"
"2021-08-12 20:20","0.9719","0.9694","0.948","0.9985"
"2021-08-12 20:25","0.9664","0.9521","0.9488","0.9985"
"2021-08-12 20:30","0.9655","0.9489","0.9492","0.9984"
"2021-08-12 20:35","0.9698","0.9618","0.9491","0.9986"
"2021-08-12 20:40","0.9689","0.9572","0.9512","0.9985"
"2021-08-12 20:45","0.9658","0.9491","0.9499","0.9984"
"2021-08-12 20:50","0.9692","0.9587","0.9504","0.9985"
"2021-08-12 20:55","0.9705","0.9641","0.9491","0.9985"
"2021-08-12 21:00","0.9703","0.9632","0.9496","0.9983"
"2021-08-12 21:05","0.9691","0.9596","0.9495","0.9984"
"2021-08-12 21:10","0.9702","0.9611","0.9514","0.9983"
"2021-08-12 21:15","0.9725","0.9689","0.9504","0.9984"
"2021-08-12 21:20","0.9719","0.9674","0.95","0.9984"
"2021-08-12 21:25","0.9701","0.9624","0.9495","0.9984"
"2021-08-12 21:30","0.9701","0.9629","0.9492","0.9983"
"2021-08-12 21:35","0.9691","0.9598","0.949","0.9986"
"2021-08-12 21:40","0.9711","0.9653","0.9497","0.9984"
"2021-08-12 21:45","0.9682","0.9575","0.9491","0.9982"
"2021-08-12 21:50","0.9708","0.9649","0.9492","0.9985"
"2021-08-12 21:55","0.9722","0.9674","0.9508","0.9985"
"2021-08-12 22:00","0.9699","0.9615","0.9498","0.9984"
"2021-08-12 22:05","0.9729","0.9646","0.9557","0.9984"
"2021-08-12 22:10","0.9719","0.965","0.9522","0.9985"
"2021-08-12 22:15","0.9674","0.9522","0.9522","0.9979"
"2021-08-12 22:20","0.9698","0.9601","0.9513","0.998"
"2021-08-12 22:25","0.9713","0.9656","0.95","0.9985"
"2021-08-12 22:30","0.9709","0.9624","0.9523","0.9982"
"2021-08-12 22:35","0.967","0.9508","0.9516","0.9986"
"2021-08-12 22:40","0.969","0.9581","0.9504","0.9985"
"2021-08-12 22:45","0.974","0.9739","0.9498","0.9983"
"2021-08-12 22:50","0.9722","0.9676","0.9506","0.9984"
"2021-08-12 22:55","0.9693","0.96","0.9503","0.9978"
"2021-08-12 23:00","0.9679","0.9557","0.9496","0.9986"
"2021-08-12 23:05","0.9693","0.9608","0.9486","0.9986"
"2021-08-12 23:10","0.9681","0.9587","0.9472","0.9985"
"2021-08-12 23:15","0.9697","0.9628","0.9479","0.9985"
"2021-08-12 23:20","0.9725","0.9693","0.9499","0.9985"
"2021-08-12 23:25","0.9715","0.968","0.9481","0.9984"
"2021-08-12 23:30","0.9694","0.9639","0.9464","0.9981"
"2021-08-12 23:35","0.9677","0.957","0.9478","0.9985"
"2021-08-12 23:40","0.9699","0.9625","0.9489","0.9985"
"2021-08-12 23:45","0.9706","0.9646","0.9487","0.9986"
"2021-08-12 23:50","0.973","0.9692","0.9516","0.9984"
"2021-08-12 23:55","0.9724","0.969","0.9498","0.9984"
"2021-08-13 00:00","0.971","0.9625","0.9522","0.9984"
"2021-08-13 00:05","0.9715","0.9619","0.9542","0.9984"
"2021-08-13 00:10","0.9744","0.9716","0.9533","0.9984"
"2021-08-13 00:15","0.9755","0.975","0.9533","0.9983"
"2021-08-13 00:20","0.9734","0.9692","0.9524","0.9986"
"2021-08-13 00:25","0.9702","0.9587","0.9535","0.9986"
"2021-08-13 00:30","0.9706","0.9621","0.9516","0.9982"
"2021-08-13 00:35","0.9736","0.9726","0.9504","0.998"
"2021-08-13 00:40","0.9715","0.9674","0.9497","0.9975"
"2021-08-13 00:45","0.97","0.9629","0.9497","0.9975"
"2021-08-13 00:50","0.9719","0.9678","0.9503","0.9977"
"2021-08-13 00:55","0.9706","0.9654","0.949","0.9976"
"2021-08-13 01:00","0.9706","0.9656","0.9487","0.9976"
"2021-08-13 01:05","0.9693","0.9582","0.952","0.9977"
"2021-08-13 01:10","0.9741","0.9593","0.9655","0.9977"
"2021-08-13 01:15","0.9775","0.9686","0.966","0.9979"
"2021-08-13 01:20","0.982","0.9805","0.9674","0.9981"
"2021-08-13 01:25","0.9828","0.9818","0.9689","0.9979"
"2021-08-13 01:30","0.9801","0.9755","0.9672","0.9976"
"2021-08-13 01:35","0.9777","0.9741","0.9617","0.9975"
"2021-08-13 01:40","0.9713","0.9688","0.9477","0.9976"
"2021-08-13 01:45","0.974","0.9757","0.9488","0.9976"
"2021-08-13 01:50","0.9696","0.9621","0.9489","0.9979"
"2021-08-13 01:55","0.9669","0.9525","0.9501","0.9981"
"2021-08-13 02:00","0.9703","0.9642","0.9489","0.9978"
"2021-08-13 02:05","0.974","0.9757","0.9494","0.9971"
"2021-08-13 02:10","0.9746","0.9767","0.9496","0.9977"
"2021-08-13 02:15","0.9732","0.9714","0.9512","0.9972"
"2021-08-13 02:20","0.9711","0.9726","0.944","0.9967"
"2021-08-13 02:25","0.9696","0.9714","0.9401","0.9975"
"2021-08-13 02:30","0.9697","0.9734","0.9381","0.9977"
"2021-08-13 02:35","0.9677","0.9677","0.9385","0.997"
"2021-08-13 02:40","0.9688","0.9696","0.9398","0.997"
"2021-08-13 02:45","0.968","0.967","0.9395","0.9976"
"2021-08-13 02:50","0.9663","0.9642","0.9372","0.9976"
"2021-08-13 02:55","0.9646","0.9561","0.9407","0.997"
"2021-08-13 03:00","0.969","0.971","0.9395","0.9966"
"2021-08-13 03:05","0.9708","0.978","0.9382","0.9962"
"2021-08-13 03:10","0.9704","0.979","0.9362","0.9961"
"2021-08-13 03:15","0.972","0.9794","0.9395","0.9972"
"2021-08-13 03:20","0.9644","0.9607","0.936","0.9965"
"2021-08-13 03:25","0.9659","0.9657","0.9357","0.9964"
"2021-08-13 03:30","0.9698","0.9759","0.9367","0.9968"
"2021-08-13 03:35","0.9696","0.9739","0.9383","0.9968"
"2021-08-13 03:40","0.9778","0.9779","0.9588","0.9968"
"2021-08-13 03:45","0.9762","0.9734","0.9586","0.9968"
"2021-08-13 03:50","0.9673","0.9657","0.9393","0.997"
"2021-08-13 03:55","0.9679","0.973","0.938","0.9927"
"2021-08-13 04:00","0.9656","0.9661","0.9384","0.9925"
"2021-08-13 04:05","0.9759","0.9656","0.9691","0.9932"
"2021-08-13 04:10","0.9724","0.9684","0.9516","0.9974"
"2021-08-13 04:15","0.9686","0.9679","0.9402","0.9977"
"2021-08-13 04:20","0.9669","0.9648","0.9389","0.9971"
"2021-08-13 04:25","0.9743","0.9749","0.951","0.997"
"2021-08-13 04:30","0.9787","0.9738","0.9663","0.996"
"2021-08-13 04:35","0.968","0.9714","0.9392","0.9935"
"2021-08-13 04:40","0.971","0.9788","0.9408","0.9934"
"2021-08-13 04:45","0.9685","0.9715","0.9386","0.9954"
"2021-08-13 04:50","0.9806","0.9686","0.9765","0.9969"
"2021-08-13 04:55","0.9666","0.9632","0.9398","0.997"
"2021-08-13 05:00","0.9702","0.9783","0.9357","0.9968"
"2021-08-13 05:05","0.9699","0.9767","0.9378","0.9952"
"2021-08-13 05:10","0.9787","0.9751","0.9684","0.9928"
"2021-08-13 05:15","0.9687","0.9616","0.9514","0.9933"
"2021-08-13 05:20","0.9656","0.9676","0.9317","0.9977"
"2021-08-13 05:25","0.9666","0.9695","0.9334","0.997"
"2021-08-13 05:30","0.9714","0.968","0.9494","0.9969"
"2021-08-13 05:35","0.9717","0.9715","0.9474","0.9964"
"2021-08-13 05:40","0.9713","0.979","0.9379","0.997"
"2021-08-13 05:45","0.968","0.9728","0.9368","0.9944"
"2021-08-13 05:50","0.971","0.966","0.9532","0.9939"
"2021-08-13 05:55","0.9717","0.9719","0.9493","0.994"
"2021-08-13 06:00","0.9695","0.9739","0.9381","0.9967"
"2021-08-13 06:05","0.9697","0.976","0.9364","0.9969"
"2021-08-13 06:10","0.9715","0.9645","0.9525","0.9977"
"2021-08-13 06:15","0.9667","0.9539","0.9482","0.9981"
"2021-08-13 06:20","0.966","0.9636","0.9374","0.997"
"2021-08-13 06:25","0.9702","0.978","0.9363","0.9964"
"2021-08-13 06:30","0.9732","0.9736","0.9504","0.9958"
"2021-08-13 06:35","0.9701","0.9654","0.947","0.998"
"2021-08-13 06:40","0.9644","0.9616","0.9337","0.9979"
"2021-08-13 06:45","0.9634","0.9578","0.9344","0.9981"
"2021-08-13 06:50","0.9722","0.9694","0.95","0.9972"
"2021-08-13 06:55","0.9723","0.972","0.9478","0.9971"
"2021-08-13 07:00","0.9679","0.9693","0.9386","0.9958"
"2021-08-13 07:05","0.9702","0.9757","0.9416","0.9935"
"2021-08-13 07:10","0.9755","0.9742","0.9597","0.9928"
"2021-08-13 07:15","0.9733","0.9637","0.9592","0.9971"
"2021-08-13 07:20","0.965","0.9605","0.9378","0.9968"
"2021-08-13 07:25","0.9609","0.9528","0.9332","0.9967"
"2021-08-13 07:30","0.9764","0.9736","0.9588","0.9969"
"2021-08-13 07:35","0.9815","0.9815","0.9667","0.9964"
"2021-08-13 07:40","0.9837","0.9809","0.9754","0.9949"
"2021-08-13 07:45","0.9809","0.9808","0.9715","0.9904"
"2021-08-13 07:50","0.9801","0.9752","0.973","0.9921"
"2021-08-13 07:55","0.9775","0.9663","0.9735","0.9929"
"2021-08-13 08:00","0.9769","0.9609","0.9733","0.9967"
"2021-08-13 08:05","0.9767","0.9681","0.9656","0.9965"
"2021-08-13 08:10","0.9721","0.9779","0.9422","0.9964"
"2021-08-13 08:15","0.9693","0.9721","0.9391","0.9968"
"2021-08-13 08:20","0.9667","0.9665","0.9373","0.9965"
"2021-08-13 08:25","0.9639","0.9608","0.938","0.9929"
"2021-08-13 08:30","0.9671","0.9746","0.9352","0.9917"
"2021-08-13 08:35","0.9649","0.9674","0.9341","0.9932"
"2021-08-13 08:40","0.9679","0.9706","0.9371","0.996"
"2021-08-13 08:45","0.967","0.9674","0.937","0.9967"
"2021-08-13 08:50","0.978","0.9686","0.9689","0.9966"
"2021-08-13 08:55","0.9715","0.9751","0.9429","0.9965"
"2021-08-13 09:00","0.9689","0.9726","0.9389","0.9952"
"2021-08-13 09:05","0.9628","0.9591","0.9391","0.9903"
"2021-08-13 09:10","0.9721","0.9672","0.9583","0.9909"
"2021-08-13 09:15","0.9757","0.976","0.9565","0.9947"
"2021-08-13 09:20","0.9658","0.9617","0.9402","0.9956"
"2021-08-13 09:25","0.9647","0.9591","0.939","0.9962"
"2021-08-13 09:30","0.9809","0.9803","0.9657","0.9967"
"2021-08-13 09:35","0.9794","0.9843","0.9575","0.9966"
"2021-08-13 09:40","0.9735","0.9818","0.9427","0.996"
"2021-08-13 09:45","0.9737","0.985","0.9437","0.9925"
"2021-08-13 09:50","0.9832","0.9851","0.9725","0.9921"
"2021-08-13 09:55","0.9778","0.9882","0.9528","0.9926"
"2021-08-13 10:00","0.9739","0.9853","0.9395","0.9969"
"2021-08-13 10:05","0.9719","0.9757","0.9431","0.9969"
"2021-08-13 10:10","0.9818","0.9701","0.9785","0.997"
"2021-08-13 10:15","0.9744","0.9825","0.9439","0.997"
"2021-08-13 10:20","0.9702","0.9793","0.9345","0.9968"
"2021-08-13 10:25","0.9735","0.9771","0.9488","0.9947"
"2021-08-13 10:30","0.98","0.9765","0.9712","0.9924"
"2021-08-13 10:35","0.9678","0.9773","0.9355","0.9907"
"2021-08-13 10:40","0.9704","0.9827","0.9365","0.9922"
"2021-08-13 10:45","0.9789","0.9842","0.9562","0.9965"
"2021-08-13 10:50","0.9762","0.9736","0.9588","0.9964"
"2021-08-13 10:55","0.9706","0.9768","0.9385","0.9966"
"2021-08-13 11:00","0.9732","0.9857","0.9383","0.9956"
"2021-08-13 11:05","0.9807","0.9829","0.9678","0.9915"
"2021-08-13 11:10","0.9736","0.9783","0.9508","0.9918"
"2021-08-13 11:15","0.9724","0.9833","0.94","0.994"
"2021-08-13 11:20","0.9727","0.9798","0.9418","0.9965"
"2021-08-13 11:25","0.9799","0.9718","0.9717","0.9963"
